Frequency in Hz	Silk_93 Sound Reflection Factor continuous Re	Frequency in Hz	Silk_93 Sound Reflection Factor continuous Im	
1637,5	0,518834471702576	1637,5	-0,0672798380255699	
1640,625	0,518060326576233	1640,625	-0,0641460046172142	
1643,75	0,520742952823639	1643,75	-0,0642373412847519	
1646,875	0,522804856300354	1646,875	-0,0601645782589912	
1650	0,524773240089417	1650	-0,0577142015099525	
1653,125	0,525876998901367	1653,125	-0,0552767217159271	
1656,25	0,528544723987579	1656,25	-0,0524647422134876	
1659,375	0,532053470611572	1659,375	-0,0493002310395241	
1662,5	0,536571264266968	1662,5	-0,0457833521068096	
1665,625	0,545520722866058	1665,625	-0,044741977006197	
1668,75	0,551040887832642	1668,75	-0,045216616243124	
1671,875	0,55471009016037	1671,875	-0,048681303858757	
1675	0,553946375846863	1675	-0,0513285286724567	
1678,125	0,555195093154907	1678,125	-0,0540928356349468	
1681,25	0,557298243045807	1681,25	-0,0515238009393215	
1684,375	0,556779861450195	1684,375	-0,0532708056271076	
1687,5	0,558820605278015	1687,5	-0,0543638058006763	
1690,625	0,560752749443054	1690,625	-0,0537017956376076	
1693,75	0,56150871515274	1693,75	-0,0518584065139294	
1696,875	0,565674066543579	1696,875	-0,0538902916014194	
1700	0,567364931106567	1700	-0,0551994554698467	
1703,125	0,571051180362701	1703,125	-0,0550731271505356	
1706,25	0,572907507419586	1706,25	-0,0570794232189655	
1709,375	0,57402503490448	1709,375	-0,0589401312172413	
1712,5	0,576340556144714	1712,5	-0,0580109618604183	
1715,625	0,577354550361633	1715,625	-0,0588499493896961	
1718,75	0,580415070056915	1718,75	-0,0598634257912636	
