Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Im	
4484,375	-0,128972098231316					4484,375	0,0674760490655899	4484,375	0,19870214164257					4484,375	0,131153136491776	4484,375	0,199158981442451					4484,375	0,171798795461655	4484,375	0,154813468456268					4484,375	0,200870633125305	4484,375	0,574948906898499					4484,375	0,389252573251724	4484,375	0,169807076454163					4484,375	0,244232580065727	4484,375	0,130469232797623					4484,375	0,0583203546702862	4484,375	0,0500604473054409					4484,375	0,10270369052887	
4487,5	-0,124956302344799					4487,5	0,0707899034023285	4487,5	0,199482321739197					4487,5	0,133847266435623	4487,5	0,200366213917732					4487,5	0,171738192439079	4487,5	0,155267238616943					4487,5	0,201372563838959	4487,5	0,576431810855865					4487,5	0,388452261686325	4487,5	0,167858645319939					4487,5	0,243131741881371	4487,5	0,130307078361511					4487,5	0,0579678900539875	4487,5	0,0498669110238552					4487,5	0,102488815784454	
4490,625	-0,124945491552353					4490,625	0,0715536251664162	4490,625	0,199573531746864					4490,625	0,133840948343277	4490,625	0,200408145785332					4490,625	0,171551361680031	4490,625	0,154738917946815					4490,625	0,201087445020676	4490,625	0,578000009059906					4490,625	0,390015542507172	4490,625	0,167810589075089					4490,625	0,243971720337868	4490,625	0,130672410130501					4490,625	0,0588029660284519	4490,625	0,0501177087426186					4490,625	0,10315252840519	
4493,75	-0,119599118828773					4493,75	0,0743075683712959	4493,75	0,200324565172195					4493,75	0,136353850364685	4493,75	0,200707376003265					4493,75	0,172377169132233	4493,75	0,154714807868004					4493,75	0,201920419931412	4493,75	0,578729450702667					4493,75	0,388763427734375	4493,75	0,167151674628258					4493,75	0,243342623114586	4493,75	0,129633352160454					4493,75	0,0581664592027664	4493,75	0,050459586083889					4493,75	0,10237629711628	
4496,875	-0,117204375565052					4496,875	0,0753196105360985	4496,875	0,199599012732506					4496,875	0,136022508144379	4496,875	0,201073855161667					4496,875	0,172356247901917	4496,875	0,155173778533936					4496,875	0,202449545264244	4496,875	0,576828598976135					4496,875	0,387201517820358	4496,875	0,165989562869072					4496,875	0,241921484470367	4496,875	0,129531309008598					4496,875	0,0573287010192871	4496,875	0,0502322763204575					4496,875	0,101927168667316	
4500	-0,118141524493694					4500	0,0752775967121124	4500	0,20015062391758					4500	0,137272104620934	4500	0,201438754796982					4500	0,172573328018188	4500	0,154846042394638					4500	0,203056365251541	4500	0,580707550048828					4500	0,389305174350739	4500	0,166247114539146					4500	0,242063701152802	4500	0,129601493477821					4500	0,0579202435910702	4500	0,0500206016004086					4500	0,103544816374779	
4503,125	-0,11878202855587					4503,125	0,0746073424816132	4503,125	0,199136197566986					4503,125	0,136473432183266	4503,125	0,201127111911774					4503,125	0,172409027814865	4503,125	0,154295071959496					4503,125	0,203429371118546	4503,125	0,579130589962006					4503,125	0,388255834579468	4503,125	0,166346341371536					4503,125	0,240812420845032	4503,125	0,129815682768822					4503,125	0,0574476271867752	4503,125	0,0498723797500134					4503,125	0,104395411908627	
4506,25	-0,114458054304123					4506,25	0,0779598653316498	4506,25	0,199725940823555					4506,25	0,138397321105003	4506,25	0,20174252986908					4506,25	0,173404768109322	4506,25	0,155521437525749					4506,25	0,203303277492523	4506,25	0,579064071178436					4506,25	0,387370467185974	4506,25	0,164724379777908					4506,25	0,239248692989349	4506,25	0,12892872095108					4506,25	0,0572520904242992	4506,25	0,0490088723599911					4506,25	0,103267997503281	
4509,375	-0,114910788834095					4509,375	0,0778117999434471	4509,375	0,199293956160545					4509,375	0,138397127389908	4509,375	0,20144946873188					4509,375	0,173102855682373	4509,375	0,155479341745377					4509,375	0,203829601407051	4509,375	0,579370617866516					4509,375	0,387875437736511	4509,375	0,165227100253105					4509,375	0,239092722535133	4509,375	0,129454806447029					4509,375	0,0573733784258366	4509,375	0,04921018704772					4509,375	0,104033403098583	
4512,5	-0,112827911973					4512,5	0,0788902193307877	4512,5	0,199448004364967					4512,5	0,138728559017181	4512,5	0,201863899827003					4512,5	0,172988846898079	4512,5	0,155470609664917					4512,5	0,204421415925026	4512,5	0,580150961875916					4512,5	0,38727194070816	4512,5	0,165854677557945					4512,5	0,238541170954704	4512,5	0,128797069191933					4512,5	0,0570956580340862	4512,5	0,0494724586606026					4512,5	0,104085199534893	
4515,625	-0,110563464462757					4515,625	0,0802063345909119	4515,625	0,199445217847824					4515,625	0,139626383781433	4515,625	0,202152654528618					4515,625	0,172891154885292	4515,625	0,155570417642593					4515,625	0,204711228609085	4515,625	0,58052259683609					4515,625	0,387320905923843	4515,625	0,165596842765808					4515,625	0,23789756000042	4515,625	0,128529444336891					4515,625	0,056545615196228	4515,625	0,0492661483585835					4515,625	0,103913821280003	
4518,75	-0,109732151031494					4518,75	0,0811734274029732	4518,75	0,19970016181469					4518,75	0,139878302812576	4518,75	0,20264507830143					4518,75	0,172876551747322	4518,75	0,155607149004936					4518,75	0,205489218235016	4518,75	0,58274245262146					4518,75	0,388150691986084	4518,75	0,164708584547043					4518,75	0,237956792116165	4518,75	0,12883335351944					4518,75	0,0563288740813732	4518,75	0,0490969568490982					4518,75	0,103968106210232	
4521,875	-0,10828373581171					4521,875	0,0824430286884308	4521,875	0,199320584535599					4521,875	0,140022709965706	4521,875	0,203391745686531					4521,875	0,173274993896484	4521,875	0,155942693352699					4521,875	0,205999419093132	4521,875	0,583342611789703					4521,875	0,387519508600235	4521,875	0,164343178272247					4521,875	0,237194836139679	4521,875	0,127987921237946					4521,875	0,0558142215013504	4521,875	0,0486787371337414					4521,875	0,10337170958519	
4525	-0,104826495051384					4525	0,0835732594132423	4525	0,199461877346039					4525	0,140407875180244	4525	0,203059881925583					4525	0,173035085201263	4525	0,155839696526527					4525	0,206351771950722	4525	0,580256879329681					4525	0,385462820529938	4525	0,163089141249657					4525	0,235433593392372	4525	0,126541927456856					4525	0,0552662052214146	4525	0,0479920394718647					4525	0,102572537958622	
4528,125	-0,101748526096344					4528,125	0,0850680395960808	4528,125	0,200125157833099					4528,125	0,141710236668587	4528,125	0,203138753771782					4528,125	0,173338532447815	4528,125	0,156782224774361					4528,125	0,206355601549149	4528,125	0,580117166042328					4528,125	0,38509327173233	4528,125	0,162820264697075					4528,125	0,234762251377106	4528,125	0,126045286655426					4528,125	0,0550565458834171	4528,125	0,0480357147753239					4528,125	0,102694161236286	
4531,25	-0,101143293082714					4531,25	0,0849748998880386	4531,25	0,199892118573189					4531,25	0,141709238290787	4531,25	0,203345850110054					4531,25	0,173293828964233	4531,25	0,156844303011894					4531,25	0,206397131085396	4531,25	0,579106152057648					4531,25	0,384126305580139	4531,25	0,162282839417458					4531,25	0,23332442343235	4531,25	0,125338047742844					4531,25	0,0551168993115425	4531,25	0,0475088618695736					4531,25	0,102032795548439	
4534,375	-0,0992260873317719					4534,375	0,088033527135849	4534,375	0,201025143265724					4534,375	0,143303200602531	4534,375	0,204706445336342					4534,375	0,173740804195404	4534,375	0,156565025448799					4534,375	0,208258420228958	4534,375	0,584569156169891					4534,375	0,38648322224617	4534,375	0,162651881575584					4534,375	0,234344571828842	4534,375	0,126180753111839					4534,375	0,0550619512796402	4534,375	0,0478193461894989					4534,375	0,102350100874901	
4537,5	-0,0995754152536392					4537,5	0,0885590985417366	4537,5	0,200351864099503					4537,5	0,142568647861481	4537,5	0,203763544559479					4537,5	0,173547461628914	4537,5	0,155671194195747					4537,5	0,207732558250427	4537,5	0,583811402320862					4537,5	0,385304540395737	4537,5	0,162520542740822					4537,5	0,234770432114601	4537,5	0,126225098967552					4537,5	0,0552908964455128	4537,5	0,0478424057364464					4537,5	0,101788558065891	
4540,625	-0,0947852730751038					4540,625	0,0916215628385544	4540,625	0,201900571584702					4540,625	0,144152611494064	4540,625	0,205192998051643					4540,625	0,173785582184792	4540,625	0,156747862696648					4540,625	0,208612486720085	4540,625	0,585295021533966					4540,625	0,385317265987396	4540,625	0,162089854478836					4540,625	0,234141528606415	4540,625	0,124744802713394					4540,625	0,0547515675425529	4540,625	0,0475980713963509					4540,625	0,100869685411453	
4543,75	-0,0978132635354996					4543,75	0,0885782912373543	4543,75	0,200466275215149					4543,75	0,142541378736496	4543,75	0,204166159033775					4543,75	0,172989726066589	4543,75	0,15571728348732					4543,75	0,207004815340042	4543,75	0,58180034160614					4543,75	0,384081065654755	4543,75	0,161681532859802					4543,75	0,232397556304932	4543,75	0,124438531696796					4543,75	0,0540002807974815	4543,75	0,0476117804646492					4543,75	0,101445816457272	
4546,875	-0,0905098617076874					4546,875	0,0927457734942436	4546,875	0,202093124389648					4546,875	0,14479923248291	4546,875	0,204535931348801					4546,875	0,173692673444748	4546,875	0,155965641140938					4546,875	0,207635298371315	4546,875	0,581690728664398					4546,875	0,382816761732101	4546,875	0,160274565219879					4546,875	0,230448558926582	4546,875	0,122642077505589					4546,875	0,0533678568899632	4546,875	0,0467638671398163					4546,875	0,0997779816389084	
4550	-0,0933859497308731					4550	0,0917045176029205	4550	0,201526165008545					4550	0,144494622945786	4550	0,204897865653038					4550	0,173070043325424	4550	0,156089350581169					4550	0,207441613078117	4550	0,583113133907318					4550	0,383906096220016	4550	0,160996690392494					4550	0,231899529695511	4550	0,12249281257391					4550	0,0541427917778492	4550	0,046817421913147					4550	0,100274346768856	
4553,125	-0,0913736894726753					4553,125	0,0934681072831154	4553,125	0,201636508107185					4553,125	0,144777789711952	4553,125	0,204567730426788					4553,125	0,173407256603241	4553,125	0,155889898538589					4553,125	0,207670032978058	4553,125	0,581080496311188					4553,125	0,382552951574326	4553,125	0,160013198852539					4553,125	0,231149941682816	4553,125	0,121581062674522					4553,125	0,0535352639853954	4553,125	0,0465210936963558					4553,125	0,0992474853992462	
4556,25	-0,089758038520813					4556,25	0,0946483686566353	4556,25	0,201116874814034					4556,25	0,144368380308151	4556,25	0,204636380076408					4556,25	0,173477083444595	4556,25	0,15575635433197					4556,25	0,207035511732101	4556,25	0,582654058933258					4556,25	0,3820920586586	4556,25	0,159404769539833					4556,25	0,230473339557648	4556,25	0,121751077473164					4556,25	0,0527937635779381	4556,25	0,0459810718894005					4556,25	0,0996881648898125	
4559,375	-0,0901872143149376					4559,375	0,0958093628287315	4559,375	0,20203609764576					4559,375	0,146079212427139	4559,375	0,205493718385696					4559,375	0,173579648137093	4559,375	0,156159579753876					4559,375	0,206811711192131	4559,375	0,586132347583771					4559,375	0,383354842662811	4559,375	0,159573033452034					4559,375	0,230240911245346	4559,375	0,121680654585361					4559,375	0,0527863204479218	4559,375	0,0454059056937695					4559,375	0,0995220392942429	
4562,5	-0,0866056084632874					4562,5	0,0970350205898285	4562,5	0,203307837247849					4562,5	0,147631630301476	4562,5	0,206983759999275					4562,5	0,174198523163795	4562,5	0,1568493694067					4562,5	0,207139030098915	4562,5	0,588701665401459					4562,5	0,384682178497314	4562,5	0,160321071743965					4562,5	0,230931460857391	4562,5	0,121531471610069					4562,5	0,0530394949018955	4562,5	0,0465390831232071					4562,5	0,099978893995285	
4565,625	-0,083546057343483					4565,625	0,097738191485405	4565,625	0,203790307044983					4565,625	0,147754892706871	4565,625	0,206764802336693					4565,625	0,174393311142921	4565,625	0,157309263944626					4565,625	0,20702899992466	4565,625	0,585524022579193					4565,625	0,382400751113892	4565,625	0,158956274390221					4565,625	0,229411110281944	4565,625	0,119610249996185					4565,625	0,0522043593227863	4565,625	0,0458381064236164					4565,625	0,0998443439602852	
4568,75	-0,0822812914848328					4568,75	0,0993112176656723	4568,75	0,20428691804409					4568,75	0,148634195327759	4568,75	0,206457793712616					4568,75	0,174116939306259	4568,75	0,156606018543243					4568,75	0,206879660487175	4568,75	0,586181998252869					4568,75	0,381859511137009	4568,75	0,157823786139488					4568,75	0,229247957468033	4568,75	0,119354709982872					4568,75	0,0515733808279037	4568,75	0,045287411659956					4568,75	0,0996317937970161	
4571,875	-0,0834676772356033					4571,875	0,0988292917609215	4571,875	0,203353464603424					4571,875	0,148427590727806	4571,875	0,205882400274277					4571,875	0,174157336354256	4571,875	0,155926421284676					4571,875	0,206684812903404	4571,875	0,583628356456757					4571,875	0,380590170621872	4571,875	0,157681986689568					4571,875	0,228770986199379	4571,875	0,119047060608864					4571,875	0,0516441389918327	4571,875	0,0446677953004837					4571,875	0,0995824187994003	
4575	-0,0782688185572624					4575	0,102335572242737	4575	0,203647896647453					4575	0,149956867098808	4575	0,206315219402313					4575	0,174142897129059	4575	0,156862124800682					4575	0,20716980099678	4575	0,583513975143433					4575	0,379490107297897	4575	0,156812995672226					4575	0,227407306432724	4575	0,117690838873386					4575	0,0516987107694149	4575	0,0449088178575039					4575	0,0990598797798157	
4578,125	-0,076972983777523					4578,125	0,102713339030743	4578,125	0,204280063509941					4578,125	0,150938495993614	4578,125	0,206629768013954					4578,125	0,174135074019432	4578,125	0,156774744391441					4578,125	0,207303300499916	4578,125	0,584546685218811					4578,125	0,38003271818161	4578,125	0,15654718875885					4578,125	0,227224960923195	4578,125	0,117473468184471					4578,125	0,0512796826660633	4578,125	0,0446788482367992					4578,125	0,099894605576992	
4581,25	-0,0771025270223618					4581,25	0,103192925453186	4581,25	0,20429490506649					4581,25	0,150532141327858	4581,25	0,20675066113472					4581,25	0,173694133758545	4581,25	0,156539380550385					4581,25	0,20678773522377	4581,25	0,585352718830109					4581,25	0,380585610866547	4581,25	0,156364008784294					4581,25	0,227272689342499	4581,25	0,116965599358082					4581,25	0,0509760566055775	4581,25	0,0445100069046021					4581,25	0,1005689650774	
4584,375	-0,0762010663747787					4584,375	0,104547716677189	4584,375	0,204708814620972					4584,375	0,150939464569092	4584,375	0,20728300511837					4584,375	0,173438921570778	4584,375	0,156586766242981					4584,375	0,20637933909893	4584,375	0,588190376758575					4584,375	0,381239295005798	4584,375	0,156689777970314					4584,375	0,227348536252975	4584,375	0,116456463932991					4584,375	0,0507381334900856	4584,375	0,0446023494005203					4584,375	0,101095482707024	
4587,5	-0,0740640833973885					4587,5	0,105906307697296	4587,5	0,205708876252174					4587,5	0,152003914117813	4587,5	0,208026126027107					4587,5	0,174204185605049	4587,5	0,156794741749763					4587,5	0,206811338663101	4587,5	0,590994954109192					4587,5	0,382044315338135	4587,5	0,156851232051849					4587,5	0,228055700659752	4587,5	0,116383843123913					4587,5	0,0510526075959206	4587,5	0,0446036458015442					4587,5	0,102287851274014	
4590,625	-0,0719824731349945					4590,625	0,107030645012856	4590,625	0,205740332603455					4590,625	0,152402490377426	4590,625	0,207513272762299					4590,625	0,174326345324516	4590,625	0,156868636608124					4590,625	0,207193359732628	4590,625	0,588836073875427					4590,625	0,380816787481308	4590,625	0,155826687812805					4590,625	0,227090939879417	4590,625	0,115615285933018					4590,625	0,0505966059863567	4590,625	0,0445671528577805					4590,625	0,102641955018044	
4593,75	-0,0712976083159447					4593,75	0,107508800923824	4593,75	0,205936402082443					4593,75	0,152414903044701	4593,75	0,206953376531601					4593,75	0,174196437001228	4593,75	0,156876027584076					4593,75	0,207206845283508	4593,75	0,589039504528046					4593,75	0,380354553461075	4593,75	0,155203193426132					4593,75	0,226878389716148	4593,75	0,115328654646873					4593,75	0,0500017330050468	4593,75	0,0441315732896328					4593,75	0,103170946240425	
4596,875	-0,0687150731682777					4596,875	0,109143808484077	4596,875	0,206529870629311					4596,875	0,153857752680779	4596,875	0,207162424921989					4596,875	0,174203395843506	4596,875	0,157121106982231					4596,875	0,207240059971809	4596,875	0,58980268239975					4596,875	0,379632502794266	4596,875	0,154586941003799					4596,875	0,225931912660599	4596,875	0,115160919725895					4596,875	0,0490397214889526	4596,875	0,0441030822694302					4596,875	0,103468157351017	
4600	-0,0694626197218895					4600	0,108940169215202	4600	0,206172332167625					4600	0,154111489653587	4600	0,207741245627403					4600	0,174271732568741	4600	0,157319456338882					4600	0,207348540425301	4600	0,591173112392426					4600	0,3802550137043	4600	0,154964193701744					4600	0,225731268525124	4600	0,115330889821053					4600	0,0491363517940044	4600	0,0445790365338326					4600	0,104523092508316	
4603,125	-0,0656601265072823					4603,125	0,112538814544678	4603,125	0,206671386957169					4603,125	0,155453488230705	4603,125	0,209324911236763					4603,125	0,174580410122871	4603,125	0,157100677490234					4603,125	0,209718346595764	4603,125	0,591776609420776					4603,125	0,379826605319977	4603,125	0,154066056013107					4603,125	0,224643006920815	4603,125	0,113877594470978					4603,125	0,0490523800253868	4603,125	0,0438376553356647					4603,125	0,104543402791023	
4606,25	-0,0641011893749237					4606,25	0,112600170075893	4606,25	0,206674307584763					4606,25	0,155259996652603	4606,25	0,207967668771744					4606,25	0,174237623810768	4606,25	0,156738311052322					4606,25	0,210127159953117	4606,25	0,587274849414825					4606,25	0,376664012670517	4606,25	0,15228895843029					4606,25	0,222726434469223	4606,25	0,112826965749264					4606,25	0,0491390489041805	4606,25	0,0433149300515652					4606,25	0,103581987321377	
4609,375	-0,0620704144239426					4609,375	0,112667135894299	4609,375	0,207823276519775					4609,375	0,156204625964165	4609,375	0,207711964845657					4609,375	0,174463078379631	4609,375	0,157288074493408					4609,375	0,210719957947731	4609,375	0,589216291904449					4609,375	0,37669363617897	4609,375	0,152235269546509					4609,375	0,222987487912178	4609,375	0,112214364111423					4609,375	0,0488232895731926	4609,375	0,0427511036396027					4609,375	0,104298755526543	
4612,5	-0,059130571782589					4612,5	0,114627093076706	4612,5	0,20855601131916					4612,5	0,157261356711388	4612,5	0,208268284797668					4612,5	0,174825489521027	4612,5	0,15755133330822					4612,5	0,21153312921524	4612,5	0,590343296527863					4612,5	0,376847892999649	4612,5	0,151580587029457					4612,5	0,222899928689003	4612,5	0,111716046929359					4612,5	0,0479493178427219	4612,5	0,042646050453186					4612,5	0,104100741446018	
4615,625	-0,0586463510990143					4615,625	0,114891685545444	4615,625	0,208389118313789					4615,625	0,157696932554245	4615,625	0,208542495965958					4615,625	0,174501180648804	4615,625	0,157000288367271					4615,625	0,212252378463745	4615,625	0,592617750167847					4615,625	0,377860456705093	4615,625	0,152444094419479					4615,625	0,222795680165291	4615,625	0,111998274922371					4615,625	0,0478487089276314	4615,625	0,0426176674664021					4615,625	0,105061925947666	
4618,75	-0,0561871491372585					4618,75	0,116522073745728	4618,75	0,208194226026535					4618,75	0,158593878149986	4618,75	0,20901083946228					4618,75	0,174884632229805	4618,75	0,156960472464561					4618,75	0,212983265519142	4618,75	0,589550077915192					4618,75	0,376169353723526	4618,75	0,151866748929024					4618,75	0,22153414785862	4618,75	0,110935904085636					4618,75	0,0476074554026127	4618,75	0,042493674904108					4618,75	0,104641623795033	
4621,875	-0,0547288730740547					4621,875	0,118027195334435	4621,875	0,209054589271545					4621,875	0,159286826848984	4621,875	0,209260180592537					4621,875	0,175239488482475	4621,875	0,157586574554443					4621,875	0,213726803660393	4621,875	0,592594563961029					4621,875	0,377093493938446	4621,875	0,150583520531654					4621,875	0,222447946667671	4621,875	0,110416747629642					4621,875	0,0477692522108555	4621,875	0,0428291149437428					4621,875	0,104935012757778	
4625	-0,0520426966249943					4625	0,119619652628899	4625	0,209040462970734					4625	0,160095244646072	4625	0,209506168961525					4625	0,174524903297424	4625	0,157355591654778					4625	0,214667931199074	4625	0,592827022075653					4625	0,37575700879097	4625	0,150097116827965					4625	0,221318438649178	4625	0,109539300203323					4625	0,0480925664305687	4625	0,0422817096114159					4625	0,103481389582157	
4628,125	-0,0505251288414001					4628,125	0,120774388313293	4628,125	0,209074199199677					4628,125	0,160507515072823	4628,125	0,209368124604225					4628,125	0,174694240093231	4628,125	0,157619819045067					4628,125	0,215260922908783	4628,125	0,592920660972595					4628,125	0,375806331634521	4628,125	0,149312943220139					4628,125	0,220871984958649	4628,125	0,109037704765797					4628,125	0,0474066883325577	4628,125	0,0418500043451786					4628,125	0,103134721517563	
4631,25	-0,0498517863452435					4631,25	0,12129171192646	4631,25	0,20926921069622					4631,25	0,16101598739624	4631,25	0,209285199642181					4631,25	0,174612939357758	4631,25	0,157640665769577					4631,25	0,216134116053581	4631,25	0,593048751354218					4631,25	0,375720739364624	4631,25	0,149168506264687					4631,25	0,220242694020271	4631,25	0,109148368239403					4631,25	0,0470068901777267	4631,25	0,0414961501955986					4631,25	0,103059776127338	
4634,375	-0,0475755594670773					4634,375	0,121781028807163	4634,375	0,209453701972961					4634,375	0,161604180932045	4634,375	0,209470838308334					4634,375	0,174552768468857	4634,375	0,158134266734123					4634,375	0,216791018843651	4634,375	0,590945780277252					4634,375	0,374454349279404	4634,375	0,148959755897522					4634,375	0,218481689691544	4634,375	0,108304053544998					4634,375	0,0467214398086071	4634,375	0,0414069332182407					4634,375	0,10273552685976	
4637,5	-0,0448111034929752					4637,5	0,123567290604115	4637,5	0,210450112819672					4637,5	0,162419185042381	4637,5	0,209922656416893					4637,5	0,173947811126709	4637,5	0,158135741949081					4637,5	0,217001244425774	4637,5	0,591835498809814					4637,5	0,373647660017014	4637,5	0,149165004491806					4637,5	0,218245834112167	4637,5	0,107616066932678					4637,5	0,0471359044313431	4637,5	0,0418809652328491					4637,5	0,102480880916119	
4640,625	-0,0446614325046539					4640,625	0,124400675296783	4640,625	0,210349708795547					4640,625	0,162359103560448	4640,625	0,209791958332062					4640,625	0,174166783690453	4640,625	0,158109679818153					4640,625	0,217118710279465	4640,625	0,592282831668854					4640,625	0,373221129179001	4640,625	0,148412510752678					4640,625	0,218011304736137	4640,625	0,107561245560646					4640,625	0,047167893499136	4640,625	0,0416892096400261					4640,625	0,102515496313572	
4643,75	-0,0422748811542988					4643,75	0,126386806368828	4643,75	0,210887894034386					4643,75	0,163751825690269	4643,75	0,210282921791077					4643,75	0,175099954009056	4643,75	0,158335983753204					4643,75	0,218818634748459	4643,75	0,594643712043762					4643,75	0,374537646770477	4643,75	0,147976607084274					4643,75	0,218550890684128	4643,75	0,107313118875027					4643,75	0,0468038804829121	4643,75	0,0417410582304001					4643,75	0,102434277534485	
4646,875	-0,0397435240447521					4646,875	0,127490848302841	4646,875	0,211627587676048					4646,875	0,164962023496628	4646,875	0,210419967770576					4646,875	0,174833327531815	4646,875	0,158216431736946					4646,875	0,219550728797913	4646,875	0,595475792884827					4646,875	0,374595880508423	4646,875	0,147877618670464					4646,875	0,217716068029404	4646,875	0,10713317245245					4646,875	0,0468194559216499	4646,875	0,0412372164428234					4646,875	0,101774588227272	
4650	-0,0376266874372959					4650	0,128251105546951	4650	0,212234809994698					4650	0,165856271982193	4650	0,210998579859734					4650	0,174878254532814	4650	0,158252581954002					4650	0,220201939344406	4650	0,593292355537415					4650	0,372986286878586	4650	0,146488532423973					4650	0,216056928038597	4650	0,1058394536376					4650	0,0464865826070309	4650	0,0406508222222328					4650	0,100630901753902	
4653,125	-0,0349245294928551					4653,125	0,130629763007164	4653,125	0,212880417704582					4653,125	0,16708679497242	4653,125	0,211591601371765					4653,125	0,174693763256073	4653,125	0,158434212207794					4653,125	0,220882579684258	4653,125	0,594333291053772					4653,125	0,373072236776352	4653,125	0,146062597632408					4653,125	0,216413706541061	4653,125	0,105481050908566					4653,125	0,0464651212096214	4653,125	0,0409394800662994					4653,125	0,100152462720871	
4656,25	-0,0341337844729424					4656,25	0,131442919373512	4656,25	0,212050437927246					4656,25	0,166782572865486	4656,25	0,211226716637611					4656,25	0,174292460083961	4656,25	0,158688619732857					4656,25	0,220257773995399	4656,25	0,593332886695862					4656,25	0,372116237878799	4656,25	0,145948603749275					4656,25	0,215330883860588	4656,25	0,105073712766171					4656,25	0,0460128374397755	4656,25	0,0407235696911812					4656,25	0,0998666062951088	
4659,375	-0,0331088006496429					4659,375	0,131436243653297	4659,375	0,211665883660316					4659,375	0,167279466986656	4659,375	0,21110101044178					4659,375	0,174895972013474	4659,375	0,158647760748863					4659,375	0,220130950212479	4659,375	0,595949172973633					4659,375	0,373890459537506	4659,375	0,146232962608337					4659,375	0,216178819537163	4659,375	0,105300106108189					4659,375	0,0459900423884392	4659,375	0,0411078855395317					4659,375	0,0998449549078941	
4662,5	-0,0323208384215832					4662,5	0,131900101900101	4662,5	0,212506622076035					4662,5	0,167048454284668	4662,5	0,211050853133202					4662,5	0,17425836622715	4662,5	0,158432379364967					4662,5	0,220619276165962	4662,5	0,59817761182785					4662,5	0,375009596347809	4662,5	0,146543398499489					4662,5	0,217138826847076	4662,5	0,105204053223133					4662,5	0,0465787015855312	4662,5	0,0412219204008579					4662,5	0,100106224417686	
4665,625	-0,0285455249249935					4665,625	0,133969768881798	4665,625	0,213582500815392					4665,625	0,167995899915695	4665,625	0,211713895201683					4665,625	0,17416812479496	4665,625	0,158302247524261					4665,625	0,221058458089828	4665,625	0,594963431358337					4665,625	0,372143745422363	4665,625	0,144843369722366					4665,625	0,215568467974663	4665,625	0,104352295398712					4665,625	0,046753816306591	4665,625	0,0407251566648483					4665,625	0,0993097946047783	
4668,75	-0,0266952775418758					4668,75	0,136087372899055	4668,75	0,214153781533241					4668,75	0,169360920786858	4668,75	0,212227314710617					4668,75	0,174268543720245	4668,75	0,158320695161819					4668,75	0,221372976899147	4668,75	0,595819175243378					4668,75	0,371942341327667	4668,75	0,145291671156883					4668,75	0,214882016181946	4668,75	0,103978224098682					4668,75	0,0462667569518089	4668,75	0,0404419638216496					4668,75	0,0994076877832413	
4671,875	-0,0243516713380814					4671,875	0,137073054909706	4671,875	0,214563384652138					4671,875	0,170334279537201	4671,875	0,212748780846596					4671,875	0,174156010150909	4671,875	0,158841490745544					4671,875	0,221948936581612	4671,875	0,597019910812378					4671,875	0,372318357229233	4671,875	0,144878596067429					4671,875	0,214385092258453	4671,875	0,10369498282671					4671,875	0,046330887824297	4671,875	0,0398214980959892					4671,875	0,0993300303816795	
