Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient 1/3-octave	
4143,75	0,629751002794625					4143,75	0,830870813861343	4143,75	0,925391786544144					4143,75	0,915136113039986	4143,75	0,925195859859932					4143,75	0,953117227993176	4143,75	0,964518325662431					4143,75	0,936099929875752																																	
4146,875	0,627753488698469					4146,875	0,830054012867381	4146,875	0,925091740637737					4146,875	0,914840635629825	4146,875	0,924884315700222					4146,875	0,953138566805982	4146,875	0,964544089375612					4146,875	0,936352959921204																																	
4150	0,626044447263806					4150	0,82954647120442	4150	0,925180101063667					4150	0,914732225360481	4150	0,924675596559821					4150	0,953037609476562	4150	0,964666648506801					4150	0,936293828746861																																	
4153,125	0,630188639340319					4153,125	0,831670651788055	4153,125	0,926225332957466					4153,125	0,915715935088185	4153,125	0,925661340613451					4153,125	0,953505157734629	4153,125	0,965197502708745					4153,125	0,93723313949783																																	
4156,25	0,631538765852482					4156,25	0,832275458574778	4156,25	0,926671227410854					4156,25	0,916143292648653	4156,25	0,92611865903674					4156,25	0,953895924921526	4156,25	0,965331661212854					4156,25	0,937725824291305																																	
4159,375	0,63207498718874					4159,375	0,832551165130104	4159,375	0,926680727297935					4159,375	0,916411612437779	4159,375	0,926251273084698					4159,375	0,953955245794271	4159,375	0,965580304180791					4159,375	0,938141392765579																																	
4162,5	0,627976318272017					4162,5	0,830681938983842	4162,5	0,925960467782703					4162,5	0,915477183097426	4162,5	0,92545581038017					4162,5	0,953150459560268	4162,5	0,965266572539796					4162,5	0,937779864727463																																	
4165,625	0,629514965825037					4165,625	0,831162692134907	4165,625	0,926600511646848					4165,625	0,916078926394105	4165,625	0,925724924702654					4165,625	0,953446291140312	4165,625	0,965539154839696					4165,625	0,938108436625457																																	
4168,75	0,633418484908433					4168,75	0,833434646180028	4168,75	0,927535337128311					4168,75	0,917247278212165	4168,75	0,92662490862479					4168,75	0,954248360163788	4168,75	0,965972123373453					4168,75	0,938739727304092																																	
4171,875	0,633090154560077					4171,875	0,833206181679505	4171,875	0,927634547258252					4171,875	0,916967694581845	4171,875	0,926545658623313					4171,875	0,954427985564771	4171,875	0,966089764012693					4171,875	0,938799135776598																																	
4175	0,633403847542387					4175	0,833168846982455	4175	0,927721825518936					4175	0,91720817262524	4175	0,927074288277794					4175	0,954384783330062	4175	0,966175644102152					4175	0,939171546174349																																	
4178,125	0,634481463626212					4178,125	0,833712843825094	4178,125	0,927968956230884					4178,125	0,917822099169321	4178,125	0,927553080161885					4178,125	0,9546782585038	4178,125	0,966313675469278					4178,125	0,939918207015505																																	
4181,25	0,633271632276826					4181,25	0,833306611556879	4181,25	0,927584269397692					4181,25	0,917582495773666	4181,25	0,927345672371386					4181,25	0,954635606626209	4181,25	0,966417736188156					4181,25	0,939849328158558																																	
4184,375	0,632911292392608					4184,375	0,83339200415162	4184,375	0,927736834798422					4184,375	0,917523543789077	4184,375	0,92749168542031					4184,375	0,955027159113491	4184,375	0,966465728043519					4184,375	0,94026317788449																																	
4187,5	0,636855476402093					4187,5	0,835251857834852	4187,5	0,928563322692209					4187,5	0,918526203959191	4187,5	0,92868704574733					4187,5	0,955738948059546	4187,5	0,966925084483751					4187,5	0,941148972985103																																	
4190,625	0,638430166424714					4190,625	0,835943035599584	4190,625	0,928997149615925					4190,625	0,918852407938678	4190,625	0,928686788541304					4190,625	0,955885198682229	4190,625	0,966896471250358					4190,625	0,94157468148853																																	
4193,75	0,634951859888897					4193,75	0,834413160554715	4193,75	0,92848457232551					4193,75	0,917981792798883	4193,75	0,928377096085674					4193,75	0,955857011023418	4193,75	0,966819452251856					4193,75	0,941319933693802																																	
4196,875	0,637287905125553					4196,875	0,835470952259456	4196,875	0,928815704261317					4196,875	0,91855376745289	4196,875	0,928700576984578					4196,875	0,956388679731519	4196,875	0,967217428328865					4196,875	0,941822253381179																																	
4200	0,634948727080943					4200	0,834321670237205	4200	0,928182925568187					4200	0,917949509285628	4200	0,928290149491755					4200	0,956044699620367	4200	0,966819114826979					4200	0,941636599072102																																	
4203,125	0,636299151531421					4203,125	0,834315947574441	4203,125	0,927960162083565					4203,125	0,917753397723973	4203,125	0,92855395348622					4203,125	0,956268748622971	4203,125	0,966909443147265					4203,125	0,942167816742268																																	
4206,25	0,637973112512631					4206,25	0,835219288493394	4206,25	0,928078357639777					4206,25	0,918059564786371	4206,25	0,929009046861581					4206,25	0,9566775590934	4206,25	0,967108816775398					4206,25	0,942786730960058																																	
4209,375	0,634420281022707					4209,375	0,83407932430079	4209,375	0,927814429561527					4209,375	0,917495899801941	4209,375	0,928621648183441					4209,375	0,956714835619445	4209,375	0,966857644666261					4209,375	0,942751196594775																																	
4212,5	0,633610687773576					4212,5	0,833563336091138	4212,5	0,927556327647757					4212,5	0,916924642660363	4212,5	0,928698131532435					4212,5	0,956454722130158	4212,5	0,966857950585975					4212,5	0,942314121206979																																	
4215,625	0,635112584867558					4215,625	0,833830475935247	4215,625	0,92750706415746					4215,625	0,917385963262613	4215,625	0,92873787200515					4215,625	0,956746915683412	4215,625	0,966821417004887					4215,625	0,942890188024971																																	
4218,75	0,63733245358121					4218,75	0,835046746630416	4218,75	0,927632592843736					4218,75	0,917582419818473	4218,75	0,929277472084932					4218,75	0,957086408290826	4218,75	0,966991540829534					4218,75	0,943521247681135																																	
4221,875	0,638517314624207					4221,875	0,835485229559735	4221,875	0,927572239949167					4221,875	0,91770526027197	4221,875	0,92953466841001					4221,875	0,957346556950354	4221,875	0,967258127074053					4221,875	0,94379151017614																																	
4225	0,638685775915005					4225	0,835918945507707	4225	0,927255884300125					4225	0,917961012398099	4225	0,929823775524202					4225	0,957605775733823	4225	0,967446288086371					4225	0,944229269360229																																	
4228,125	0,639475610134942					4228,125	0,836379581635078	4228,125	0,927500698380617					4228,125	0,917941990231125	4228,125	0,930400357670406					4228,125	0,958137204420617	4228,125	0,967663750558313					4228,125	0,94478152715198																																	
4231,25	0,635085497952598					4231,25	0,834186019709853	4231,25	0,926053048297497					4231,25	0,916203775664035	4231,25	0,929454119390349					4231,25	0,957735353270014	4231,25	0,967037661087945					4231,25	0,944256246641991																																	
4234,375	0,635863349563556					4234,375	0,834836258206836	4234,375	0,9261004373288					4234,375	0,916488886022778	4234,375	0,929489760691548					4234,375	0,958005662960259	4234,375	0,967223201735749					4234,375	0,944555557099281																																	
4237,5	0,634600551133329					4237,5	0,834082951599408	4237,5	0,925475548057432					4237,5	0,916156270511009	4237,5	0,929505005913744					4237,5	0,958172992135379	4237,5	0,966933593999485					4237,5	0,944486228860038																																	
4240,625	0,634169455767065					4240,625	0,833570814587998	4240,625	0,925107038785088					4240,625	0,915893737717215	4240,625	0,929877840124528					4240,625	0,958091811273241	4240,625	0,967037014325335					4240,625	0,944777096110078																																	
4243,75	0,63839019503706					4243,75	0,836054788877279	4243,75	0,926188857863315					4243,75	0,916829433310842	4243,75	0,930665951884293					4243,75	0,958796229844422	4243,75	0,967533689278982					4243,75	0,94548702194399																																	
4246,875	0,63948798390173					4246,875	0,836893237622214	4246,875	0,92617730117673					4246,875	0,916915889884332	4246,875	0,931018675055013					4246,875	0,959210958882426	4246,875	0,967862856746752					4246,875	0,945900687989997																																	
4250	0,636552343493098					4250	0,835775304901749	4250	0,925696575004516					4250	0,916300887483306	4250	0,930567646809011					4250	0,959279801149604	4250	0,967846068920243					4250	0,945925532629847																																	
4253,125	0,643463535394246					4253,125	0,839105033569163	4253,125	0,927033975223888					4253,125	0,918190864533184	4253,125	0,932325918331442					4253,125	0,960197597410643	4253,125	0,968399343587649					4253,125	0,946841528391637																																	
4256,25	0,642652572423721					4256,25	0,837711756332214	4256,25	0,926411007079995					4256,25	0,917386100358388	4256,25	0,931613447895916					4256,25	0,959664372381691	4256,25	0,968138598664718					4256,25	0,946777697121882																																	
4259,375	0,640110393555297					4259,375	0,837053889779439	4259,375	0,925698304675157					4259,375	0,916289819201401	4259,375	0,931443001180904					4259,375	0,959717781337783	4259,375	0,968020100486344					4259,375	0,94647928689654																																	
4262,5	0,640830335877293					4262,5	0,837215055049819	4262,5	0,925725005929743					4262,5	0,916377131206896	4262,5	0,931845530338376					4262,5	0,960047386112217	4262,5	0,968192466482336					4262,5	0,946588178538714																																	
4265,625	0,640320752739559					4265,625	0,836672248023357	4265,625	0,925312171433674					4265,625	0,9160650554753	4265,625	0,932089436060624					4265,625	0,960029441410969	4265,625	0,967986709940578					4265,625	0,946422903673558																																	
4268,75	0,64126038499474					4268,75	0,837267200540921	4268,75	0,925610731627264					4268,75	0,916321800437081	4268,75	0,932072832098479					4268,75	0,96034231965463	4268,75	0,968187745444266					4268,75	0,946821814325513																																	
4271,875	0,644991212426784					4271,875	0,839333010876484	4271,875	0,926440746327374					4271,875	0,917441543244144	4271,875	0,933158305325025					4271,875	0,961201804978287	4271,875	0,968639043830475					4271,875	0,947692550468133																																	
4275	0,644804283539593					4275	0,839105480727198	4275	0,92644840665085					4275	0,917458354528781	4275	0,933408447961593					4275	0,96137572530402	4275	0,968657332369465					4275	0,94795422111736																																	
4278,125	0,642437289812047					4278,125	0,838136809707276	4278,125	0,925780402400779					4278,125	0,916797161236059	4278,125	0,933103017026849					4278,125	0,96101149633593	4278,125	0,968571433052385					4278,125	0,947521802253742																																	
4281,25	0,643322627813522					4281,25	0,838739725263944	4281,25	0,925606173746291					4281,25	0,917181371501338	4281,25	0,933370850446523					4281,25	0,961115601116153	4281,25	0,968729949274422					4281,25	0,94758144243504																																	
4284,375	0,644012022539298					4284,375	0,839258238064542	4284,375	0,925783940743759					4284,375	0,917170016657951	4284,375	0,933390201721913					4284,375	0,961300814671541	4284,375	0,968689699191707					4284,375	0,947852816024192																																	
4287,5	0,645586936970456					4287,5	0,840354862113426	4287,5	0,92630204032599					4287,5	0,917474272584365	4287,5	0,933848695810393					4287,5	0,961763022508507	4287,5	0,968987619088036					4287,5	0,948281731107549																																	
4290,625	0,645802525716741					4290,625	0,840219531425345	4290,625	0,926556072910269					4290,625	0,917593857270008	4290,625	0,933866323743085					4290,625	0,96176591184648	4290,625	0,969076514210821					4290,625	0,948250033097269																																	
4293,75	0,649302166693616					4293,75	0,84220936675613	4293,75	0,927407901820569					4293,75	0,919018806804011	4293,75	0,934761557438574					4293,75	0,962315805812225	4293,75	0,969540463259796					4293,75	0,948728648157035																																	
4296,875	0,647813412942056					4296,875	0,840897398603387	4296,875	0,926614099969119					4296,875	0,918429517888029	4296,875	0,934808178194787					4296,875	0,962282766081589	4296,875	0,969339045046528					4296,875	0,948345213662478																																	
4300	0,643195039935268					4300	0,838725883514957	4300	0,925634768764588					4300	0,916820380961256	4300	0,934314750428414					4300	0,961927180164228	4300	0,969093126934804					4300	0,947804558087406																																	
4303,125	0,641339217702341					4303,125	0,838183238614458	4303,125	0,925646161168153					4303,125	0,916536465852125	4303,125	0,934304242050628					4303,125	0,961807123527265	4303,125	0,969069280657256					4303,125	0,947756801974895																																	
4306,25	0,641798261672739					4306,25	0,838779396156437	4306,25	0,925788161898015					4306,25	0,916979126986736	4306,25	0,934226913122459					4306,25	0,96182514426091	4306,25	0,969270112646607					4306,25	0,947959225563971																																	
4309,375	0,644429906499699					4309,375	0,839739084783344	4309,375	0,926360629834559					4309,375	0,917742267737593	4309,375	0,934845959181794					4309,375	0,96212374301104	4309,375	0,969452182777378					4309,375	0,948285868280716																																	
4312,5	0,642781418185086					4312,5	0,838589904248371	4312,5	0,925963073173285					4312,5	0,917187915724349	4312,5	0,934852538856448					4312,5	0,962091225949539	4312,5	0,969329780379248					4312,5	0,948038184691867																																	
4315,625	0,6468008936808					4315,625	0,841223360872592	4315,625	0,926804478699634					4315,625	0,917974170060823	4315,625	0,935711107269432					4315,625	0,962617627795588	4315,625	0,96968756839345					4315,625	0,94868735849821																																	
4318,75	0,646473908220056					4318,75	0,841427199384314	4318,75	0,927041161959342					4318,75	0,918552541997913	4318,75	0,935962859829874					4318,75	0,962918356699416	4318,75	0,9697851256113					4318,75	0,948845549094782																																	
4321,875	0,647123856127698					4321,875	0,84171936229514	4321,875	0,926645555295233					4321,875	0,918601634116303	4321,875	0,936437899516751					4321,875	0,962946524619264	4321,875	0,96948100525981					4321,875	0,948947660453203																																	
4325	0,649940522727209					4325	0,84262651518571	4325	0,926770638467938					4325	0,918865283171335	4325	0,936681965158626					4325	0,962990163207791	4325	0,969697298165113					4325	0,948997288694234																																	
4328,125	0,647019971796752					4328,125	0,841117356285857	4328,125	0,926528920965705					4328,125	0,918220001222798	4328,125	0,936337181888446					4328,125	0,962657751623087	4328,125	0,969694872422678					4328,125	0,94904706214682																																	
4331,25	0,646792680999267					4331,25	0,841481600613178	4331,25	0,926974297019548					4331,25	0,918137582885453	4331,25	0,936581885748776					4331,25	0,962782278550635	4331,25	0,969792258541633					4331,25	0,949009626537647																																	
4334,375	0,646432477859994					4334,375	0,841747253859088	4334,375	0,927140338365055					4334,375	0,918403815320819	4334,375	0,936881329396761					4334,375	0,962740585029427	4334,375	0,969774140268951					4334,375	0,949009277983379																																	
4337,5	0,645650196119602					4337,5	0,840990012345893	4337,5	0,926904794480656					4337,5	0,91805877786338	4337,5	0,936892135836062					4337,5	0,962938756058205	4337,5	0,969903383095161					4337,5	0,948595418490227																																	
4340,625	0,641277047004441					4340,625	0,839617979099714	4340,625	0,925870459024358					4340,625	0,917574558905164	4340,625	0,936452590535319					4340,625	0,962759464674076	4340,625	0,969636465079005					4340,625	0,948251591297812																																	
4343,75	0,645613507241684					4343,75	0,842217739960746	4343,75	0,926694798102208					4343,75	0,918600301491735	4343,75	0,937338956021775					4343,75	0,963176321499746	4343,75	0,969800433031824					4343,75	0,94859565910351																																	
4346,875	0,651320623547925					4346,875	0,844177713807803	4346,875	0,927588140627346					4346,875	0,919494843768929	4346,875	0,937861775029301					4346,875	0,963720619567062	4346,875	0,970244994145766					4346,875	0,949084305154855																																	
4350	0,650746763014698					4350	0,843744829241194	4350	0,927696379105541					4350	0,919216170274931	4350	0,938034090460297					4350	0,963767869985479	4350	0,970212858814767					4350	0,949371863892955																																	
4353,125	0,647358413322807					4353,125	0,842708276984788	4353,125	0,927154348332015					4353,125	0,918665654881711	4353,125	0,938143312278255					4353,125	0,963515100659898	4353,125	0,970004031033614					4353,125	0,949074616577522																																	
4356,25	0,646054000777847					4356,25	0,842241065041766	4356,25	0,926960459269369					4356,25	0,918659090840721	4356,25	0,938172542820443					4356,25	0,96364349057777	4356,25	0,969923527474566					4356,25	0,948914550648815																																	
4359,375	0,649532892295352					4359,375	0,843535748275349	4359,375	0,927768933048545					4359,375	0,919639656211539	4359,375	0,938644232835655					4359,375	0,964075271927346	4359,375	0,970308338325492					4359,375	0,949446292674261																																	
4362,5	0,65178309398226					4362,5	0,844171217284982	4362,5	0,92796850929197					4362,5	0,919755508584169	4362,5	0,938917990372329					4362,5	0,964297235975496	4362,5	0,970484652907297					4362,5	0,949542397561886																																	
4365,625	0,651089404900384					4365,625	0,844267562652404	4365,625	0,928002320871989					4365,625	0,919870657451774	4365,625	0,939141851851259					4365,625	0,964550206910402	4365,625	0,970461475744903					4365,625	0,949751799254407																																	
4368,75	0,64944796010128					4368,75	0,844180053382237	4368,75	0,927824890636975					4368,75	0,91953666573465	4368,75	0,938809939141987					4368,75	0,964209097219699	4368,75	0,970381111739578					4368,75	0,94991624331145																																	
4371,875	0,652737939198777					4371,875	0,845418799767554	4371,875	0,928268713428528					4371,875	0,92008807933228	4371,875	0,938878309488104					4371,875	0,964507452697378	4371,875	0,970623488595518					4371,875	0,949908916134517																																	
4375	0,656276621516646					4375	0,846950451627416	4375	0,928886215360111					4375	0,920925389438669	4375	0,939006684625644					4375	0,965077131684588	4375	0,970794219232658					4375	0,949984324651797																																	
4378,125	0,651744121542199					4378,125	0,845395161788152	4378,125	0,928061598502914					4378,125	0,92006140631674	4378,125	0,938800544893065					4378,125	0,964807375132367	4378,125	0,970653746275222					4378,125	0,949883001974789																																	
4381,25	0,650372323266608					4381,25	0,845021529715904	4381,25	0,927867511641162					4381,25	0,919637043905112	4381,25	0,938966248705783					4381,25	0,964820686127246	4381,25	0,970591033477546					4381,25	0,949644200991922																																	
4384,375	0,656380842343626					4384,375	0,846713156456627	4384,375	0,929073006888856					4384,375	0,921122411795605	4384,375	0,939519082436041					4384,375	0,965623294212823	4384,375	0,970952481058385					4384,375	0,950156231688557																																	
4387,5	0,654324576500499					4387,5	0,845416449605933	4387,5	0,928519956697128					4387,5	0,920556311970683	4387,5	0,93909034860935					4387,5	0,965673737704339	4387,5	0,970934454406494					4387,5	0,950168373764213																																	
4390,625	0,650591185220376					4390,625	0,843466747313391	4390,625	0,927967337595045					4390,625	0,91945535455473	4390,625	0,938740249094961					4390,625	0,965474449320648	4390,625	0,970777854357245					4390,625	0,949890045202366																																	
4393,75	0,65383477560065					4393,75	0,84481366557058	4393,75	0,928299487510717					4393,75	0,920196972434777	4393,75	0,939055898013903					4393,75	0,965837667238742	4393,75	0,971146021586822					4393,75	0,950299382661459																																	
4396,875	0,654148814406314					4396,875	0,844577176723347	4396,875	0,928964000207532					4396,875	0,920669304252687	4396,875	0,938976154748673					4396,875	0,966037361013807	4396,875	0,971562297372794					4396,875	0,95052474443063																																	
4400	0,652294699045282					4400	0,844143717820572	4400	0,928641271605145					4400	0,92031809168045	4400	0,938852300282968					4400	0,966101393152432	4400	0,97159802157972					4400	0,950455278358024																																	
4403,125	0,646107012293426					4403,125	0,840970244185535	4403,125	0,926819932184938					4403,125	0,918288870573398	4403,125	0,938054635465915					4403,125	0,965557282632338	4403,125	0,971361156393505					4403,125	0,949979309920527																																	
4406,25	0,648051411901163					4406,25	0,842216706740267	4406,25	0,927802163210829					4406,25	0,919287097225718	4406,25	0,938366859176077					4406,25	0,965797764804002	4406,25	0,971581545437222					4406,25	0,949940459632052																																	
4409,375	0,648702000851687					4409,375	0,842442495002511	4409,375	0,928275590490559					4409,375	0,919347708977591	4409,375	0,938335409562448					4409,375	0,965775122281829	4409,375	0,971847402466687					4409,375	0,9499462990023																																	
4412,5	0,654898053231043					4412,5	0,844835059856176	4412,5	0,929130864104972					4412,5	0,920456417477289	4412,5	0,939153531956876					4412,5	0,96630772931618	4412,5	0,972303542319817					4412,5	0,950435918191223																																	
4415,625	0,65452913843269					4415,625	0,844528194974434	4415,625	0,928731047988255					4415,625	0,920674981361385	4415,625	0,939047913338987					4415,625	0,966519183640908	4415,625	0,972360094331239					4415,625	0,950407362379253																																	
4418,75	0,658135069211283					4418,75	0,845718101641198	4418,75	0,929473910266945					4418,75	0,921404204742148	4418,75	0,939793108362985					4418,75	0,96671393183298	4418,75	0,972665015424827					4418,75	0,950494280184468																																	
4421,875	0,657569151851657					4421,875	0,844899355330429	4421,875	0,929442092717855					4421,875	0,920954013614288	4421,875	0,939966414455825					4421,875	0,966669847942435	4421,875	0,972839875575132					4421,875	0,950455074047572																																	
4425	0,659211976630923					4425	0,844963612027819	4425	0,929327808005071					4425	0,921135491948516	4425	0,939852905891556					4425	0,966749213333956	4425	0,97308177621061					4425	0,950567568409887																																	
4428,125	0,658618887097823					4428,125	0,844851961545645	4428,125	0,929166429881087					4428,125	0,920928724002182	4428,125	0,939939971326772					4428,125	0,966589620145138	4428,125	0,973152540549476					4428,125	0,950516294607472																																	
4431,25	0,658579665894712					4431,25	0,845087444415675	4431,25	0,92971486755742					4431,25	0,921624892539283	4431,25	0,940302551029065					4431,25	0,966901325116489	4431,25	0,97342216192106					4431,25	0,950613211082447																																	
4434,375	0,657492564827453					4434,375	0,844353799237913	4434,375	0,9296266744644					4434,375	0,921372862793458	4434,375	0,94103781970908					4434,375	0,967182388313856	4434,375	0,973404720712042					4434,375	0,95091638854427																																	
4437,5	0,651543136649575					4437,5	0,842517030877523	4437,5	0,928352228223402					4437,5	0,919658195279885	4437,5	0,940065180050935					4437,5	0,966596058444635	4437,5	0,97299783862503					4437,5	0,949788744735975																																	
4440,625	0,656840650021011					4440,625	0,844640610351228	4440,625	0,929233667362813					4440,625	0,920926437121496	4440,625	0,94073798454832					4440,625	0,966967455163964	4440,625	0,973297945383223					4440,625	0,950182694866125																																	
4443,75	0,657654116013594					4443,75	0,845002407980769	4443,75	0,929544981131503					4443,75	0,921597424648085	4443,75	0,941075793577289					4443,75	0,967109287538007	4443,75	0,973372124443302					4443,75	0,950516609606939																																	
4446,875	0,659717523911086					4446,875	0,845977099006183	4446,875	0,930176831223473					4446,875	0,922051910319276	4446,875	0,941277161774835					4446,875	0,967317725408646	4446,875	0,973487932050557					4446,875	0,950831659963235																																	
4450	0,657364751887171					4450	0,844955831847075	4450	0,929567545897911					4450	0,920928594082377	4450	0,941339432717359					4450	0,967039739450487	4450	0,973492776310966					4450	0,950400321440843																																	
4453,125	0,659904009477285					4453,125	0,845518654560131	4453,125	0,929771757209858					4453,125	0,921800074293049	4453,125	0,941357847917747					4453,125	0,966899202806424	4453,125	0,973429485995042					4453,125	0,950220908850707																																	
4456,25	0,656873761285715					4456,25	0,84438866607638	4456,25	0,929544158302585					4456,25	0,921281285836688	4456,25	0,941373687189314					4456,25	0,966919272167422	4456,25	0,97327576263104					4456,25	0,949848674779487																																	
4459,375	0,655654585860496					4459,375	0,844296331660499	4459,375	0,929611064028942					4459,375	0,921482082150357	4459,375	0,941701072535013					4459,375	0,967110970667311	4459,375	0,973475614541223					4459,375	0,950034930593106																																	
4462,5	0,656118582143308					4462,5	0,844594138683489	4462,5	0,930223008855717					4462,5	0,921920428187554	4462,5	0,941931414698893					4462,5	0,967074393973959	4462,5	0,97343333426147					4462,5	0,950074063914261																																	
4465,625	0,652599182576549					4465,625	0,843188236443712	4465,625	0,929981055885562					4465,625	0,921237489768531	4465,625	0,941806715906547					4465,625	0,966846838831684	4465,625	0,973351771151184					4465,625	0,949440197564256																																	
4468,75	0,654881175942641					4468,75	0,844277719947217	4468,75	0,930033446586852					4468,75	0,921823432983743	4468,75	0,942198653704436					4468,75	0,967027724296796	4468,75	0,973598431276877					4468,75	0,949511440192387																																	
4471,875	0,655378449803235					4471,875	0,844298953359803	4471,875	0,930457118629147					4471,875	0,922375010963148	4471,875	0,942243291391501					4471,875	0,967113113812229	4471,875	0,973591401301958					4471,875	0,949680214695154																																	
4475	0,651471223173306					4475	0,842585694091084	4475	0,930195185110784					4475	0,921462816640681	4475	0,942145854336174					4475	0,966797071530185	4475	0,97343403984132					4475	0,94922419611352																																	
4478,125	0,65386055561911					4478,125	0,844285475339387	4478,125	0,9309359046644					4478,125	0,92190523306625	4478,125	0,94263740885998					4478,125	0,967117001341943	4478,125	0,973647918914725					4478,125	0,949493495926423																																	
4481,25	0,654162550211788					4481,25	0,843979332338509	4481,25	0,931316151673388					4481,25	0,922524989620501	4481,25	0,942914153751713					4481,25	0,966957733073612	4481,25	0,973447437113256					4481,25	0,949130868752734																																	
4484,375	0,652799966617201					4484,375	0,843929425573437	4484,375	0,931683014527387					4484,375	0,923149302074822	4484,375	0,943313478204757					4484,375	0,967083911526003	4484,375	0,973526740787028					4484,375	0,949102940448124																																	
4487,5	0,652112271505283					4487,5	0,844093630164662	4487,5	0,932030280510108					4487,5	0,922971863414899	4487,5	0,942873444445405					4487,5	0,967145716482608	4487,5	0,973405373599701					4487,5	0,948945135028898																																	
4490,625	0,650304592765169					4490,625	0,84276794430312	4490,625	0,932010010124373					4490,625	0,922564395628483	4490,625	0,942761298233681					4490,625	0,967112339897748	4490,625	0,973544081115009					4490,625	0,948923396466233																																	
4493,75	0,650768251039819					4493,75	0,843341372750945	4493,75	0,931930390322182					4493,75	0,922191998037926	4493,75	0,942911747530781					4493,75	0,966902773906892	4493,75	0,973517159718614					4493,75	0,94874723668825																																	
4496,875	0,653531902534005					4496,875	0,844401932016243	4496,875	0,932607698724788					4496,875	0,922971869205148	4496,875	0,942790947415283					4496,875	0,967006743229387	4496,875	0,973397816716478					4496,875	0,948625036714482																																	
4500	0,648821309935029					4500	0,842774763008686	4500	0,932301626494364					4500	0,922561532672396	4500	0,942625880740945					4500	0,966863691686462	4500	0,973520640381586					4500	0,948046586005784																																	
4503,125	0,650498606023375					4503,125	0,843691147779918	4503,125	0,932673666984566					4503,125	0,92338438535246	4503,125	0,942695772453915					4503,125	0,966974897348887	4503,125	0,973705774978443					4503,125	0,947718089573348																																	
4506,25	0,651584162058263					4506,25	0,843866390227395	4506,25	0,932975428579112					4506,25	0,923606243623489	4506,25	0,942677334110793					4506,25	0,966652982236416	4506,25	0,973411213125153					4506,25	0,948003496640063																																	
4509,375	0,65112520404067					4509,375	0,843497968167905	4509,375	0,932981926246897					4509,375	0,923680905434531	4509,375	0,942659563316804					4509,375	0,966743695364859	4509,375	0,973404531181466					4509,375	0,947630546886617																																	
4512,5	0,650694699466416					4512,5	0,843796773214204	4512,5	0,932712720501568					4512,5	0,92385249537134	4512,5	0,942662282948333					4512,5	0,966814944129236	4512,5	0,973381366254035					4512,5	0,947378157623022																																	
4515,625	0,650769254040866					4515,625	0,843549463451492	4515,625	0,932799293103304					4515,625	0,923909225872727	4515,625	0,942614488721172					4515,625	0,966911242853331	4515,625	0,973370691605906					4515,625	0,947295231045767																																	
4518,75	0,648370098703493					4518,75	0,842749915671513	4518,75	0,932990926555518					4518,75	0,923810622311624	4518,75	0,94233694131002					4518,75	0,966940755660022	4518,75	0,973375901747175					4518,75	0,94696481502442																																	
4521,875	0,647986034623294					4521,875	0,843031788061696	4521,875	0,933262620524674					4521,875	0,924132249257608	4521,875	0,942250890318067					4521,875	0,966860547837922	4521,875	0,97331225466337					4521,875	0,946878527271345																																	
