Frequency in Hz	Acrylic_93 Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_93 Normalized Surface Impedance continuous Im	
1740,625	1,57729005813599	1740,625	-0,330733180046082	
1743,75	1,57427871227264	1743,75	-0,325192749500275	
1746,875	1,57568490505219	1746,875	-0,32362699508667	
1750	1,57793366909027	1750	-0,325502961874008	
1753,125	1,57696855068207	1753,125	-0,326642692089081	
1756,25	1,57798910140991	1756,25	-0,325413674116135	
1759,375	1,57749593257904	1759,375	-0,323891371488571	
1762,5	1,5807797908783	1762,5	-0,323003053665161	
1765,625	1,58198893070221	1765,625	-0,321000397205353	
1768,75	1,58317244052887	1768,75	-0,32364621758461	
1771,875	1,58248150348663	1771,875	-0,319297760725021	
1775	1,58451545238495	1775	-0,316215723752975	
1778,125	1,58551824092865	1778,125	-0,318113297224045	
1781,25	1,58685636520386	1781,25	-0,318823009729385	
1784,375	1,58708584308624	1784,375	-0,315478086471558	
1787,5	1,58661758899689	1787,5	-0,313557118177414	
1790,625	1,58859181404114	1790,625	-0,310917139053345	
1793,75	1,59186911582947	1793,75	-0,312919050455093	
1796,875	1,58965611457825	1796,875	-0,314969480037689	
1800	1,59148299694061	1800	-0,311454147100449	
1803,125	1,59157526493073	1803,125	-0,309143096208572	
1806,25	1,59247326850891	1806,25	-0,308780610561371	
1809,375	1,59270846843719	1809,375	-0,306218475103378	
1812,5	1,5940328836441	1812,5	-0,305358529090881	
1815,625	1,59745156764984	1815,625	-0,304531037807465	
1818,75	1,59663844108582	1818,75	-0,301549524068832	
1821,875	1,59446430206299	1821,875	-0,300500720739365	
1825	1,5960932970047	1825	-0,299722790718079	
1828,125	1,59775507450104	1828,125	-0,299833834171295	
1831,25	1,60008108615875	1831,25	-0,298275977373123	
1834,375	1,60391283035278	1834,375	-0,299074292182922	
1837,5	1,59949803352356	1837,5	-0,293927848339081	
1840,625	1,59877860546112	1840,625	-0,293377965688705	
1843,75	1,60128736495972	1843,75	-0,291261434555054	
1846,875	1,60166931152344	1846,875	-0,29239758849144	
1850	1,60516035556793	1850	-0,29620948433876	
1853,125	1,60553419589996	1853,125	-0,292258471250534	
1856,25	1,60608100891113	1856,25	-0,287615180015564	
1859,375	1,60803985595703	1859,375	-0,28771635890007	
1862,5	1,61077523231506	1862,5	-0,288054674863815	
1865,625	1,61122620105743	1865,625	-0,288837164640427	
1868,75	1,61311149597168	1868,75	-0,286895006895065	
1871,875	1,61377310752869	1871,875	-0,286251246929169	
1875	1,6143012046814	1875	-0,28484770655632	
1878,125	1,61207020282745	1878,125	-0,283410996198654	
1881,25	1,61572051048279	1881,25	-0,283671349287033	
1884,375	1,61739039421082	1884,375	-0,279783129692078	
1887,5	1,61694574356079	1887,5	-0,280144304037094	
1890,625	1,62215960025787	1890,625	-0,281325906515121	
1893,75	1,61800384521484	1893,75	-0,281339108943939	
1896,875	1,62052822113037	1896,875	-0,279554843902588	
1900	1,62214148044586	1900	-0,278180241584778	
1903,125	1,62254095077515	1903,125	-0,277886033058167	
1906,25	1,62474703788757	1906,25	-0,277974545955658	
1909,375	1,6258317232132	1909,375	-0,276406556367874	
1912,5	1,62541031837463	1912,5	-0,275331646203995	
1915,625	1,62393450737	1915,625	-0,275848150253296	
1918,75	1,62829995155334	1918,75	-0,274526685476303	
1921,875	1,62549316883087	1921,875	-0,272919684648514	
1925	1,62643313407898	1925	-0,27338308095932	
1928,125	1,62720561027527	1928,125	-0,271514773368835	
1931,25	1,62889468669891	1931,25	-0,273549109697342	
1934,375	1,63090085983276	1934,375	-0,275925397872925	
1937,5	1,63408672809601	1937,5	-0,274742692708969	
1940,625	1,63496375083923	1940,625	-0,276251047849655	
1943,75	1,63198947906494	1943,75	-0,273532956838608	
1946,875	1,63274216651917	1946,875	-0,269717305898666	
1950	1,63294839859009	1950	-0,27239790558815	
1953,125	1,63583517074585	1953,125	-0,270181238651276	
1956,25	1,6356862783432	1956,25	-0,270976305007935	
1959,375	1,63915836811066	1959,375	-0,270662784576416	
1962,5	1,63529706001282	1962,5	-0,272213697433472	
1965,625	1,63511943817139	1965,625	-0,268673211336136	
1968,75	1,63801348209381	1968,75	-0,269246518611908	
1971,875	1,63859212398529	1971,875	-0,272676318883896	
1975	1,63666665554047	1975	-0,264499962329865	
1978,125	1,63671660423279	1978,125	-0,267692089080811	
1981,25	1,63727426528931	1981,25	-0,267983555793762	
1984,375	1,63597345352173	1984,375	-0,265258491039276	
1987,5	1,64047002792358	1987,5	-0,266742318868637	
1990,625	1,64128565788269	1990,625	-0,272304356098175	
1993,75	1,63880407810211	1993,75	-0,26877224445343	
1996,875	1,63839256763458	1996,875	-0,267918974161148	
2000	1,63998341560364	2000	-0,26742547750473	
2003,125	1,63770937919617	2003,125	-0,267942726612091	
2006,25	1,64114248752594	2006,25	-0,264898598194122	
2009,375	1,63637459278107	2009,375	-0,266497910022736	
2012,5	1,63813519477844	2012,5	-0,265533447265625	
2015,625	1,63802015781403	2015,625	-0,263867408037186	
2018,75	1,63737690448761	2018,75	-0,266012489795685	
2021,875	1,63577747344971	2021,875	-0,264302670955658	
2025	1,63644707202911	2025	-0,261268466711044	
2028,125	1,63330864906311	2028,125	-0,261550396680832	
2031,25	1,63578128814697	2031,25	-0,260851591825485	
2034,375	1,63512527942657	2034,375	-0,261057645082474	
2037,5	1,63138997554779	2037,5	-0,258330196142197	
2040,625	1,63145554065704	2040,625	-0,261645913124084	
2043,75	1,63221001625061	2043,75	-0,258976638317108	
2046,875	1,63156175613403	2046,875	-0,260969787836075	
2050	1,62976896762848	2050	-0,263219714164734	
2053,125	1,62970781326294	2053,125	-0,253687173128128	
2056,25	1,62315857410431	2056,25	-0,256804972887039	
2059,375	1,62780070304871	2059,375	-0,256903976202011	
2062,5	1,62779557704926	2062,5	-0,252703040838242	
2065,625	1,62502586841583	2065,625	-0,249876797199249	
2068,75	1,62750792503357	2068,75	-0,247709333896637	
2071,875	1,62495923042297	2071,875	-0,248829171061516	
2075	1,62722361087799	2075	-0,244886755943298	
2078,125	1,62441790103912	2078,125	-0,239898696541786	
2081,25	1,6236172914505	2081,25	-0,240651175379753	
2084,375	1,62279093265533	2084,375	-0,240723192691803	
2087,5	1,62567758560181	2087,5	-0,240530982613564	
2090,625	1,6219733953476	2090,625	-0,239922016859055	
2093,75	1,62350738048553	2093,75	-0,23421286046505	
2096,875	1,62339735031128	2096,875	-0,232721015810966	
2100	1,62422335147858	2100	-0,232705622911453	
2103,125	1,62877249717712	2103,125	-0,229712128639221	
2106,25	1,62788462638855	2106,25	-0,228639915585518	
2109,375	1,62924110889435	2109,375	-0,224139213562012	
2112,5	1,62416815757751	2112,5	-0,224341064691544	
2115,625	1,6269199848175	2115,625	-0,223972901701927	
2118,75	1,63136637210846	2118,75	-0,218204841017723	
2121,875	1,63410079479218	2121,875	-0,216180726885796	
2125	1,63480532169342	2125	-0,219846218824387	
2128,125	1,63471627235413	2128,125	-0,219980046153069	
2131,25	1,63401114940643	2131,25	-0,214419066905975	
2134,375	1,63341104984283	2134,375	-0,211050033569336	
2137,5	1,63533532619476	2137,5	-0,211282923817635	
2140,625	1,63646686077118	2140,625	-0,213091969490051	
2143,75	1,63711988925934	2143,75	-0,214373975992203	
2146,875	1,63885533809662	2146,875	-0,212846845388412	
2150	1,63889348506927	2150	-0,212255299091339	
2153,125	1,64075314998627	2153,125	-0,212361872196198	
2156,25	1,64046680927277	2156,25	-0,207352072000504	
2159,375	1,64206671714783	2159,375	-0,206793576478958	
2162,5	1,64085054397583	2162,5	-0,205962166190147	
2165,625	1,6403956413269	2165,625	-0,202358156442642	
2168,75	1,64831006526947	2168,75	-0,203530728816986	
2171,875	1,64667081832886	2171,875	-0,203660890460014	
2175	1,64317631721497	2175	-0,203263565897942	
2178,125	1,64744579792023	2178,125	-0,206943616271019	
2181,25	1,64729034900665	2181,25	-0,201593369245529	
2184,375	1,65147078037262	2184,375	-0,201745510101318	
2187,5	1,64962649345398	2187,5	-0,201463952660561	
2190,625	1,65042626857758	2190,625	-0,203498333692551	
2193,75	1,64809191226959	2193,75	-0,206067845225334	
2196,875	1,65049374103546	2196,875	-0,202008590102196	
2200	1,64783537387848	2200	-0,200929328799248	
2203,125	1,64711344242096	2203,125	-0,204607039690018	
2206,25	1,64756858348846	2206,25	-0,20375819504261	
2209,375	1,65352022647858	2209,375	-0,20271797478199	
2212,5	1,65351176261902	2212,5	-0,204112693667412	
2215,625	1,65144991874695	2215,625	-0,201622635126114	
2218,75	1,65140807628632	2218,75	-0,201130017638206	
2221,875	1,65451323986053	2221,875	-0,199203982949257	
2225	1,65518701076508	2225	-0,201399773359299	
2228,125	1,65333080291748	2228,125	-0,203661650419235	
2231,25	1,65448868274689	2231,25	-0,201751619577408	
2234,375	1,65137410163879	2234,375	-0,200784593820572	
2237,5	1,65043687820435	2237,5	-0,196967884898186	
2240,625	1,64733791351318	2240,625	-0,193300291895866	
2243,75	1,64967584609985	2243,75	-0,19736185669899	
2246,875	1,65226149559021	2246,875	-0,196170434355736	
2250	1,65159106254578	2250	-0,192125916481018	
2253,125	1,65232276916504	2253,125	-0,198283821344376	
2256,25	1,65516996383667	2256,25	-0,192587792873383	
2259,375	1,65295207500458	2259,375	-0,191856741905212	
2262,5	1,65488505363464	2262,5	-0,193664565682411	
2265,625	1,65402626991272	2265,625	-0,186664283275604	
2268,75	1,65495645999908	2268,75	-0,19298455119133	
2271,875	1,65367114543915	2271,875	-0,186737760901451	
2275	1,65592324733734	2275	-0,186149954795837	
2278,125	1,65551626682281	2278,125	-0,182700082659721	
2281,25	1,65221130847931	2281,25	-0,187663912773132	
2284,375	1,65315318107605	2284,375	-0,18777970969677	
2287,5	1,65479445457458	2287,5	-0,184152215719223	
2290,625	1,65831828117371	2290,625	-0,184821784496307	
2293,75	1,65834295749664	2293,75	-0,179660692811012	
2296,875	1,65844058990479	2296,875	-0,184795320034027	
2300	1,65846610069275	2300	-0,181420117616653	
2303,125	1,66040420532227	2303,125	-0,18250384926796	
2306,25	1,66110193729401	2306,25	-0,180356025695801	
2309,375	1,65989816188812	2309,375	-0,179685100913048	
2312,5	1,66016006469727	2312,5	-0,177424505352974	
2315,625	1,65912175178528	2315,625	-0,180532917380333	
2318,75	1,65915238857269	2318,75	-0,17711067199707	
2321,875	1,66040217876434	2321,875	-0,175562381744385	
2325	1,66497385501862	2325	-0,178865358233452	
2328,125	1,66655087471008	2328,125	-0,175380140542984	
2331,25	1,66681659221649	2331,25	-0,176602527499199	
2334,375	1,66636657714844	2334,375	-0,175223395228386	
2337,5	1,66540813446045	2337,5	-0,177424758672714	
2340,625	1,66938591003418	2340,625	-0,173196747899055	
2343,75	1,674689412117	2343,75	-0,174248099327087	
2346,875	1,67140567302704	2346,875	-0,176651731133461	
2350	1,6740974187851	2350	-0,17334745824337	
2353,125	1,6716628074646	2353,125	-0,176874622702599	
2356,25	1,67262232303619	2356,25	-0,174404576420784	
2359,375	1,67765176296234	2359,375	-0,17401011288166	
2362,5	1,6746461391449	2362,5	-0,173452004790306	
2365,625	1,67035710811615	2365,625	-0,172820657491684	
2368,75	1,6779967546463	2368,75	-0,173485159873962	
2371,875	1,67689967155457	2371,875	-0,17052935063839	
2375	1,67581808567047	2375	-0,174542635679245	
2378,125	1,67708575725555	2378,125	-0,173318326473236	
2381,25	1,67904698848724	2381,25	-0,170618087053299	
2384,375	1,67771983146667	2384,375	-0,168063074350357	
2387,5	1,68021297454834	2387,5	-0,17785082757473	
2390,625	1,67954206466675	2390,625	-0,173890501260757	
2393,75	1,68417239189148	2393,75	-0,1722541898489	
2396,875	1,68387365341187	2396,875	-0,168552070856094	
2400	1,67977809906006	2400	-0,171401590108871	
2403,125	1,68207013607025	2403,125	-0,169877558946609	
2406,25	1,68059968948364	2406,25	-0,172507330775261	
2409,375	1,6828590631485	2409,375	-0,172330603003502	
2412,5	1,68518495559692	2412,5	-0,169940635561943	
2415,625	1,68775451183319	2415,625	-0,174349680542946	
2418,75	1,68617355823517	2418,75	-0,173361971974373	
2421,875	1,69070208072662	2421,875	-0,171035513281822	
2425	1,6936057806015	2425	-0,170634061098099	
2428,125	1,68918919563293	2428,125	-0,171792268753052	
2431,25	1,68673634529114	2431,25	-0,172377496957779	
2434,375	1,68904852867126	2434,375	-0,171827614307404	
2437,5	1,69226336479187	2437,5	-0,173145040869713	
2440,625	1,69204092025757	2440,625	-0,172887474298477	
2443,75	1,69385588169098	2443,75	-0,170757204294205	
2446,875	1,69436919689178	2446,875	-0,169993162155151	
2450	1,69746232032776	2450	-0,1686752140522	
2453,125	1,69940423965454	2453,125	-0,16973277926445	
2456,25	1,69732654094696	2456,25	-0,172186210751534	
2459,375	1,69960820674896	2459,375	-0,172571212053299	
2462,5	1,70329630374908	2462,5	-0,172827392816544	
2465,625	1,70109486579895	2465,625	-0,170259684324265	
2468,75	1,69718039035797	2468,75	-0,173526391386986	
2471,875	1,70138835906982	2471,875	-0,175574839115143	
2475	1,70143020153046	2475	-0,173655867576599	
2478,125	1,70272529125214	2478,125	-0,173055917024612	
2481,25	1,70417582988739	2481,25	-0,174145340919495	
2484,375	1,70402824878693	2484,375	-0,171988517045975	
2487,5	1,70364630222321	2487,5	-0,17528472840786	
2490,625	1,70962131023407	2490,625	-0,172691121697426	
2493,75	1,70853221416473	2493,75	-0,174911350011826	
2496,875	1,71296334266663	2496,875	-0,176960930228233	
2500	1,7109522819519	2500	-0,176870614290237	
2503,125	1,70743429660797	2503,125	-0,178386822342873	
2506,25	1,70809662342072	2506,25	-0,174792006611824	
2509,375	1,71044743061066	2509,375	-0,177345722913742	
2512,5	1,71131777763367	2512,5	-0,177423015236855	
2515,625	1,71297907829285	2515,625	-0,176526501774788	
2518,75	1,71372163295746	2518,75	-0,176670372486115	
2521,875	1,71278095245361	2521,875	-0,1803889721632	
2525	1,7157986164093	2525	-0,177172586321831	
2528,125	1,71626031398773	2528,125	-0,182688027620316	
2531,25	1,71586239337921	2531,25	-0,181954547762871	
2534,375	1,71271562576294	2534,375	-0,179793983697891	
2537,5	1,71621310710907	2537,5	-0,185998320579529	
2540,625	1,7154552936554	2540,625	-0,18724200129509	
2543,75	1,71761858463287	2543,75	-0,180342644453049	
2546,875	1,71823585033417	2546,875	-0,179404556751251	
2550	1,71587061882019	2550	-0,182914435863495	
2553,125	1,71878564357758	2553,125	-0,182090193033218	
2556,25	1,71900129318237	2556,25	-0,183751553297043	
2559,375	1,71802413463593	2559,375	-0,185973882675171	
2562,5	1,71650981903076	2562,5	-0,184694677591324	
2565,625	1,71632957458496	2565,625	-0,184551447629929	
2568,75	1,71949946880341	2568,75	-0,19001530110836	
2571,875	1,7182469367981	2571,875	-0,187265887856483	
2575	1,71863174438477	2575	-0,188072234392166	
2578,125	1,71920692920685	2578,125	-0,188834831118584	
2581,25	1,72227871417999	2581,25	-0,187684491276741	
2584,375	1,72380256652832	2584,375	-0,193227604031563	
2587,5	1,72086358070374	2587,5	-0,191250860691071	
2590,625	1,72191941738129	2590,625	-0,189922764897346	
2593,75	1,72397029399872	2593,75	-0,194520458579063	
2596,875	1,72518944740295	2596,875	-0,192871481180191	
2600	1,72296333312988	2600	-0,19274590909481	
2603,125	1,72027027606964	2603,125	-0,193462148308754	
2606,25	1,7216854095459	2606,25	-0,190545722842216	
2609,375	1,72005379199982	2609,375	-0,190987572073936	
2612,5	1,71801924705505	2612,5	-0,193101540207863	
2615,625	1,72078549861908	2615,625	-0,195335790514946	
2618,75	1,72281622886658	2618,75	-0,193406298756599	
2621,875	1,72090315818787	2621,875	-0,192925631999969	
2625	1,72405767440796	2625	-0,198480889201164	
2628,125	1,72314202785492	2628,125	-0,197093352675438	
2631,25	1,7241644859314	2631,25	-0,193796679377556	
2634,375	1,71618700027466	2634,375	-0,198389649391174	
2637,5	1,71750319004059	2637,5	-0,197394818067551	
2640,625	1,7214572429657	2640,625	-0,198484808206558	
2643,75	1,71967566013336	2643,75	-0,198298797011375	
2646,875	1,72232532501221	2646,875	-0,197145119309425	
2650	1,72038853168488	2650	-0,196054354310036	
2653,125	1,72117149829865	2653,125	-0,197084009647369	
2656,25	1,7232586145401	2656,25	-0,197979405522346	
2659,375	1,7186758518219	2659,375	-0,199736639857292	
2662,5	1,71704292297363	2662,5	-0,199181571602821	
2665,625	1,7186940908432	2665,625	-0,1995600014925	
2668,75	1,71554017066956	2668,75	-0,199122384190559	
2671,875	1,71882832050323	2671,875	-0,197727680206299	
2675	1,72177016735077	2675	-0,19754347205162	
2678,125	1,71856021881104	2678,125	-0,196185484528542	
2681,25	1,71967768669128	2681,25	-0,196249052882195	
2684,375	1,71967148780823	2684,375	-0,194414138793945	
2687,5	1,71981918811798	2687,5	-0,195148468017578	
2690,625	1,71975326538086	2690,625	-0,194572731852531	
2693,75	1,72250592708588	2693,75	-0,191467151045799	
2696,875	1,72503435611725	2696,875	-0,194866895675659	
2700	1,7192075252533	2700	-0,196003675460815	
2703,125	1,72072243690491	2703,125	-0,193895474076271	
2706,25	1,72402238845825	2706,25	-0,19253945350647	
2709,375	1,72563683986664	2709,375	-0,194037333130836	
2712,5	1,72553431987762	2712,5	-0,194035977125168	
2715,625	1,72606194019318	2715,625	-0,192170634865761	
2718,75	1,72704064846039	2718,75	-0,194499179720879	
2721,875	1,72703289985657	2721,875	-0,193391248583794	
2725	1,72834300994873	2725	-0,193111941218376	
2728,125	1,72946727275848	2728,125	-0,196077272295952	
2731,25	1,73226857185364	2731,25	-0,195928126573563	
2734,375	1,73483979701996	2734,375	-0,196263268589973	
2737,5	1,73300135135651	2737,5	-0,197744950652122	
2740,625	1,73274075984955	2740,625	-0,198808804154396	
2743,75	1,73235666751862	2743,75	-0,198537811636925	
2746,875	1,73291993141174	2746,875	-0,199625626206398	
2750	1,73686003684998	2750	-0,19723542034626	
2753,125	1,7366396188736	2753,125	-0,201000422239304	
2756,25	1,73551034927368	2756,25	-0,202073752880096	
2759,375	1,73439884185791	2759,375	-0,202386170625687	
2762,5	1,73426055908203	2762,5	-0,204502299427986	
2765,625	1,73430418968201	2765,625	-0,203511938452721	
2768,75	1,7381044626236	2768,75	-0,208252996206284	
2771,875	1,73708033561707	2771,875	-0,208966851234436	
2775	1,73590528964996	2775	-0,207345277070999	
2778,125	1,73498868942261	2778,125	-0,20859532058239	
2781,25	1,73183298110962	2781,25	-0,208572119474411	
2784,375	1,73349821567535	2784,375	-0,211061060428619	
2787,5	1,73619306087494	2787,5	-0,21110375225544	
2790,625	1,73672485351563	2790,625	-0,21255025267601	
2793,75	1,73518359661102	2793,75	-0,212397426366806	
2796,875	1,73808205127716	2796,875	-0,214798599481583	
2800	1,73973977565765	2800	-0,217901483178139	
2803,125	1,73741674423218	2803,125	-0,214965358376503	
2806,25	1,73854398727417	2806,25	-0,219260200858116	
2809,375	1,73756814002991	2809,375	-0,218660801649094	
2812,5	1,73429644107819	2812,5	-0,220233172178268	
2815,625	1,73283886909485	2815,625	-0,220020323991776	
2818,75	1,73609471321106	2818,75	-0,219237372279167	
2821,875	1,7327493429184	2821,875	-0,221964657306671	
2825	1,73007667064667	2825	-0,224743828177452	
2828,125	1,7322084903717	2828,125	-0,22196863591671	
2831,25	1,73099744319916	2831,25	-0,223147988319397	
2834,375	1,73440861701965	2834,375	-0,224214568734169	
2837,5	1,73193144798279	2837,5	-0,227047994732857	
2840,625	1,72999882698059	2840,625	-0,226988136768341	
2843,75	1,73298788070679	2843,75	-0,225650802254677	
2846,875	1,73039019107819	2846,875	-0,230496346950531	
2850	1,72940862178802	2850	-0,226882696151733	
2853,125	1,72779989242554	2853,125	-0,228990465402603	
2856,25	1,72947108745575	2856,25	-0,229130700230598	
2859,375	1,72792446613312	2859,375	-0,229556292295456	
2862,5	1,72814285755157	2862,5	-0,232928827404976	
2865,625	1,72713029384613	2865,625	-0,232217147946358	
2868,75	1,72898197174072	2868,75	-0,230988249182701	
2871,875	1,72650015354156	2871,875	-0,233919471502304	
2875	1,72850060462952	2875	-0,233869269490242	
2878,125	1,72845447063446	2878,125	-0,234627291560173	
2881,25	1,72454118728638	2881,25	-0,236057251691818	
2884,375	1,72404146194458	2884,375	-0,236551731824875	
2887,5	1,72322857379913	2887,5	-0,236596569418907	
2890,625	1,72388517856598	2890,625	-0,236199706792831	
2893,75	1,72626996040344	2893,75	-0,23955225944519	
2896,875	1,72125446796417	2896,875	-0,238550290465355	
2900	1,72242760658264	2900	-0,238881036639214	
2903,125	1,72199976444244	2903,125	-0,239324748516083	
2906,25	1,7219523191452	2906,25	-0,241004690527916	
2909,375	1,72140061855316	2909,375	-0,24203072488308	
2912,5	1,72085249423981	2912,5	-0,243030205368996	
2915,625	1,72105920314789	2915,625	-0,244024068117142	
2918,75	1,7189404964447	2918,75	-0,245126739144325	
2921,875	1,71843039989471	2921,875	-0,244511723518372	
2925	1,7170205116272	2925	-0,245893687009811	
2928,125	1,71574974060059	2928,125	-0,246659308671951	
2931,25	1,71827018260956	2931,25	-0,244941756129265	
2934,375	1,71559762954712	2934,375	-0,243659317493439	
2937,5	1,71653592586517	2937,5	-0,245175570249557	
2940,625	1,71537089347839	2940,625	-0,246506720781326	
2943,75	1,71426796913147	2943,75	-0,245340138673782	
2946,875	1,71470558643341	2946,875	-0,246104896068573	
2950	1,71390080451965	2950	-0,245300740003586	
2953,125	1,71425175666809	2953,125	-0,247422307729721	
2956,25	1,71309673786163	2956,25	-0,248553976416588	
2959,375	1,71190273761749	2959,375	-0,247286021709442	
2962,5	1,71154260635376	2962,5	-0,248915478587151	
2965,625	1,71152627468109	2965,625	-0,250717431306839	
2968,75	1,70993387699127	2968,75	-0,249039724469185	
2971,875	1,70810580253601	2971,875	-0,248752489686012	
2975	1,70955169200897	2975	-0,247740119695663	
2978,125	1,70897102355957	2978,125	-0,249017789959908	
2981,25	1,70679354667664	2981,25	-0,249067425727844	
2984,375	1,70552313327789	2984,375	-0,251079499721527	
2987,5	1,70479667186737	2987,5	-0,250766217708588	
2990,625	1,70655906200409	2990,625	-0,249266415834427	
2993,75	1,70585942268372	2993,75	-0,248010724782944	
2996,875	1,70512199401855	2996,875	-0,248866200447083	
3000	1,70133090019226	3000	-0,249510005116463	
3003,125	1,70216965675354	3003,125	-0,251348584890366	
3006,25	1,70501399040222	3006,25	-0,251546680927277	
3009,375	1,70309376716614	3009,375	-0,250926733016968	
3012,5	1,70401883125305	3012,5	-0,250480055809021	
3015,625	1,70355522632599	3015,625	-0,253285855054855	
3018,75	1,70506954193115	3018,75	-0,251740455627441	
3021,875	1,70620501041412	3021,875	-0,251478433609009	
3025	1,69628012180328	3025	-0,258295834064484	
3028,125	1,7010555267334	3028,125	-0,254026502370834	
3031,25	1,70239520072937	3031,25	-0,253865391016006	
3034,375	1,70027637481689	3034,375	-0,251308470964432	
3037,5	1,69856989383698	3037,5	-0,249728918075562	
3040,625	1,69676744937897	3040,625	-0,252922117710114	
3043,75	1,69987332820892	3043,75	-0,253792732954025	
3046,875	1,69880497455597	3046,875	-0,256908416748047	
3050	1,69923758506775	3050	-0,25541490316391	
3053,125	1,69817721843719	3053,125	-0,25445693731308	
3056,25	1,69868767261505	3056,25	-0,254085451364517	
3059,375	1,69640910625458	3059,375	-0,253796726465225	
3062,5	1,6950489282608	3062,5	-0,254505068063736	
3065,625	1,69718706607819	3065,625	-0,253393322229385	
3068,75	1,6955349445343	3068,75	-0,25227677822113	
3071,875	1,69526481628418	3071,875	-0,253826349973679	
3075	1,69666111469269	3075	-0,255890160799026	
3078,125	1,69490563869476	3078,125	-0,254541277885437	
3081,25	1,69316065311432	3081,25	-0,25225904583931	
3084,375	1,69266867637634	3084,375	-0,251884669065475	
3087,5	1,69712734222412	3087,5	-0,254621356725693	
3090,625	1,69787871837616	3090,625	-0,251587182283401	
3093,75	1,69493663311005	3093,75	-0,254618436098099	
3096,875	1,69238579273224	3096,875	-0,255029112100601	
3100	1,69447767734528	3100	-0,253478199243546	
3103,125	1,69571459293365	3103,125	-0,254604756832123	
3106,25	1,69506251811981	3106,25	-0,254890739917755	
3109,375	1,69611775875092	3109,375	-0,25438129901886	
3112,5	1,69745874404907	3112,5	-0,255827099084854	
3115,625	1,69295024871826	3115,625	-0,257404565811157	
3118,75	1,69214856624603	3118,75	-0,255807161331177	
3121,875	1,68982803821564	3121,875	-0,254187732934952	
3125	1,6945925951004	3125	-0,251085698604584	
3128,125	1,69440197944641	3128,125	-0,254417210817337	
3131,25	1,69484913349152	3131,25	-0,255876392126083	
3134,375	1,69363796710968	3134,375	-0,254518389701843	
3137,5	1,6927455663681	3137,5	-0,25040590763092	
3140,625	1,69140839576721	3140,625	-0,254552990198135	
3143,75	1,69309782981873	3143,75	-0,254085898399353	
3146,875	1,69282686710358	3146,875	-0,253472506999969	
3150	1,69265067577362	3150	-0,254476845264435	
3153,125	1,69394469261169	3153,125	-0,259399741888046	
3156,25	1,69297087192535	3156,25	-0,253006994724274	
3159,375	1,69301688671112	3159,375	-0,254555433988571	
3162,5	1,69397842884064	3162,5	-0,255041539669037	
3165,625	1,69238221645355	3165,625	-0,251089304685593	
3168,75	1,69340264797211	3168,75	-0,253252744674683	
3171,875	1,69059824943542	3171,875	-0,255278319120407	
3175	1,6896505355835	3175	-0,253975838422775	
3178,125	1,69083487987518	3178,125	-0,260445445775986	
3181,25	1,69618141651154	3181,25	-0,253992855548859	
3184,375	1,69308006763458	3184,375	-0,252587616443634	
3187,5	1,69720900058746	3187,5	-0,258233249187469	
3190,625	1,69728088378906	3190,625	-0,253666967153549	
3193,75	1,69991791248322	3193,75	-0,251097828149796	
3196,875	1,70130169391632	3196,875	-0,255269527435303	
3200	1,69901931285858	3200	-0,257079780101776	
3203,125	1,69658720493317	3203,125	-0,259212613105774	
3206,25	1,70166862010956	3206,25	-0,259174853563309	
3209,375	1,69851851463318	3209,375	-0,260191887617111	
3212,5	1,69648790359497	3212,5	-0,257886707782745	
3215,625	1,69563448429108	3215,625	-0,259433567523956	
3218,75	1,69256615638733	3218,75	-0,259369343519211	
3221,875	1,69625163078308	3221,875	-0,262591063976288	
3225	1,69272041320801	3225	-0,261277765035629	
3228,125	1,69571542739868	3228,125	-0,263213276863098	
3231,25	1,69947266578674	3231,25	-0,26213875412941	
3234,375	1,69365704059601	3234,375	-0,274193227291107	
3237,5	1,69404363632202	3237,5	-0,266649276018143	
3240,625	1,69489622116089	3240,625	-0,270130813121796	
3243,75	1,69541645050049	3243,75	-0,268367826938629	
3246,875	1,69447612762451	3246,875	-0,268380999565125	
3250	1,69319462776184	3250	-0,269629031419754	
3253,125	1,69104397296906	3253,125	-0,262885928153992	
3256,25	1,68444633483887	3256,25	-0,271260291337967	
3259,375	1,68422496318817	3259,375	-0,269417285919189	
3262,5	1,69268584251404	3262,5	-0,265880405902863	
3265,625	1,68975913524628	3265,625	-0,270675152540207	
3268,75	1,68333101272583	3268,75	-0,270180851221085	
3271,875	1,68413293361664	3271,875	-0,269229799509048	
3275	1,68563330173492	3275	-0,271200478076935	
3278,125	1,68262374401093	3278,125	-0,273251593112946	
3281,25	1,67930841445923	3281,25	-0,273234874010086	
3284,375	1,6805135011673	3284,375	-0,271918207406998	
3287,5	1,67744815349579	3287,5	-0,275277763605118	
3290,625	1,67483627796173	3290,625	-0,272054940462112	
3293,75	1,67237687110901	3293,75	-0,272114127874374	
3296,875	1,67403674125671	3296,875	-0,270111829042435	
3300	1,67355418205261	3300	-0,269496291875839	
3303,125	1,67655682563782	3303,125	-0,271142512559891	
3306,25	1,67324149608612	3306,25	-0,267588883638382	
3309,375	1,66958975791931	3309,375	-0,267682999372482	
3312,5	1,67034065723419	3312,5	-0,266437381505966	
3315,625	1,67027747631073	3315,625	-0,261295288801193	
3318,75	1,67279267311096	3318,75	-0,263400673866272	
