segment_id,segment_name,source,source_branch,candidate_index,complexity,equation,expression_for_eval,rmse,mae,max_abs_error,r2,true_min,true_max,prediction_min,prediction_max,median_curve_rmse,p95_curve_rmse,first_difference_rmse,second_difference_rmse,mean_true_curve_range,mean_prediction_curve_range,mean_prediction_to_true_range_ratio,mean_excess_turning_points,passes_all_gates,failed_gates,gate_rmse,gate_median_curve_rmse,gate_p95_curve_rmse,gate_first_difference,gate_second_difference,gate_prediction_bounds,gate_mean_curve_range,gate_excess_turning_points
1,low_100_700,f1,frequency_enhanced_f1,12,18,(log10_f / (sqrt(log10_k0_prime / -1.5775663) - ((log10_sigma - log10_f) / 0.21318832))) - ((log10_f * local_t2) / log10_k0_prime),-local_t2*log10_f/log10_k0_prime + log10_f/(4.69068849550482*log10_f - 4.69068849550482*log10_sigma + 0.796170697893326*sqrt(-log10_k0_prime)),0.021634864045949158,0.01775372105379585,0.0616231607888344,0.9520398377501618,-0.6020956252452706,-0.1268340114189922,-0.6052393615883435,-0.1105637900858664,0.018627000930321023,0.035533440706473955,0.004908083617646777,0.0016892253668305593,0.2580248481406932,0.25385634661707523,0.9838445732895267,0.38,False,rmse;median_curve_rmse;p95_curve_rmse;excess_turning_points,False,False,False,True,True,True,True,False
1,low_100_700,f1,frequency_enhanced_f1,13,20,(((0.02995726 - (local_t2 * 0.028798446)) * log10_k0_prime) + (log10_f / (sqrt(log10_sigma) * ((log10_sigma - log10_f) / -0.6645863)))) + 0.2875821,log10_f/(sqrt(log10_sigma)*(1.50469547747223*log10_f - 1.50469547747223*log10_sigma)) + log10_k0_prime*(0.02995726 - 0.028798446*local_t2) + 0.2875821,0.02237952388537572,0.018075609626445388,0.06653226985540384,0.948681495895613,-0.6020956252452706,-0.1268340114189922,-0.5751412296961629,-0.09791693960424203,0.018916349791284454,0.03613017856352732,0.004356730543952542,0.0013063295068253854,0.2580248481406932,0.25571687328747433,0.9910552225111265,0.30666666666666664,False,rmse;median_curve_rmse;p95_curve_rmse;excess_turning_points,False,False,False,True,True,True,True,False
1,low_100_700,f1,frequency_enhanced_f1,14,21,((log10_f / ((log10_f - log10_sigma) * ((log10_sigma - log10_f) / 0.3902378))) + ((0.03463121 - (local_t2 * 0.037870444)) * log10_k0_prime)) + 0.17899214,log10_f/(((-log10_f + log10_sigma)*(log10_f - log10_sigma)/0.3902378)) + log10_k0_prime*(0.03463121 - 0.037870444*local_t2) + 0.17899214,0.020396939460979393,0.016046640856526993,0.06608698548345038,0.9573712776273323,-0.6020956252452706,-0.1268340114189922,-0.6206723917415912,-0.11297852369553371,0.015964938086582593,0.034463716149934334,0.004202522283209724,0.0013649507392578697,0.2580248481406932,0.24271331938588123,0.9406587045195621,0.34,False,rmse;median_curve_rmse;excess_turning_points,False,False,True,True,True,True,True,False
1,low_100_700,f1,frequency_enhanced_f1,15,23,(((0.031398084 - (local_t2 * 0.037184976)) * log10_k0_prime) + ((log10_f / (((log10_sigma - log10_f) / -0.38743982) * (log10_sigma - log10_f))) + 0.16460446)) - 0.013977769,log10_f/(((-log10_f + log10_sigma)*(-log10_f + log10_sigma)/(-0.38743982))) + log10_k0_prime*(0.031398084 - 0.037184976*local_t2) - 1*0.013977769 + 0.16460446,0.02036849674114388,0.01596996962481106,0.06346929806595547,0.9574900828465562,-0.6020956252452706,-0.1268340114189922,-0.6187116296027878,-0.11609580706847514,0.016144184069410004,0.03481052140708111,0.004249738196742012,0.0013627177101835136,0.2580248481406932,0.24043807388595742,0.9318407727726042,0.32666666666666666,False,rmse;median_curve_rmse;excess_turning_points,False,False,True,True,True,True,True,False
2,midlow_700_1000,f0,all,15,22,((((log10_sigma * -1.7927575) + ((log((alpha_infinity - log10_lambda) / log10_f) * -0.7611404) + 5.491988)) - (-10.715271 / log10_f)) / log10_lambda) + -0.31381476,-0.31381476 + (-1.7927575*log10_sigma - 0.7611404*log((alpha_infinity - log10_lambda)/log10_f) + 5.491988 + 10.715271/log10_f)/log10_lambda,0.01593433682840176,0.010987819494932763,0.13287481432073128,0.97150533721078,-0.6045116854711113,-0.23762858073558726,-0.6152079399882533,-0.22097531975056917,0.009647487077665762,0.028192494784326366,0.004507279291217519,0.0012912149678646894,0.03160482977526805,0.03430660013538966,1.0854859962649075,0.0,True,,,,,,,,,
2,midlow_700_1000,f1,frequency_enhanced_f1,1,1,-0.37748042,-0.377480420000000,0.0944214395573837,0.08109715612433095,0.22703126547111135,-0.0005453320653496796,-0.6045116854711113,-0.23762858073558726,-0.37748042,-0.37748042,0.08020118543913535,0.1778102616183669,0.006025832037378092,0.0010639361880321204,0.03160482977526805,0.0,0.0,0.0,False,rmse;median_curve_rmse;p95_curve_rmse;first_difference,False,False,False,False,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,2,3,-1.7831424 / log10_sigma,-1.7831424/log10_sigma,0.07817353123943258,0.06739354541751813,0.18979342386452785,0.31417234123004023,-0.6045116854711113,-0.23762858073558726,-0.4228963843784034,-0.35837905124664077,0.06871467465963874,0.14317323936964216,0.006025832037378092,0.0010639361880321204,0.03160482977526805,0.0,0.0,0.0,False,rmse;median_curve_rmse;p95_curve_rmse;first_difference,False,False,False,False,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,3,4,log(log10_sigma * 0.14636569),log(0.14636569*log10_sigma),0.05248660576366616,0.04436993892734762,0.1482836943492883,0.6908334411010062,-0.6045116854711113,-0.23762858073558726,-0.48264177762699106,-0.31710581140480404,0.042354334561563026,0.09419740549480708,0.006025832037378092,0.0010639361880321204,0.03160482977526805,0.0,0.0,0.0,False,rmse;median_curve_rmse;p95_curve_rmse;first_difference,False,False,False,False,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,4,5,(log10_sigma * 0.44005868) + -2.440993,log10_sigma*0.44005868 - 2.440993,0.021247327452675352,0.0145913042740514,0.17454206295330155,0.9493354537575878,-0.6045116854711113,-0.23762858073558726,-0.5854857888201055,-0.25144735533562823,0.0136040677895575,0.03826861100699994,0.006025832037378092,0.0010639361880321204,0.03160482977526805,0.0,0.0,0.0,False,rmse;median_curve_rmse;p95_curve_rmse;first_difference,False,False,False,False,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,5,7,((-27.309471 / log10_sigma) - -4.7327876) / log10_f,(-1*(-4.7327876) - 27.309471/log10_sigma)/log10_f,0.019415105996013142,0.01310352488658736,0.16538386689185047,0.9576966201358356,-0.6045116854711113,-0.23762858073558726,-0.6115338188525091,-0.25277347707786324,0.011346347885937389,0.034877221477975,0.0045710929494893115,0.0011959428875246954,0.03160482977526805,0.017674631830196012,0.5592383175569914,0.0,False,rmse;median_curve_rmse;p95_curve_rmse,False,False,False,True,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,6,8,(log10_f + -4.948957) * log(5.6443543 / log10_sigma),(log10_f - 4.948957)*log(5.6443543/log10_sigma),0.018750677430560872,0.012534995036966583,0.15815932753921735,0.9605425094988489,-0.6045116854711113,-0.23762858073558726,-0.6116124253661082,-0.24699085705633303,0.010669048377018438,0.0329439411495247,0.00424063095270149,0.0012102161659144398,0.03160482977526805,0.025476717547848384,0.8061020334235389,0.0,False,rmse;median_curve_rmse;p95_curve_rmse,False,False,False,True,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,7,9,((log10_sigma * -1.7967757) + 9.951806) / (log10_lambda - local_t3),(9.951806 + log10_sigma*(-1.7967757))/(-local_t3 + log10_lambda),0.0190317995676189,0.01375733275441744,0.13469327007244253,0.9593504964557221,-0.6045116854711113,-0.23762858073558726,-0.6316533059586109,-0.23061901450577083,0.013145204273402196,0.03266832402268599,0.00524063705070089,0.002533743772300052,0.03160482977526805,0.016649102706620924,0.5267898237392015,0.0,False,rmse;median_curve_rmse;p95_curve_rmse;first_difference;second_difference,False,False,False,False,False,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,8,10,((log10_sigma * 0.6573624) + -3.6450684) / log(log10_f + alpha_infinity),(0.6573624*log10_sigma - 3.6450684)/log(alpha_infinity + log10_f),0.020952319229686215,0.014601091601423179,0.15171454662511852,0.9507325890769356,-0.6045116854711113,-0.23762858073558726,-0.5730887722237256,-0.23278544868827936,0.012917660898398553,0.046358920528745705,0.005321598249874293,0.001116348239145128,0.03160482977526805,0.007802887682976915,0.2468890906377532,0.0,False,rmse;median_curve_rmse;p95_curve_rmse;first_difference,False,False,False,False,True,True,True,True
