Frequency in Hz	Acrylic_96 Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_96 Normalized Surface Impedance continuous Im	
1740,625	1,0188022851944	1740,625	-0,312261253595352	
1743,75	1,02070736885071	1743,75	-0,305332124233246	
1746,875	1,02240371704102	1746,875	-0,301147431135178	
1750	1,02175486087799	1750	-0,297703683376312	
1753,125	1,022216796875	1753,125	-0,293437451124191	
1756,25	1,02264010906219	1756,25	-0,290030807256699	
1759,375	1,02283573150635	1759,375	-0,286008268594742	
1762,5	1,02428936958313	1762,5	-0,283124089241028	
1765,625	1,02576959133148	1765,625	-0,279277145862579	
1768,75	1,02509772777557	1768,75	-0,276966601610184	
1771,875	1,02687513828278	1771,875	-0,272708117961884	
1775	1,02897918224335	1775	-0,269231528043747	
1778,125	1,02807974815369	1778,125	-0,266812801361084	
1781,25	1,02706611156464	1781,25	-0,264301598072052	
1784,375	1,02984762191772	1784,375	-0,260221004486084	
1787,5	1,03022372722626	1787,5	-0,256475359201431	
1790,625	1,03126525878906	1790,625	-0,254243284463882	
1793,75	1,03111922740936	1793,75	-0,252270102500916	
1796,875	1,02895545959473	1796,875	-0,249432012438774	
1800	1,03052175045013	1800	-0,247540548443794	
1803,125	1,03141462802887	1803,125	-0,2431530803442	
1806,25	1,03130555152893	1806,25	-0,239377290010452	
1809,375	1,03156530857086	1809,375	-0,237140834331512	
1812,5	1,03144645690918	1812,5	-0,234709590673447	
1815,625	1,0317724943161	1815,625	-0,231981426477432	
1818,75	1,03285193443298	1818,75	-0,228215292096138	
1821,875	1,03251254558563	1821,875	-0,225667044520378	
1825	1,03172707557678	1825	-0,223407402634621	
1828,125	1,03340101242065	1828,125	-0,219823732972145	
1831,25	1,03510844707489	1831,25	-0,216915801167488	
1834,375	1,03488111495972	1834,375	-0,215631976723671	
1837,5	1,03584885597229	1837,5	-0,210640177130699	
1840,625	1,03564643859863	1840,625	-0,206877470016479	
1843,75	1,03612613677979	1843,75	-0,204291865229607	
1846,875	1,03577351570129	1846,875	-0,201981037855148	
1850	1,03499031066895	1850	-0,200365036725998	
1853,125	1,03621971607208	1853,125	-0,197237089276314	
1856,25	1,03785014152527	1856,25	-0,193950161337852	
1859,375	1,03750765323639	1859,375	-0,191486731171608	
1862,5	1,0377117395401	1862,5	-0,18954986333847	
1865,625	1,0373831987381	1865,625	-0,187758266925812	
1868,75	1,03837895393372	1868,75	-0,185829341411591	
1871,875	1,03875589370728	1871,875	-0,182318687438965	
1875	1,03932881355286	1875	-0,179915651679039	
1878,125	1,03966629505157	1878,125	-0,176316380500793	
1881,25	1,03941535949707	1881,25	-0,174601659178734	
1884,375	1,04024052619934	1884,375	-0,171544432640076	
1887,5	1,03985011577606	1887,5	-0,168790727853775	
1890,625	1,04053211212158	1890,625	-0,168274790048599	
1893,75	1,04006040096283	1893,75	-0,163577288389206	
1896,875	1,04147386550903	1896,875	-0,161799266934395	
1900	1,04130208492279	1900	-0,160058706998825	
1903,125	1,04098069667816	1903,125	-0,157683447003365	
1906,25	1,04139184951782	1906,25	-0,155493497848511	
1909,375	1,04225766658783	1909,375	-0,152877122163773	
1912,5	1,0427143573761	1912,5	-0,149992495775223	
1915,625	1,0423583984375	1915,625	-0,147050589323044	
1918,75	1,04288804531097	1918,75	-0,145568624138832	
1921,875	1,04253041744232	1921,875	-0,142324343323708	
1925	1,04273784160614	1925	-0,140600934624672	
1928,125	1,04299652576447	1928,125	-0,138190940022469	
1931,25	1,04355680942535	1931,25	-0,136888548731804	
1934,375	1,04367208480835	1934,375	-0,13529609143734	
1937,5	1,0447154045105	1937,5	-0,133320555090904	
1940,625	1,04442262649536	1940,625	-0,131793454289436	
1943,75	1,0442488193512	1943,75	-0,127754583954811	
1946,875	1,04468894004822	1946,875	-0,124803587794304	
1950	1,04428493976593	1950	-0,122748360037804	
1953,125	1,04569733142853	1953,125	-0,121194526553154	
1956,25	1,04569041728973	1956,25	-0,119100257754326	
1959,375	1,04537963867188	1959,375	-0,11778636276722	
1962,5	1,04480636119843	1962,5	-0,11432683467865	
1965,625	1,04526114463806	1965,625	-0,112198263406754	
1968,75	1,04537689685822	1968,75	-0,110893689095974	
1971,875	1,04480981826782	1971,875	-0,109855003654957	
1975	1,04550135135651	1975	-0,106549307703972	
1978,125	1,04446995258331	1978,125	-0,10504174977541	
1981,25	1,04475474357605	1981,25	-0,102895259857178	
1984,375	1,04479968547821	1984,375	-0,0996663570404053	
1987,5	1,04451596736908	1987,5	-0,0981353670358658	
1990,625	1,04374074935913	1990,625	-0,0966249480843544	
1993,75	1,04319381713867	1993,75	-0,0939843729138374	
1996,875	1,04248631000519	1996,875	-0,091533899307251	
2000	1,0417799949646	2000	-0,0893375724554062	
2003,125	1,04203248023987	2003,125	-0,0870753526687622	
2006,25	1,04349339008331	2006,25	-0,0848507806658745	
2009,375	1,04264390468597	2009,375	-0,0828770697116852	
2012,5	1,04184746742249	2012,5	-0,0806936398148537	
2015,625	1,04241418838501	2015,625	-0,0784462094306946	
2018,75	1,04170417785645	2018,75	-0,0762429535388947	
2021,875	1,04116582870483	2021,875	-0,0730593428015709	
2025	1,04137146472931	2025	-0,0704310983419418	
2028,125	1,04109489917755	2028,125	-0,0681062042713165	
2031,25	1,04054141044617	2031,25	-0,0656988099217415	
2034,375	1,04071187973022	2034,375	-0,0641947910189629	
2037,5	1,04088485240936	2037,5	-0,0608408339321613	
2040,625	1,03991115093231	2040,625	-0,0575327649712563	
2043,75	1,03985273838043	2043,75	-0,0557864867150784	
2046,875	1,03951072692871	2046,875	-0,0542625077068806	
2050	1,03997814655304	2050	-0,0507950745522976	
2053,125	1,04034113883972	2053,125	-0,0482712648808956	
2056,25	1,03955733776093	2056,25	-0,0455162934958935	
2059,375	1,03931379318237	2059,375	-0,0437934659421444	
2062,5	1,03978133201599	2062,5	-0,041755598038435	
2065,625	1,04018819332123	2065,625	-0,0392937771975994	
2068,75	1,04052734375	2068,75	-0,0365891866385937	
2071,875	1,04056441783905	2071,875	-0,0346936546266079	
2075	1,04089629650116	2075	-0,031907994300127	
2078,125	1,04089772701263	2078,125	-0,0294115226715803	
2081,25	1,04043471813202	2081,25	-0,0269897412508726	
2084,375	1,04020428657532	2084,375	-0,0249616410583258	
2087,5	1,04125905036926	2087,5	-0,0226524770259857	
2090,625	1,04060566425323	2090,625	-0,0207329727709293	
2093,75	1,04076266288757	2093,75	-0,0185206849128008	
2096,875	1,04122948646545	2096,875	-0,0172815248370171	
2100	1,04091000556946	2100	-0,0149689670652151	
2103,125	1,04122972488403	2103,125	-0,0129731222987175	
2106,25	1,04158234596252	2106,25	-0,010541582480073	
2109,375	1,04159784317017	2109,375	-0,0081952903419733	
2112,5	1,04108989238739	2112,5	-0,00676759425550699	
2115,625	1,04073655605316	2115,625	-0,00459657190367579	
2118,75	1,04110145568848	2118,75	-0,00144345755688846	
2121,875	1,04222083091736	2121,875	0,000805002811830491	
2125	1,04212522506714	2125	0,00184677599463612	
2128,125	1,04152858257294	2128,125	0,00410777889192104	
2131,25	1,04189026355743	2131,25	0,00655235582962632	
2134,375	1,04177796840668	2134,375	0,00899211224168539	
2137,5	1,04154908657074	2137,5	0,01069569401443	
2140,625	1,04175937175751	2140,625	0,0119550647214055	
2143,75	1,04174840450287	2143,75	0,0140412356704473	
2146,875	1,04158627986908	2146,875	0,0166214499622583	
2150	1,04142916202545	2150	0,0192656982690096	
2153,125	1,04188823699951	2153,125	0,0210131723433733	
2156,25	1,04193019866943	2156,25	0,0223085582256317	
2159,375	1,04125308990479	2159,375	0,0249618086963892	
2162,5	1,04178822040558	2162,5	0,0275333933532238	
2165,625	1,04155325889587	2165,625	0,029326006770134	
2168,75	1,04179608821869	2168,75	0,031895887106657	
2171,875	1,04172849655151	2171,875	0,0338764116168022	
2175	1,04239678382874	2175	0,0362772606313229	
2178,125	1,04251658916473	2178,125	0,0380556993186474	
2181,25	1,04206538200378	2181,25	0,0394695326685905	
2184,375	1,04276871681213	2184,375	0,0415718145668507	
2187,5	1,04233360290527	2187,5	0,0435366258025169	
2190,625	1,04200291633606	2190,625	0,0465729273855686	
2193,75	1,04290199279785	2193,75	0,0488089360296726	
2196,875	1,04263579845428	2196,875	0,0513400994241238	
2200	1,04211759567261	2200	0,0527219362556934	
2203,125	1,04266762733459	2203,125	0,0533407554030418	
2206,25	1,04335069656372	2206,25	0,0554843172430992	
2209,375	1,0437194108963	2209,375	0,0591355934739113	
2212,5	1,04402530193329	2212,5	0,0613039880990982	
2215,625	1,04393625259399	2215,625	0,0630535259842873	
2218,75	1,0443195104599	2218,75	0,0643735378980637	
2221,875	1,04408288002014	2221,875	0,0671534091234207	
2225	1,04515302181244	2225	0,0693650618195534	
2228,125	1,04510807991028	2228,125	0,0702348798513412	
2231,25	1,04534327983856	2231,25	0,0721500739455223	
2234,375	1,0458402633667	2234,375	0,0734387710690498	
2237,5	1,0449515581131	2237,5	0,0755214542150497	
2240,625	1,04457545280457	2240,625	0,0771804079413414	
2243,75	1,04553830623627	2243,75	0,0794193521142006	
2246,875	1,04581773281097	2246,875	0,0816964283585548	
2250	1,04569244384766	2250	0,083542175590992	
2253,125	1,04697954654694	2253,125	0,0856017172336578	
2256,25	1,04621946811676	2256,25	0,0873151943087578	
2259,375	1,04711353778839	2259,375	0,0882523059844971	
2262,5	1,04741299152374	2262,5	0,091046616435051	
2265,625	1,0460512638092	2265,625	0,0922787487506866	
2268,75	1,04709589481354	2268,75	0,0942517668008804	
2271,875	1,04638636112213	2271,875	0,0954371467232704	
2275	1,04640448093414	2275	0,0977121889591217	
2278,125	1,04569804668427	2278,125	0,0996911600232124	
2281,25	1,04822373390198	2281,25	0,100310362875462	
2284,375	1,04871356487274	2284,375	0,102660454809666	
2287,5	1,04788529872894	2287,5	0,104454278945923	
2290,625	1,04807245731354	2290,625	0,10666248947382	
2293,75	1,04665648937225	2293,75	0,108949929475784	
2296,875	1,0488920211792	2296,875	0,110186479985714	
2300	1,04829025268555	2300	0,111349456012249	
2303,125	1,04954063892365	2303,125	0,113393820822239	
2306,25	1,04911756515503	2306,25	0,115513309836388	
2309,375	1,04860389232635	2309,375	0,117247939109802	
2312,5	1,04829657077789	2312,5	0,118458263576031	
2315,625	1,04954838752747	2315,625	0,119884550571442	
2318,75	1,0490847826004	2318,75	0,12191116809845	
2321,875	1,04883992671967	2321,875	0,12338924407959	
2325	1,05003702640533	2325	0,125592097640038	
2328,125	1,04995691776276	2328,125	0,12751866877079	
2331,25	1,05057942867279	2331,25	0,129343196749687	
2334,375	1,05074346065521	2334,375	0,130734205245972	
2337,5	1,0515604019165	2337,5	0,132020682096481	
2340,625	1,05036056041718	2340,625	0,134120002388954	
2343,75	1,0501674413681	2343,75	0,137360319495201	
2346,875	1,05170035362244	2346,875	0,137486800551414	
2350	1,05081045627594	2350	0,139830127358437	
2353,125	1,05157458782196	2353,125	0,140478372573853	
2356,25	1,05200135707855	2356,25	0,142074465751648	
2359,375	1,05153656005859	2359,375	0,145372748374939	
2362,5	1,05171346664429	2362,5	0,146186411380768	
2365,625	1,0525780916214	2365,625	0,146141901612282	
2368,75	1,05273711681366	2368,75	0,150712922215462	
2371,875	1,05179917812347	2371,875	0,15105639398098	
2375	1,05318987369537	2375	0,15222430229187	
2378,125	1,052973985672	2378,125	0,153668150305748	
2381,25	1,0530903339386	2381,25	0,155730843544006	
2384,375	1,05344486236572	2384,375	0,156540900468826	
2387,5	1,0549111366272	2387,5	0,159543216228485	
2390,625	1,05418789386749	2390,625	0,159880742430687	
2393,75	1,0542619228363	2393,75	0,162722527980804	
2396,875	1,05296015739441	2396,875	0,164081126451492	
2400	1,05412626266479	2400	0,164485961198807	
2403,125	1,0542893409729	2403,125	0,16604819893837	
2406,25	1,05527210235596	2406,25	0,166879668831825	
2409,375	1,05553376674652	2409,375	0,168675601482391	
2412,5	1,05432522296906	2412,5	0,17044971883297	
2415,625	1,05649614334106	2415,625	0,173525750637054	
2418,75	1,05597162246704	2418,75	0,17464753985405	
2421,875	1,0553787946701	2421,875	0,176943302154541	
2425	1,05576074123383	2425	0,178791254758835	
2428,125	1,05637180805206	2428,125	0,179134055972099	
2431,25	1,05645716190338	2431,25	0,179800987243652	
2434,375	1,05586647987366	2434,375	0,181462615728378	
2437,5	1,05633234977722	2437,5	0,183737367391586	
2440,625	1,05707728862762	2440,625	0,185463920235634	
2443,75	1,05619430541992	2443,75	0,187697991728783	
2446,875	1,05634152889252	2446,875	0,188694030046463	
2450	1,05595123767853	2450	0,190774455666542	
2453,125	1,05619823932648	2453,125	0,19280469417572	
2456,25	1,05764663219452	2456,25	0,194079369306564	
2459,375	1,05723369121552	2459,375	0,196386352181435	
2462,5	1,05721926689148	2462,5	0,198674514889717	
2465,625	1,05698132514954	2465,625	0,199203744530678	
2468,75	1,05855751037598	2468,75	0,199298918247223	
2471,875	1,05872237682343	2471,875	0,202379539608955	
2475	1,05843317508698	2475	0,203781694173813	
2478,125	1,05846989154816	2478,125	0,205291882157326	
2481,25	1,05818676948547	2481,25	0,20724855363369	
2484,375	1,05931258201599	2484,375	0,208551034331322	
2487,5	1,0603039264679	2487,5	0,210220634937286	
2490,625	1,0583176612854	2490,625	0,213214367628098	
2493,75	1,05937886238098	2493,75	0,214303985238075	
2496,875	1,0601065158844	2496,875	0,21694540977478	
2500	1,06041491031647	2500	0,218100219964981	
2503,125	1,06180834770203	2503,125	0,218734785914421	
2506,25	1,06051397323608	2506,25	0,21993200480938	
2509,375	1,06111180782318	2509,375	0,222092404961586	
2512,5	1,06141662597656	2512,5	0,223098710179329	
2515,625	1,06083679199219	2515,625	0,225342735648155	
2518,75	1,06132388114929	2518,75	0,226283192634583	
2521,875	1,06322991847992	2521,875	0,228193178772926	
2525	1,06180024147034	2525	0,230597153306007	
2528,125	1,06414377689362	2528,125	0,233123481273651	
2531,25	1,06403887271881	2531,25	0,233840733766556	
2534,375	1,06336641311646	2534,375	0,234416350722313	
2537,5	1,06578862667084	2537,5	0,237928241491318	
2540,625	1,06647384166718	2540,625	0,238903433084488	
2543,75	1,06418681144714	2543,75	0,239984735846519	
2546,875	1,06467974185944	2546,875	0,241465061903	
2550	1,06662213802338	2550	0,242805376648903	
2553,125	1,06678521633148	2553,125	0,244696691632271	
2556,25	1,0674192905426	2556,25	0,246683821082115	
2559,375	1,06793856620789	2559,375	0,247476756572723	
2562,5	1,06772911548615	2562,5	0,247885093092918	
2565,625	1,06783866882324	2565,625	0,24884369969368	
2568,75	1,07036542892456	2568,75	0,252063274383545	
2571,875	1,07013666629791	2571,875	0,252688765525818	
2575	1,0701687335968	2575	0,254282563924789	
2578,125	1,07110059261322	2578,125	0,255708128213882	
2581,25	1,07091152667999	2581,25	0,257427543401718	
2584,375	1,07271242141724	2584,375	0,25956729054451	
2587,5	1,0737566947937	2587,5	0,259584605693817	
2590,625	1,07334887981415	2590,625	0,260890513658524	
2593,75	1,07511162757874	2593,75	0,26359623670578	
2596,875	1,07512879371643	2596,875	0,265000373125076	
2600	1,07526004314423	2600	0,264951765537262	
2603,125	1,07537341117859	2603,125	0,264294922351837	
2606,25	1,07431924343109	2606,25	0,26528188586235	
2609,375	1,07506346702576	2609,375	0,266577750444412	
2612,5	1,07582449913025	2612,5	0,266904830932617	
2615,625	1,07523334026337	2615,625	0,270430594682693	
2618,75	1,07332456111908	2618,75	0,272350162267685	
2621,875	1,07281422615051	2621,875	0,273081481456757	
2625	1,07506966590881	2625	0,277016192674637	
2628,125	1,0749843120575	2628,125	0,278020858764648	
2631,25	1,07319569587708	2631,25	0,279493093490601	
2634,375	1,0773720741272	2634,375	0,279264479875565	
2637,5	1,07718420028687	2637,5	0,281866371631622	
2640,625	1,0770708322525	2640,625	0,284611731767654	
2643,75	1,07794201374054	2643,75	0,284849673509598	
2646,875	1,07752335071564	2646,875	0,287925213575363	
2650	1,07801187038422	2650	0,288974106311798	
2653,125	1,07970142364502	2653,125	0,290231168270111	
2656,25	1,07911503314972	2656,25	0,293228358030319	
2659,375	1,08209097385406	2659,375	0,293866902589798	
2662,5	1,08282017707825	2662,5	0,29485958814621	
2665,625	1,08285784721375	2665,625	0,297678172588348	
2668,75	1,08425617218018	2668,75	0,298155218362808	
2671,875	1,08365488052368	2671,875	0,300330877304077	
2675	1,08346450328827	2675	0,30366450548172	
2678,125	1,08601415157318	2678,125	0,304165005683899	
2681,25	1,08629679679871	2681,25	0,306517779827118	
2684,375	1,08644020557404	2684,375	0,307282000780106	
2687,5	1,08784806728363	2687,5	0,309170544147491	
2690,625	1,08873975276947	2690,625	0,310401350259781	
2693,75	1,0869425535202	2693,75	0,311704248189926	
2696,875	1,08907306194305	2696,875	0,316060096025467	
2700	1,0926741361618	2700	0,314907550811768	
2703,125	1,09292674064636	2703,125	0,315683484077454	
2706,25	1,09227287769318	2706,25	0,317344546318054	
2709,375	1,09459686279297	2709,375	0,319696456193924	
2712,5	1,09569275379181	2712,5	0,320291072130203	
2715,625	1,09555864334106	2715,625	0,32126647233963	
2718,75	1,09791529178619	2718,75	0,324061840772629	
2721,875	1,09956872463226	2721,875	0,324503570795059	
2725	1,10047233104706	2725	0,326348632574081	
2728,125	1,10201036930084	2728,125	0,327639013528824	
2731,25	1,10275673866272	2731,25	0,329411119222641	
2734,375	1,10388231277466	2734,375	0,331292927265167	
2737,5	1,105593085289	2737,5	0,330437481403351	
2740,625	1,10787427425385	2740,625	0,331144660711288	
2743,75	1,10854780673981	2743,75	0,332135200500488	
2746,875	1,11029732227325	2746,875	0,33212286233902	
2750	1,10934638977051	2750	0,334441930055618	
2753,125	1,11286187171936	2753,125	0,335814297199249	
2756,25	1,11435031890869	2756,25	0,335124582052231	
2759,375	1,11445343494415	2759,375	0,333654791116714	
2762,5	1,11633515357971	2762,5	0,333927512168884	
2765,625	1,11557829380035	2765,625	0,334312677383423	
2768,75	1,11733758449554	2768,75	0,336856752634048	
2771,875	1,11924934387207	2771,875	0,336164057254791	
2775	1,11872529983521	2775	0,335439592599869	
2778,125	1,11992621421814	2778,125	0,335577785968781	
2781,25	1,11994695663452	2781,25	0,334725826978683	
2784,375	1,12042474746704	2784,375	0,336412668228149	
2787,5	1,11990058422089	2787,5	0,337581008672714	
2790,625	1,12076032161713	2790,625	0,338891267776489	
2793,75	1,12099289894104	2793,75	0,339726239442825	
2796,875	1,12078726291656	2796,875	0,341249614953995	
2800	1,12207019329071	2800	0,342956572771072	
2803,125	1,12119317054749	2803,125	0,342006951570511	
2806,25	1,12291145324707	2806,25	0,343945473432541	
2809,375	1,12255954742432	2809,375	0,344102650880814	
2812,5	1,12429332733154	2812,5	0,343825548887253	
2815,625	1,12457168102264	2815,625	0,343348622322083	
2818,75	1,12320744991302	2818,75	0,345067083835602	
2821,875	1,12477207183838	2821,875	0,345574706792831	
2825	1,12689638137817	2825	0,346602976322174	
2828,125	1,12503051757813	2828,125	0,347714096307755	
2831,25	1,12641000747681	2831,25	0,347837597131729	
2834,375	1,1261088848114	2834,375	0,350498586893082	
2837,5	1,12799727916718	2837,5	0,351090341806412	
2840,625	1,12815999984741	2840,625	0,351487815380096	
2843,75	1,12698948383331	2843,75	0,353142499923706	
2846,875	1,12969040870667	2846,875	0,353755116462708	
2850	1,12789618968964	2850	0,353760570287704	
2853,125	1,12935817241669	2853,125	0,354725658893585	
2856,25	1,12897658348083	2856,25	0,356328159570694	
2859,375	1,12984204292297	2859,375	0,356439858675003	
2862,5	1,13121390342712	2862,5	0,359010487794876	
2865,625	1,13094592094421	2865,625	0,359437048435211	
2868,75	1,130051612854	2868,75	0,360581457614899	
2871,875	1,13259375095367	2871,875	0,361252039670944	
2875	1,13175809383392	2875	0,363255798816681	
2878,125	1,13108456134796	2878,125	0,364183068275452	
2881,25	1,13323080539703	2881,25	0,36469355225563	
2884,375	1,13392651081085	2884,375	0,364957243204117	
2887,5	1,13413155078888	2887,5	0,365294098854065	
2890,625	1,13369083404541	2890,625	0,366131395101547	
2893,75	1,13403809070587	2893,75	0,370140641927719	
2896,875	1,13539588451385	2896,875	0,36947175860405	
2900	1,13482546806335	2900	0,370392858982086	
2903,125	1,13474774360657	2903,125	0,371260106563568	
2906,25	1,13506376743317	2906,25	0,372587651014328	
2909,375	1,13575291633606	2909,375	0,374302446842194	
2912,5	1,13637447357178	2912,5	0,37526062130928	
2915,625	1,13672268390656	2915,625	0,376927733421326	
2918,75	1,13708031177521	2918,75	0,378219664096832	
2921,875	1,13735604286194	2921,875	0,378898024559021	
2925	1,138103723526	2925	0,380183607339859	
2928,125	1,13773798942566	2928,125	0,381151020526886	
2931,25	1,13646423816681	2931,25	0,383468300104141	
2934,375	1,13784003257751	2934,375	0,384739428758621	
2937,5	1,13789427280426	2937,5	0,385987132787704	
2940,625	1,13866722583771	2940,625	0,387077003717422	
2943,75	1,13749933242798	2943,75	0,388455331325531	
2946,875	1,13769459724426	2946,875	0,391173720359802	
2950	1,13831031322479	2950	0,391748040914536	
2953,125	1,13903594017029	2953,125	0,394216388463974	
2956,25	1,13942110538483	2956,25	0,396154850721359	
2959,375	1,13911294937134	2959,375	0,396667122840881	
2962,5	1,14004468917847	2962,5	0,398341327905655	
2965,625	1,1412239074707	2965,625	0,400596886873245	
2968,75	1,14148151874542	2968,75	0,400448173284531	
2971,875	1,14213240146637	2971,875	0,40159198641777	
2975	1,14133620262146	2975	0,404504358768463	
2978,125	1,14175367355347	2978,125	0,406629234552383	
2981,25	1,1425952911377	2981,25	0,406839609146118	
2984,375	1,14434206485748	2984,375	0,408308982849121	
2987,5	1,14486014842987	2987,5	0,410088032484055	
2990,625	1,14332890510559	2990,625	0,411906033754349	
2993,75	1,14330589771271	2993,75	0,413206309080124	
2996,875	1,14424049854279	2996,875	0,415846854448318	
3000	1,14713835716248	3000	0,416247963905334	
3003,125	1,14679408073425	3003,125	0,418910026550293	
3006,25	1,14562201499939	3006,25	0,421918928623199	
3009,375	1,14662158489227	3009,375	0,423217535018921	
3012,5	1,14575934410095	3012,5	0,426034778356552	
3015,625	1,14808285236359	3015,625	0,429734319448471	
3018,75	1,14643633365631	3018,75	0,432157576084137	
3021,875	1,14657700061798	3021,875	0,435040503740311	
3025	1,15602004528046	3025	0,435197532176971	
3028,125	1,15307009220123	3028,125	0,438737690448761	
3031,25	1,15422475337982	3031,25	0,441886484622955	
3034,375	1,15657496452332	3034,375	0,44211533665657	
3037,5	1,15890455245972	3037,5	0,442982137203217	
3040,625	1,16309201717377	3040,625	0,443962603807449	
3043,75	1,16237509250641	3043,75	0,446319878101349	
3046,875	1,16498756408691	3046,875	0,449194222688675	
3050	1,16525733470917	3050	0,448516935110092	
3053,125	1,16589939594269	3053,125	0,445954263210297	
3056,25	1,16778182983398	3056,25	0,448956996202469	
3059,375	1,16820788383484	3059,375	0,448167741298676	
3062,5	1,16942715644836	3062,5	0,447378098964691	
3065,625	1,16849279403687	3065,625	0,447889715433121	
3068,75	1,16874670982361	3068,75	0,44847047328949	
3071,875	1,16876995563507	3071,875	0,450707167387009	
3075	1,16970002651215	3075	0,454518437385559	
3078,125	1,17078232765198	3078,125	0,454923778772354	
3081,25	1,17125535011292	3081,25	0,45387476682663	
3084,375	1,17268145084381	3084,375	0,454519957304001	
3087,5	1,17094910144806	3087,5	0,459141969680786	
3090,625	1,16960895061493	3090,625	0,459492892026901	
3093,75	1,17261791229248	3093,75	0,46127313375473	
3096,875	1,1727100610733	3096,875	0,462085485458374	
3100	1,17204487323761	3100	0,462968617677689	
3103,125	1,17154371738434	3103,125	0,464607506990433	
3106,25	1,17245757579803	3106,25	0,466250747442245	
3109,375	1,17348158359528	3109,375	0,468212217092514	
3112,5	1,17355799674988	3112,5	0,471968978643417	
3115,625	1,17670214176178	3115,625	0,472246050834656	
3118,75	1,17605555057526	3118,75	0,471104383468628	
3121,875	1,17733299732208	3121,875	0,470863103866577	
3125	1,17387115955353	3125	0,473332941532135	
3128,125	1,17501521110535	3128,125	0,476538002490997	
3131,25	1,17569410800934	3131,25	0,478364199399948	
3134,375	1,17815268039703	3134,375	0,478279024362564	
3137,5	1,17649221420288	3137,5	0,476024121046066	
3140,625	1,17892467975616	3140,625	0,479899227619171	
3143,75	1,17941033840179	3143,75	0,481767624616623	
3146,875	1,18020248413086	3146,875	0,482904046773911	
3150	1,1800194978714	3150	0,482784569263458	
3153,125	1,18246603012085	3153,125	0,4859659075737	
3156,25	1,18288624286652	3156,25	0,483918905258179	
3159,375	1,18533539772034	3159,375	0,485519886016846	
3162,5	1,18557524681091	3162,5	0,485629111528397	
3165,625	1,18421423435211	3165,625	0,485894560813904	
3168,75	1,18519604206085	3168,75	0,489755421876907	
3171,875	1,18618094921112	3171,875	0,492225736379623	
3175	1,18441128730774	3175	0,490861535072327	
3178,125	1,19020557403564	3178,125	0,496250927448273	
3181,25	1,18736469745636	3181,25	0,495373070240021	
3184,375	1,18895399570465	3184,375	0,495419174432755	
3187,5	1,18837523460388	3187,5	0,498756885528564	
3190,625	1,18593430519104	3190,625	0,497836977243423	
3193,75	1,18538892269135	3193,75	0,498946338891983	
3196,875	1,18792116641998	3196,875	0,499717712402344	
3200	1,18813586235046	3200	0,499527871608734	
3203,125	1,19132936000824	3203,125	0,499617546796799	
3206,25	1,19110071659088	3206,25	0,503726065158844	
3209,375	1,19122862815857	3209,375	0,506210684776306	
3212,5	1,18929529190063	3212,5	0,502982378005981	
3215,625	1,19051229953766	3215,625	0,501553058624268	
3218,75	1,19254899024963	3218,75	0,500731110572815	
3221,875	1,19046807289124	3221,875	0,50481128692627	
3225	1,19149827957153	3225	0,5058473944664	
3228,125	1,18851101398468	3228,125	0,506340146064758	
3231,25	1,18566799163818	3231,25	0,505334138870239	
3234,375	1,19167304039001	3234,375	0,509753584861755	
3237,5	1,18808245658875	3237,5	0,507627367973328	
3240,625	1,1891086101532	3240,625	0,511332750320435	
3243,75	1,1871771812439	3243,75	0,511890172958374	
3246,875	1,18677711486816	3246,875	0,513858377933502	
3250	1,19043076038361	3250	0,513645946979523	
3253,125	1,18434453010559	3253,125	0,512163460254669	
3256,25	1,18624830245972	3256,25	0,514315605163574	
3259,375	1,18899416923523	3259,375	0,516221880912781	
3262,5	1,18514358997345	3262,5	0,518709659576416	
3265,625	1,18405044078827	3265,625	0,51887321472168	
3268,75	1,18793249130249	3268,75	0,519083440303802	
3271,875	1,18626940250397	3271,875	0,521965682506561	
3275	1,18574047088623	3275	0,526939153671265	
3278,125	1,18609702587128	3278,125	0,525724768638611	
3281,25	1,18833148479462	3281,25	0,523626744747162	
3284,375	1,18751883506775	3284,375	0,526126086711884	
3287,5	1,18871808052063	3287,5	0,528031766414642	
3290,625	1,1884309053421	3290,625	0,52878350019455	
3293,75	1,18939459323883	3293,75	0,532173633575439	
3296,875	1,18741047382355	3296,875	0,534101545810699	
3300	1,18608355522156	3300	0,534211158752441	
3303,125	1,18664395809174	3303,125	0,537441909313202	
3306,25	1,18823707103729	3306,25	0,538237392902374	
3309,375	1,18845582008362	3309,375	0,537659645080566	
3312,5	1,18809795379639	3312,5	0,539362847805023	
3315,625	1,18745362758636	3315,625	0,540554106235504	
3318,75	1,18680536746979	3318,75	0,543456792831421	
3321,875	1,18825817108154	3321,875	0,545720160007477	
3325	1,18967235088348	3325	0,545406222343445	
3328,125	1,18852484226227	3328,125	0,54502272605896	
3331,25	1,1919926404953	3331,25	0,54525625705719	
3334,375	1,19174301624298	3334,375	0,548546493053436	
3337,5	1,1915910243988	3337,5	0,550339818000793	
3340,625	1,19179081916809	3340,625	0,55047881603241	
3343,75	1,18976652622223	3343,75	0,550447225570679	
3346,875	1,18769800662994	3346,875	0,554548501968384	
3350	1,18868434429169	3350	0,556158721446991	
3353,125	1,18958497047424	3353,125	0,553815126419067	
3356,25	1,19042670726776	3356,25	0,556995093822479	
