target,target_name,frequency_hz,parameter,base_sample_size,S1,ST,ST_minus_S1,S1_ci_low,S1_ci_high,ST_ci_low,ST_ci_high,output_variance
im,R_imag,367.322834645669,lambda_prime,4096,0.00712062075220121,0.0127595675274531,0.00563894677525189,-0.0248184559671614,0.0355089745435346,0.0118726163797042,0.01352627817374,0.00250818248403168
im,R_imag,367.322834645669,k0_prime,4096,0.0933469769547185,0.103572121180622,0.0102251442259037,0.0644135879119592,0.120974937334269,0.0990063142506182,0.108802335823893,0.00250818248403168
im,R_imag,405.511811023622,sigma,4096,0.907630405645257,0.915417738147395,0.00778733250213814,0.903703036901017,0.911586271092166,0.886000247013547,0.954375596686842,0.00328633142978297
im,R_imag,405.511811023622,alpha_infinity,4096,-0.00024832959382759,0.000947079475990358,0.00119540906981795,-0.035146871601111,0.0271159033279301,0.000869408824491651,0.0010139642189352,0.00328633142978297
im,R_imag,405.511811023622,lambda,4096,6.83946458963636e-05,0.000777435640470559,0.000709040994574195,-0.0344355953484199,0.0279509868078667,0.000722750625326067,0.000836976251934084,0.00328633142978297
im,R_imag,405.511811023622,lambda_prime,4096,0.00743151971086764,0.0129553813152604,0.00552386160439277,-0.0255210539569766,0.0364677338836504,0.0120859386314401,0.0137616075721208,0.00328633142978297
im,R_imag,405.511811023622,k0_prime,4096,0.0717238041400228,0.0832457068395157,0.0115219026994929,0.0451340346107213,0.0979904077304439,0.0789564433045875,0.0877204707143432,0.00328633142978297
im,R_imag,443.700787401575,sigma,4096,0.924459832700308,0.933158460917962,0.00869862821765433,0.920788444461564,0.928124713105898,0.903754983047015,0.973580006418872,0.00414831319740987
im,R_imag,443.700787401575,alpha_infinity,4096,-0.000771267244427776,0.000954166398628788,0.00172543364305656,-0.0347204092968503,0.0264587627835011,0.000879514363750704,0.00104569148548449,0.00414831319740987
im,R_imag,443.700787401575,lambda,4096,0.000490278027780455,0.000639001884199961,0.000148723856419506,-0.0330230577006672,0.0275623126091258,0.000576529125738005,0.000699833925264324,0.00414831319740987
im,R_imag,443.700787401575,lambda_prime,4096,0.00750134575549888,0.0122305318185709,0.00472918606307201,-0.0276696189171042,0.0357062622995875,0.0114522424052065,0.0130044638882,0.00414831319740987
im,R_imag,443.700787401575,k0_prime,4096,0.0559686265478065,0.0664696298137332,0.0105010032659267,0.0292002591762739,0.08324229987334,0.0626723890487931,0.0702264879525644,0.00414831319740987
im,R_imag,481.889763779528,sigma,4096,0.939352622401365,0.947319231890665,0.00796660948930072,0.936218233206676,0.942570336422378,0.918232475467072,0.987432105542212,0.00500884958875218
im,R_imag,481.889763779528,alpha_infinity,4096,-0.000388888564569978,0.000806343004287484,0.00119523156885746,-0.033819076947613,0.0277376328230237,0.000730265419432568,0.000863667762954204,0.00500884958875218
im,R_imag,481.889763779528,lambda,4096,0.000509999387226179,0.000534962375196689,2.49629879705099e-05,-0.0329720966422598,0.0281689375732371,0.000496965379089101,0.000589527871965112,0.00500884958875218
im,R_imag,481.889763779528,lambda_prime,4096,0.00652393307142696,0.0108366106156095,0.00431267754418257,-0.028390443176677,0.0342825797427424,0.0101498745802145,0.0115715628937706,0.00500884958875218
im,R_imag,481.889763779528,k0_prime,4096,0.0424108230838462,0.052324659425186,0.00991383634133976,0.0147935563252435,0.0701014260439666,0.0488425196664879,0.0554780530814104,0.00500884958875218
im,R_imag,520.07874015748,sigma,4096,0.951632040486162,0.959461607042226,0.00782956655606404,0.948868125566482,0.95456874922843,0.929682867142461,1.00054913748025,0.00588086746469898
im,R_imag,520.07874015748,alpha_infinity,4096,-0.00048889320767298,0.000861202970605464,0.00135009617827844,-0.034762683477497,0.0265371374673579,0.000792496548631686,0.000921253327843742,0.00588086746469898
im,R_imag,520.07874015748,lambda,4096,0.000426302924383615,0.000468645886066661,4.23429616830466e-05,-0.0326336346321563,0.0277350219721998,0.00042831349632522,0.000498259584889676,0.00588086746469898
im,R_imag,520.07874015748,lambda_prime,4096,0.00585031482138654,0.0094235324904967,0.00357321766911016,-0.0301210190891394,0.0331263572660626,0.0088741843728309,0.0100021446825287,0.00588086746469898
im,R_imag,520.07874015748,k0_prime,4096,0.0318734569970857,0.0414481409843467,0.009574683987261,0.0036679743199387,0.0591591376057973,0.0382894871429443,0.0441406491229293,0.00588086746469898
im,R_imag,558.267716535433,sigma,4096,0.959612014682209,0.967105833422602,0.00749381874039334,0.956933164313134,0.962322776188401,0.936103817937214,1.00704744615182,0.00664985147731718
im,R_imag,558.267716535433,alpha_infinity,4096,0.00019585410261036,0.000934130861211373,0.000738276758601013,-0.0332513774437384,0.0277041706895622,0.000871351078855794,0.000990428226568824,0.00664985147731718
im,R_imag,558.267716535433,lambda,4096,0.000957803232728538,0.000586076191586754,-0.000371727041141784,-0.0306351467488823,0.0282533237795141,0.000535809720649089,0.000642510101809709,0.00664985147731718
im,R_imag,558.267716535433,lambda_prime,4096,0.00529651159822786,0.0085908774633103,0.00329436586508244,-0.0317133960280462,0.032972374392777,0.00809531991996125,0.00923020211456925,0.00664985147731718
im,R_imag,558.267716535433,k0_prime,4096,0.0255906185377506,0.0335962852166401,0.00800566667888954,-0.00374628699949442,0.0535522186252595,0.0308020838325886,0.0360627832075865,0.00664985147731718
im,R_imag,596.456692913386,sigma,4096,0.966353475973011,0.973202159964833,0.00684868399182204,0.963978446128991,0.968527030164886,0.941770730773933,1.01314060651803,0.00744970225907606
im,R_imag,596.456692913386,alpha_infinity,4096,0.000486240335046184,0.00122400424776576,0.000737763912719572,-0.0338620900569768,0.0274524434350349,0.00114919792625608,0.00132212344405548,0.00744970225907606
im,R_imag,596.456692913386,lambda,4096,0.00131363102798954,0.000864732213044531,-0.000448898814945006,-0.0309762565160498,0.0282261210797684,0.000774837976308486,0.000965373875011048,0.00744970225907606
im,R_imag,596.456692913386,lambda_prime,4096,0.00512134256085695,0.00758863239404182,0.00246728983318488,-0.0328805532078309,0.0328095494398729,0.00709203004412113,0.00815826919213814,0.00744970225907606
im,R_imag,596.456692913386,k0_prime,4096,0.0197536042903498,0.0268835973693257,0.00712999307897591,-0.00987482134916107,0.0472474685562944,0.0244878171460959,0.0288473228995721,0.00744970225907606
im,R_imag,634.645669291339,sigma,4096,0.9716639247953,0.978400677485806,0.00673675269050567,0.969367485567291,0.973624650025374,0.947146445572107,1.01647970510658,0.00804644592060854
im,R_imag,634.645669291339,alpha_infinity,4096,0.00145003822732737,0.00176575920742995,0.000315720980102582,-0.0324858498738381,0.029207592916909,0.00162071359768228,0.00188932460135433,0.00804644592060854
im,R_imag,634.645669291339,lambda,4096,0.00158087756324921,0.00139755178001836,-0.000183325783230841,-0.0306806652507419,0.0296071233933106,0.0012537299625229,0.00155890663669349,0.00804644592060854
im,R_imag,634.645669291339,lambda_prime,4096,0.00473954267800347,0.00680020342372549,0.00206066074572202,-0.0327969016518441,0.0324547430591677,0.00641736593624962,0.00731210808920797,0.00804644592060854
im,R_imag,634.645669291339,k0_prime,4096,0.0151854414593643,0.0210205458311579,0.00583510437179365,-0.0161209561631726,0.0431512170315864,0.0190694300287928,0.0226881527156709,0.00804644592060854
im,R_imag,672.834645669291,sigma,4096,0.976296669583279,0.981431936284446,0.00513526670116671,0.974426257577821,0.977942316761903,0.949637617505359,1.01938200547112,0.0085961314127351
im,R_imag,672.834645669291,alpha_infinity,4096,0.00210982462735432,0.00268678014403053,0.000576955516676215,-0.0320739991655572,0.0322189133331725,0.00245846583893765,0.00286986217455623,0.0085961314127351
im,R_imag,672.834645669291,lambda,4096,0.00240748019547288,0.00219156632595503,-0.000215913869517846,-0.0294715466375068,0.0300620646091661,0.00196013388270404,0.00242964148688457,0.0085961314127351
im,R_imag,672.834645669291,lambda_prime,4096,0.004307939361476,0.00592117569965084,0.00161323633817484,-0.0329911911332321,0.0317520774989303,0.00558154467229872,0.00635564304376005,0.0085961314127351
im,R_imag,672.834645669291,k0_prime,4096,0.0103982011438349,0.0156901581907301,0.00529195704689513,-0.0228122491856413,0.039208758977145,0.014277528713288,0.0171582546554788,0.0085961314127351
im,R_imag,711.023622047244,sigma,4096,0.976609715550063,0.982410056843859,0.00580034129379603,0.974570557405929,0.978260080503505,0.950857139369928,1.01888820196101,0.00901125279108576
im,R_imag,711.023622047244,alpha_infinity,4096,0.00259779625999612,0.0039098552346388,0.00131205897464267,-0.0327742560022655,0.0326475420068701,0.00356871393326815,0.00425514928328198,0.00901125279108576
im,R_imag,711.023622047244,lambda,4096,0.00246526314784146,0.00387994129896227,0.00141467815112081,-0.0302752988080561,0.0302119643086501,0.00344679698677247,0.00440719190316704,0.00901125279108576
im,R_imag,711.023622047244,lambda_prime,4096,0.00330494425501837,0.00528545842521501,0.00198051417019663,-0.0333049888790344,0.0304400143388339,0.00495746776108229,0.0057099645515987,0.00901125279108576
im,R_imag,711.023622047244,k0_prime,4096,0.00855099723718966,0.0131553154090538,0.00460431817186418,-0.0263236060561614,0.0386422344162284,0.0117901723348445,0.0144004415743294,0.00901125279108576
im,R_imag,749.212598425197,sigma,4096,0.976350289075452,0.981743455172732,0.00539316609728036,0.974125134986762,0.977955756191666,0.950492548933501,1.01750819320065,0.00931190333771005
im,R_imag,749.212598425197,alpha_infinity,4096,0.00416700597334352,0.00572410979377385,0.00155710382043033,-0.0313161471242547,0.0351615870857284,0.00518716282529893,0.00623348629302022,0.00931190333771005
im,R_imag,749.212598425197,lambda,4096,0.0038466213764291,0.00624634511608929,0.00239972373966019,-0.02876074609743,0.0325990542238159,0.0055398404017693,0.00713900010007268,0.00931190333771005
im,R_imag,749.212598425197,lambda_prime,4096,0.00261615638070867,0.00393522869323265,0.00131907231252398,-0.0327617181719047,0.0306677232685469,0.00368460909328944,0.004236423465176,0.00931190333771005
im,R_imag,749.212598425197,k0_prime,4096,0.00708100063938399,0.0110714032324442,0.00399040259306024,-0.028989361588537,0.038425044345918,0.0101001706957736,0.0120685525472145,0.00931190333771005
im,R_imag,787.40157480315,sigma,4096,0.972075468393232,0.979537212116707,0.00746174372347552,0.969404802440693,0.974064830850163,0.947687841554157,1.01320984784026,0.00944194503001106
im,R_imag,787.40157480315,alpha_infinity,4096,0.00636594834839943,0.00969033226986343,0.003324383921464,-0.0285132478181052,0.0398299267333145,0.00876101764752615,0.0106684428337269,0.00944194503001106
im,R_imag,787.40157480315,lambda,4096,0.00421124131012196,0.00946032312411435,0.00524908181399238,-0.027939423885547,0.0331799515655087,0.00834887833130476,0.0108547262550692,0.00944194503001106
im,R_imag,787.40157480315,lambda_prime,4096,0.00243542330540625,0.00347709310697852,0.00104166980157227,-0.0331903770352746,0.0318109136659128,0.00320272498849173,0.00374464223691959,0.00944194503001106
im,R_imag,787.40157480315,k0_prime,4096,0.00501354610493399,0.00921430547496365,0.00420075937002966,-0.032330739175829,0.0356290994151246,0.00861382445854201,0.00989024836567979,0.00944194503001106
im,R_imag,825.590551181102,sigma,4096,0.965648475629993,0.975893961173985,0.010245485543992,0.962754339736145,0.968195646092957,0.944287998383097,1.00846695425486,0.00951290932020445
im,R_imag,825.590551181102,alpha_infinity,4096,0.00980913984090181,0.0135804621739441,0.00377132233304228,-0.0255869607189285,0.0423447113787662,0.012127707641972,0.0151281928907339,0.00951290932020445
im,R_imag,825.590551181102,lambda,4096,0.00678672036237182,0.014230337811024,0.00744361744865221,-0.023283464148623,0.0367073694407329,0.0126914839185921,0.0164330879186781,0.00951290932020445
im,R_imag,825.590551181102,lambda_prime,4096,0.00197338368316835,0.00271859185411656,0.000745208170948205,-0.0340915750702706,0.0320651359831597,0.00251992426175805,0.0029211051388953,0.00951290932020445
im,R_imag,825.590551181102,k0_prime,4096,0.00552276089167636,0.00909692120018574,0.00357416030850938,-0.0321329786922671,0.0369654518144908,0.00851240463657833,0.0096029538612205,0.00951290932020445
im,R_imag,863.779527559055,sigma,4096,0.956433035845737,0.969680809904704,0.0132477740589669,0.952894541647611,0.959754094356842,0.938916740095885,1.00018546489518,0.00942811229391241
im,R_imag,863.779527559055,alpha_infinity,4096,0.0131589167133009,0.018698035347512,0.00553911863421109,-0.0225410384139884,0.0452059211175863,0.016784340779311,0.0207882373472216,0.00942811229391241
im,R_imag,863.779527559055,lambda,4096,0.00951986829408902,0.0198631310833459,0.0103432627892569,-0.0207924569137077,0.0406774966338416,0.0176327484405919,0.0228155711540391,0.00942811229391241
im,R_imag,863.779527559055,lambda_prime,4096,0.001301016565873,0.00229876849374489,0.000997751927871883,-0.0341240514206822,0.0317076950928231,0.00210949790969543,0.00251283071430077,0.00942811229391241
im,R_imag,863.779527559055,k0_prime,4096,0.00546973516198479,0.00899421823174136,0.00352448306975657,-0.0332368710547215,0.036226705876832,0.00849492537870548,0.00959468140491573,0.00942811229391241
im,R_imag,901.968503937008,sigma,4096,0.942067755820269,0.959764500736514,0.0176967449162453,0.937335927280316,0.946451727037069,0.927261244301611,0.990872439896325,0.00926155449901079
im,R_imag,901.968503937008,alpha_infinity,4096,0.0181574654856643,0.0268778916500261,0.00872042616436182,-0.0169707017507001,0.0495113539364666,0.0241629244187407,0.0300291686834516,0.00926155449901079
im,R_imag,901.968503937008,lambda,4096,0.0117904146785228,0.0270672420185926,0.0152768273400698,-0.0203343891617265,0.0429290783069778,0.0240759545705712,0.0313294274769464,0.00926155449901079
im,R_imag,901.968503937008,lambda_prime,4096,0.00109309372108957,0.00195919199971571,0.000866098278626142,-0.0348445599368647,0.0317899733501179,0.00179626409203097,0.00215031904003289,0.00926155449901079
im,R_imag,901.968503937008,k0_prime,4096,0.0052145552173295,0.0099870505807257,0.0047724953633962,-0.0350959603067622,0.0355601348729275,0.0094853935186332,0.0105991218401883,0.00926155449901079
im,R_imag,940.157480314961,sigma,4096,0.923010856829809,0.948466938811741,0.0254560819819315,0.916100078139986,0.929626518250143,0.916065417161696,0.980105934515496,0.00898216731282614
im,R_imag,940.157480314961,alpha_infinity,4096,0.0246279962767203,0.0370354898327846,0.0124074935560643,-0.0115097221996658,0.0543311946188412,0.0332861582169201,0.0411036859898394,0.00898216731282614
im,R_imag,940.157480314961,lambda,4096,0.0152120256239031,0.0365705088288546,0.0213584832049515,-0.0169377615549804,0.0470357847166113,0.0325228879579514,0.0421628986015457,0.00898216731282614
im,R_imag,940.157480314961,lambda_prime,4096,0.00058046513529153,0.00183256032341553,0.001252095188124,-0.0360614268612616,0.0299159965711528,0.00168807340644761,0.00201001402606603,0.00898216731282614
im,R_imag,940.157480314961,k0_prime,4096,0.0059354837268607,0.0114266539212175,0.00549117019435675,-0.034448738896854,0.0357368533769254,0.0108421604960498,0.0120365617810606,0.00898216731282614
im,R_imag,978.346456692913,sigma,4096,0.89962753860154,0.933146529896377,0.033518991294837,0.890059505502932,0.90822235432536,0.900104020641449,0.965008243033505,0.00867428991536676
im,R_imag,978.346456692913,alpha_infinity,4096,0.0315371383760252,0.0486849502793303,0.017147811903305,-0.00467418589194146,0.0608930124101419,0.0437826651627568,0.0539814380419146,0.00867428991536676
im,R_imag,978.346456692913,lambda,4096,0.0205834120435199,0.0487409469727955,0.0281575349292756,-0.0109800622989122,0.0537002157071642,0.0435993065613408,0.0561091980425169,0.00867428991536676
im,R_imag,978.346456692913,lambda_prime,4096,0.000422149750500256,0.0015083046621005,0.00108615491160024,-0.0371158295203144,0.029002233012265,0.00138986218491835,0.00165479163223403,0.00867428991536676
im,R_imag,978.346456692913,k0_prime,4096,0.00760489513176144,0.0138707401707423,0.00626584503898089,-0.0319639960856388,0.0377254574498265,0.0129611845958245,0.0148028490350006,0.00867428991536676
im,R_imag,1016.53543307087,sigma,4096,0.869600365399849,0.914235498720224,0.0446351333203759,0.856293580403983,0.880876925641521,0.881419997622896,0.94650894401444,0.00828332571388037
im,R_imag,1016.53543307087,alpha_infinity,4096,0.0413715230458144,0.06479187893178,0.0234203558859656,0.00620019811008166,0.068607254441112,0.0581766541806788,0.0716580993682269,0.00828332571388037
im,R_imag,1016.53543307087,lambda,4096,0.0247116446428305,0.0617514801440118,0.0370398355011813,-0.00595704446204515,0.0591558930952192,0.0550689546565229,0.0712423407790148,0.00828332571388037
im,R_imag,1016.53543307087,lambda_prime,4096,-0.000295824633459008,0.00145945276998333,0.00175527740344234,-0.0389026826765582,0.0272835228046433,0.00133326014263529,0.00161110869529087,0.00828332571388037
im,R_imag,1016.53543307087,k0_prime,4096,0.00842677957961979,0.0169061849283346,0.00847940534871482,-0.0316585019944176,0.0401242859685015,0.0158146834397725,0.0182498492593192,0.00828332571388037
im,R_imag,1054.72440944882,sigma,4096,0.832025150225617,0.89092124601512,0.0588960957895028,0.814660172378732,0.845874885193746,0.857695134348911,0.924202681280198,0.00785177586015125
im,R_imag,1054.72440944882,alpha_infinity,4096,0.0534568856691781,0.0847136877163988,0.0312568020472207,0.0180594059606036,0.0810603053417708,0.0762945846609992,0.0933690222068103,0.00785177586015125
im,R_imag,1054.72440944882,lambda,4096,0.0313879915032974,0.0779820546056256,0.0465940631023282,0.00241994410930513,0.0678927354179873,0.0696999176999699,0.089705773443309,0.00785177586015125
im,R_imag,1054.72440944882,lambda_prime,4096,-0.000358610757662303,0.00147687332977696,0.00183548408743926,-0.0390862271553243,0.0263123874843698,0.00136935860043976,0.00163252559551334,0.00785177586015125
im,R_imag,1054.72440944882,k0_prime,4096,0.0100189174877491,0.0205273709281488,0.0105084534403997,-0.028491647453379,0.042106038234067,0.0191917256744697,0.0220916184776239,0.00785177586015125
im,R_imag,1092.91338582677,sigma,4096,0.788933163027626,0.86451634451612,0.0755831814884943,0.767117920966117,0.804709022656829,0.831576785771844,0.897619377429533,0.00742398746891097
im,R_imag,1092.91338582677,alpha_infinity,4096,0.0665209618153614,0.106961063097714,0.0404401012823522,0.0296768805558445,0.0951060117255156,0.0959967060250281,0.117491433391472,0.00742398746891097
im,R_imag,1092.91338582677,lambda,4096,0.0408586429654666,0.098458203256334,0.0575995602908674,0.0139006173518028,0.0774018080895539,0.0884240922031283,0.112956019256387,0.00742398746891097
im,R_imag,1092.91338582677,lambda_prime,4096,-0.000595554427810008,0.00157156882003195,0.00216712324784195,-0.0392406386188238,0.0246451324265182,0.00146238850291564,0.00174084983685132,0.00742398746891097
im,R_imag,1092.91338582677,k0_prime,4096,0.0120575185624909,0.0240893182364489,0.012031799673958,-0.0257955254294409,0.0435823661686239,0.0225817863125912,0.0261387750455419,0.00742398746891097
im,R_imag,1131.10236220472,sigma,4096,0.732925719747576,0.830383340075288,0.0974576203277123,0.706091406187741,0.753736621840603,0.797478613281289,0.860576340725669,0.00696434250092459
im,R_imag,1131.10236220472,alpha_infinity,4096,0.0860674037399877,0.138983365155416,0.0529159614154285,0.0492723455792761,0.116866353888406,0.125741363013552,0.152461336949484,0.00696434250092459
im,R_imag,1131.10236220472,lambda,4096,0.049244017178627,0.120068937933239,0.0708249207546123,0.0216719461212639,0.0852373505069602,0.107571785436203,0.13758302832018,0.00696434250092459
im,R_imag,1131.10236220472,lambda_prime,4096,-0.0011499910592585,0.0021930870878649,0.00334307814712341,-0.0390195797518349,0.0230754776589485,0.00200786404621794,0.00239100577206796,0.00696434250092459
im,R_imag,1131.10236220472,k0_prime,4096,0.0137029326608983,0.0290757647911133,0.015372832130215,-0.0228080641340545,0.047615131873169,0.0271191266977346,0.0317164391885287,0.00696434250092459
im,R_imag,1169.29133858268,sigma,4096,0.673240749026599,0.793397036856113,0.120156287829514,0.639665493836373,0.699502965806971,0.76035759584623,0.821328676277419,0.006528080978884
im,R_imag,1169.29133858268,alpha_infinity,4096,0.107706502772124,0.172379324325326,0.0646728215532021,0.0729472505943515,0.138611119743499,0.155951205463395,0.187372768307848,0.006528080978884
im,R_imag,1169.29133858268,lambda,4096,0.0594878311610484,0.143689863774229,0.0842020326131811,0.0291230876209608,0.0937225625034138,0.128640615932749,0.162919792254902,0.006528080978884
im,R_imag,1169.29133858268,lambda_prime,4096,-0.000868058349343004,0.00221753896936501,0.00308559731870801,-0.0367998320998104,0.0227803958588964,0.00200932027424038,0.00243001375694838,0.006528080978884
im,R_imag,1169.29133858268,k0_prime,4096,0.0156461283257798,0.0336009109897854,0.0179547826640056,-0.0208037952797684,0.0486329068517674,0.0311563907841413,0.0366287066370555,0.006528080978884
im,R_imag,1207.48031496063,sigma,4096,0.604962017290101,0.75134241774402,0.146380400453919,0.565576396765328,0.636606008726614,0.71844950865787,0.777860006970549,0.00610652339344064
im,R_imag,1207.48031496063,alpha_infinity,4096,0.133183499294229,0.212740504217619,0.0795570049233893,0.0972232190633072,0.164505110103116,0.193324697859494,0.231426812859715,0.00610652339344064
im,R_imag,1207.48031496063,lambda,4096,0.0709608156592879,0.169044154238386,0.0980833385790984,0.0397918807452934,0.106596945533217,0.15170748741753,0.191028939309022,0.00610652339344064
im,R_imag,1207.48031496063,lambda_prime,4096,-0.000640212830970821,0.00280292120533766,0.00344313403630848,-0.0338585425973001,0.0233578484108632,0.00250966272072769,0.00308270502143127,0.00610652339344064
im,R_imag,1207.48031496063,k0_prime,4096,0.0182935464874262,0.0390156411284789,0.0207220946410527,-0.0160289831883431,0.0509033869660782,0.0357584339434237,0.0423284616736507,0.00610652339344064
im,R_imag,1245.66929133858,sigma,4096,0.527379986982373,0.704667103066574,0.177287116084201,0.481322331069284,0.564777490652923,0.673866605666215,0.73066659594077,0.00571536997705978
im,R_imag,1245.66929133858,alpha_infinity,4096,0.162190148307906,0.25747631351768,0.0952861652097739,0.12427788558434,0.189680306781945,0.234273534620834,0.280124261971668,0.00571536997705978
im,R_imag,1245.66929133858,lambda,4096,0.0838973977265554,0.197076874838467,0.113179477111911,0.0519958325931429,0.120909755428319,0.176631265295494,0.22120660940098,0.00571536997705978
im,R_imag,1245.66929133858,lambda_prime,4096,-0.000674411272638231,0.0032876146279236,0.00396202590056183,-0.031909040827923,0.0220384817149371,0.00294371141723015,0.0036919120059013,0.00571536997705978
im,R_imag,1245.66929133858,k0_prime,4096,0.0206861916220629,0.0446689248922153,0.0239827332701524,-0.0140260490205406,0.0518806282951616,0.0403472535891892,0.0487057292346591,0.00571536997705978
im,R_imag,1283.85826771654,sigma,4096,0.44082586291334,0.65077562001105,0.209949757097709,0.388624998614238,0.486270003690977,0.621522493056388,0.678958603104984,0.00535606873322825
im,R_imag,1283.85826771654,alpha_infinity,4096,0.196397670470028,0.310239857141157,0.113842186671129,0.158265956842865,0.224408636336946,0.281734878079532,0.337565513674542,0.00535606873322825
im,R_imag,1283.85826771654,lambda,4096,0.0997994036373565,0.227619172617722,0.127819768980366,0.0684362336629211,0.137794188883583,0.204800544793993,0.253297652033403,0.00535606873322825
im,R_imag,1283.85826771654,lambda_prime,4096,-0.000873078796528759,0.00413440975957357,0.00500748855610232,-0.03343522820179,0.0212737118415675,0.00367863760122673,0.0046603363492554,0.00535606873322825
im,R_imag,1283.85826771654,k0_prime,4096,0.0225182533955935,0.0496832258491442,0.0271649724535507,-0.0126649124574254,0.0528229924375111,0.0449752571638349,0.0541485536278148,0.00535606873322825
im,R_imag,1322.04724409449,sigma,4096,0.35777372585901,0.599617727247458,0.241844001388448,0.300068900793534,0.40919284783929,0.570797455279056,0.625703209271555,0.00507928231836263
im,R_imag,1322.04724409449,alpha_infinity,4096,0.229057100896647,0.362342295064247,0.1332851941676,0.192407153919387,0.257477137049456,0.328380287366994,0.395166952993094,0.00507928231836263
im,R_imag,1322.04724409449,lambda,4096,0.114296720485116,0.255893486399605,0.141596765914489,0.0796545226517031,0.152261679638263,0.230799408436812,0.283112242602781,0.00507928231836263
im,R_imag,1322.04724409449,lambda_prime,4096,-0.000144254451773795,0.00483853305492526,0.00498278750669906,-0.0311134297643232,0.0219216779896256,0.00432271569873146,0.00544051060751895,0.00507928231836263
im,R_imag,1322.04724409449,k0_prime,4096,0.0241151095990937,0.053267964733057,0.0291528551339633,-0.00995471814451743,0.0512282054255938,0.0485528472082383,0.057672541070348,0.00507928231836263
im,R_imag,1360.23622047244,sigma,4096,0.269782584525994,0.547093472363871,0.277310887837877,0.210322879443606,0.327652133105331,0.521947961959488,0.573693202808493,0.00483107734875451
im,R_imag,1360.23622047244,alpha_infinity,4096,0.266219067373548,0.420500284551,0.154281217177453,0.229830941751927,0.295803834510695,0.384983341436755,0.456560487497113,0.00483107734875451
im,R_imag,1360.23622047244,lambda,4096,0.126860064079214,0.281414182694076,0.154554118614862,0.0912140144278517,0.163171095172095,0.254466021000445,0.310093272864654,0.00483107734875451
im,R_imag,1360.23622047244,lambda_prime,4096,-0.000679559908274285,0.00553787561932371,0.00621743552759799,-0.0296196384227057,0.0218282457219792,0.00488638756640821,0.00623593215810739,0.00483107734875451
im,R_imag,1360.23622047244,k0_prime,4096,0.0244160324331401,0.0567565193398931,0.0323404869067531,-0.0107210014176464,0.0489393820098759,0.0516655342055153,0.0615869320037523,0.00483107734875451
im,R_imag,1398.42519685039,sigma,4096,0.188034542540831,0.494284500567289,0.306249958026458,0.129253318349119,0.248460985739735,0.468271952519683,0.519389080152221,0.00464020344195998
im,R_imag,1398.42519685039,alpha_infinity,4096,0.305526677113225,0.477999932929403,0.172473255816177,0.269269078771011,0.336020213238988,0.436174563444274,0.517524800427341,0.00464020344195998
im,R_imag,1398.42519685039,lambda,4096,0.141177111962311,0.302202266460242,0.16102515449793,0.0984600979412276,0.173795398849017,0.274672387987588,0.332971134919272,0.00464020344195998
im,R_imag,1398.42519685039,lambda_prime,4096,0.000269293324818509,0.00615912732379463,0.00588983399897612,-0.0294622518082051,0.0240183839423972,0.00538702019036562,0.00692865968601546,0.00464020344195998
im,R_imag,1398.42519685039,k0_prime,4096,0.026268731771058,0.0593081810182193,0.0330394492471613,-0.00860266703072732,0.0512761641840065,0.0541234074054556,0.0645579020697795,0.00464020344195998
im,R_imag,1436.61417322835,sigma,4096,0.116722901089603,0.450008663215329,0.333285762125725,0.0577784656736512,0.179932892833359,0.423887926779413,0.473917822641009,0.00451673766952736
im,R_imag,1436.61417322835,alpha_infinity,4096,0.340658828872146,0.528041063835863,0.187382234963717,0.305027856414157,0.371239388409832,0.479122098769545,0.56928126740287,0.00451673766952736
im,R_imag,1436.61417322835,lambda,4096,0.151777567272329,0.320270385008407,0.168492817736078,0.109423386266807,0.183410368881159,0.29009889011992,0.353546568877506,0.00451673766952736
im,R_imag,1436.61417322835,lambda_prime,4096,0.000765304238279585,0.00681289582275907,0.00604759158447949,-0.0333539371327967,0.0267204663829819,0.00597903487831049,0.00766411898782067,0.00451673766952736
im,R_imag,1436.61417322835,k0_prime,4096,0.0256624810144523,0.0597019645424662,0.0340394835280139,-0.00964259370406539,0.0521572793576031,0.0542972817182401,0.0651658931323967,0.00451673766952736
im,R_imag,1474.8031496063,sigma,4096,0.0607326879801231,0.414276787471084,0.353544099490961,-0.000116168002779249,0.127984934801857,0.389214455771944,0.438772895544486,0.0044424812374319
im,R_imag,1474.8031496063,alpha_infinity,4096,0.373419336233776,0.57389983584287,0.200480499609094,0.338279537946585,0.404148346024748,0.518324330313032,0.622674922833249,0.0044424812374319
im,R_imag,1474.8031496063,lambda,4096,0.159309592467405,0.329968498274318,0.170658905806913,0.118978023019419,0.188579861735192,0.298385799953957,0.362021329601852,0.0044424812374319
im,R_imag,1474.8031496063,lambda_prime,4096,0.00119497130504875,0.00703829226273858,0.00584332095768982,-0.0322428227168894,0.0272371606107374,0.00620593010726323,0.00791350401471183,0.0044424812374319
im,R_imag,1474.8031496063,k0_prime,4096,0.0246373510413177,0.0590341510722611,0.0343968000309434,-0.00934304194212743,0.0556517073565634,0.0536199859729633,0.064836274521246,0.0044424812374319
im,R_imag,1512.99212598425,sigma,4096,0.0231530360905383,0.388119545065603,0.364966508975065,-0.0365081848541755,0.0895490870907455,0.364935361345197,0.411496564775343,0.00443627257950773
