Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Im	
1553.125	-0.0159156192094088	1553.125	-0.520221829414368	
1556.25	-0.0165852252393961	1556.25	-0.522527277469635	
1559.375	-0.0214262530207634	1559.375	-0.518353819847107	
1562.5	-0.0215030051767826	1562.5	-0.516626060009003	
1565.625	-0.0234092399477959	1565.625	-0.51537024974823	
1568.75	-0.0244957450777292	1568.75	-0.511695981025696	
1571.875	-0.0261935330927372	1571.875	-0.513048946857452	
1575	-0.0288818720728159	1575	-0.51358026266098	
1578.125	-0.0298485402017832	1578.125	-0.509999573230743	
1581.25	-0.0352670401334763	1581.25	-0.5083909034729	
1584.375	-0.0352860316634178	1584.375	-0.506514549255371	
1587.5	-0.0365181602537632	1587.5	-0.504970550537109	
1590.625	-0.0379325076937675	1590.625	-0.505628049373627	
1593.75	-0.0385902412235737	1593.75	-0.505508542060852	
1596.875	-0.0426918230950832	1596.875	-0.503578722476959	
1600	-0.0440752133727074	1600	-0.502637684345245	
1603.125	-0.0471172407269478	1603.125	-0.498734086751938	
1606.25	-0.0464688315987587	1606.25	-0.500158131122589	
1609.375	-0.0530439466238022	1609.375	-0.496327549219131	
1612.5	-0.0522943399846554	1612.5	-0.492956787347794	
1615.625	-0.0533021800220013	1615.625	-0.491121232509613	
1618.75	-0.0590735524892807	1618.75	-0.489222377538681	
1621.875	-0.0570662096142769	1621.875	-0.489891469478607	
1625	-0.0569398477673531	1625	-0.486237525939941	
1628.125	-0.0585934221744537	1628.125	-0.485365986824036	
1631.25	-0.0624843277037144	1631.25	-0.480161011219025	
1634.375	-0.0651880428195	1634.375	-0.482494026422501	
1637.5	-0.0653508380055428	1637.5	-0.477270752191544	
1640.625	-0.0681344270706177	1640.625	-0.481516540050507	
1643.75	-0.0725138783454895	1643.75	-0.478567242622375	
1646.875	-0.0705075114965439	1646.875	-0.477614551782608	
1650	-0.0708828717470169	1650	-0.473775893449783	
1653.125	-0.0722513124346733	1653.125	-0.471564680337906	
1656.25	-0.0706716552376747	1656.25	-0.473209828138351	
1659.375	-0.072968989610672	1659.375	-0.471518725156784	
1662.5	-0.0728459656238556	1662.5	-0.470519691705704	
1665.625	-0.0729197785258293	1665.625	-0.469511151313782	
1668.75	-0.0781467333436012	1668.75	-0.466044187545776	
1671.875	-0.0812724456191063	1671.875	-0.465117514133453	
1675	-0.0809483304619789	1675	-0.468367397785187	
1678.125	-0.0848273038864136	1678.125	-0.465882897377014	
1681.25	-0.0849466472864151	1681.25	-0.465772956609726	
1684.375	-0.0872074812650681	1684.375	-0.464856624603271	
1687.5	-0.0905138626694679	1687.5	-0.459850758314133	
1690.625	-0.090673916041851	1690.625	-0.459803640842438	
1693.75	-0.0941227972507477	1693.75	-0.457021415233612	
1696.875	-0.094535119831562	1696.875	-0.457130998373032	
