Frequency in Hz	Silk_94 Sound Reflection Factor continuous Re	Frequency in Hz	Silk_94 Sound Reflection Factor continuous Im	
1031,25	0,587056338787079	1031,25	-0,112105585634708	
1034,375	0,585902988910675	1034,375	-0,113176636397839	
1037,5	0,584930121898651	1037,5	-0,113173462450504	
1040,625	0,58443409204483	1040,625	-0,113611780107021	
1043,75	0,58389949798584	1043,75	-0,113000728189945	
1046,875	0,58306622505188	1046,875	-0,113010480999947	
1050	0,583108723163605	1050	-0,11421113461256	
1053,125	0,583970129489899	1053,125	-0,114455103874207	
1056,25	0,582297444343567	1056,25	-0,115387424826622	
1059,375	0,582530856132507	1059,375	-0,114482447504997	
1062,5	0,58199018239975	1062,5	-0,115052074193954	
1065,625	0,580587387084961	1065,625	-0,116899363696575	
1068,75	0,579165577888489	1068,75	-0,115309409797192	
1071,875	0,578736484050751	1071,875	-0,115684293210506	
1075	0,579206824302673	1075	-0,116122886538506	
1078,125	0,579461693763733	1078,125	-0,117132723331451	
1081,25	0,575148642063141	1081,25	-0,119581006467342	
1084,375	0,575842142105103	1084,375	-0,119030691683292	
1087,5	0,575396299362183	1087,5	-0,119083501398563	
1090,625	0,574613451957703	1090,625	-0,118709951639175	
1093,75	0,574031829833984	1093,75	-0,120178006589413	
1096,875	0,572030305862427	1096,875	-0,12066512554884	
1100	0,570762157440186	1100	-0,12131092697382	
1103,125	0,569705784320831	1103,125	-0,122716397047043	
1106,25	0,568500876426697	1106,25	-0,121328420937061	
1109,375	0,568013608455658	1109,375	-0,124705970287323	
1112,5	0,568045675754547	1112,5	-0,124265342950821	
1115,625	0,564008712768555	1115,625	-0,12470754981041	
1118,75	0,56549996137619	1118,75	-0,127277925610542	
1121,875	0,563636243343353	1121,875	-0,125588119029999	
1125	0,563600838184357	1125	-0,128046378493309	
1128,125	0,563291609287262	1128,125	-0,128460645675659	
1131,25	0,55919873714447	1131,25	-0,131429478526115	
1134,375	0,558674931526184	1134,375	-0,130399152636528	
1137,5	0,558521866798401	1137,5	-0,132197111845016	
1140,625	0,555740892887115	1140,625	-0,135597005486488	
1143,75	0,554961740970612	1143,75	-0,134389787912369	
1146,875	0,552482485771179	1146,875	-0,135286957025528	
1150	0,548917889595032	1150	-0,137468174099922	
1153,125	0,54653126001358	1153,125	-0,137096926569939	
1156,25	0,54693728685379	1156,25	-0,139183431863785	
1159,375	0,545077919960022	1159,375	-0,143653586506844	
1162,5	0,543111562728882	1162,5	-0,142417639493942	
