Frequency in Hz	Wool_92_HF_1 Sound Absorption Coefficient continuous	Frequency in Hz	Wool_92_LF_1 Sound Absorption Coefficient continuous	Frequency in Hz	Wool_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_92_HF_1 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_92_LF_1 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient 1/3-octave	
681,25	0,589022111519835	225	0,142982108994093	681,25	0,543896148756992	225	0,132355852432042	225	0,12828592225207	681,25	0,526370409493459	681,25	0,463274859360378	225	0,113606607262046	225	0,115451090364336	681,25	0,408892112226791	681,25	0,340618058697371	225	0,103928201154371	225	0,106321519541093	681,25	0,258590067882916	681,25	0,187011660245083	225	0,105816469890292																																	
684,375	0,587938151983023	228,125	0,136564496808701	684,375	0,545934292066012	228,125	0,135921571815164	228,125	0,131688592150788	684,375	0,52836335189429	684,375	0,464944414496995	228,125	0,1166148825878	228,125	0,118309910721585	684,375	0,410379811989792	684,375	0,341610986265625	228,125	0,106872501517748	228,125	0,108711970876187	684,375	0,258842022603618	684,375	0,187082307669024	228,125	0,107977038147592																																	
687,5	0,592379333521675	231,25	0,157305522630745	687,5	0,544945587082129	231,25	0,135578475958977	231,25	0,131241939987544	687,5	0,527276349964242	687,5	0,462961442815743	231,25	0,115758709627009	231,25	0,117246831670341	687,5	0,40745452143362	687,5	0,337805381253258	231,25	0,105320958358793	231,25	0,107097572379306	687,5	0,253685362147803	687,5	0,18067289395541	231,25	0,106182488188258																																	
690,625	0,596828220820937	234,375	0,145122979934812	690,625	0,549908382084523	234,375	0,142107783336622	234,375	0,137721452810874	690,625	0,53217023045571	690,625	0,468297341418969	234,375	0,12191778186267	234,375	0,123207205557087	690,625	0,41268698116431	690,625	0,342294746402237	234,375	0,110862474208984	234,375	0,112614212673203	690,625	0,257183943924013	690,625	0,183634025018314	234,375	0,111185622614231																																	
693,75	0,597842212918846	237,5	0,133364181539456	693,75	0,551744395310996	237,5	0,129870160604398	237,5	0,125187467285045	693,75	0,533887574342234	693,75	0,470011320992985	237,5	0,108679320607593	237,5	0,110039735545933	693,75	0,414291326490107	693,75	0,343690999418941	237,5	0,0972743197730115	237,5	0,0988064364801545	693,75	0,258061611470847	693,75	0,184077071431026	237,5	0,0972914501348636																																	
696,875	0,599319757853773	240,625	0,141808974864326	696,875	0,554050882826916	240,625	0,125203005143907	240,625	0,120217349771635	696,875	0,536194766232991	696,875	0,472232442759664	240,625	0,103186712837495	240,625	0,104225434364363	696,875	0,416293649886093	696,875	0,345112841289948	240,625	0,0920293146388045	240,625	0,0922287914249862	696,875	0,258629160012428	696,875	0,183952318128833	240,625	0,0901884582420691																																	
700	0,601183785646212	243,75	0,161897081466646	700	0,558629387463032	243,75	0,132447858179662	243,75	0,127567473355287	700	0,541115484971819	700	0,477075654258204	243,75	0,110182628704766	243,75	0,111088376905175	700	0,421286472828843	700	0,349948222024784	243,75	0,0979038191709128	243,75	0,0987167819404788	700	0,262709823449995	700	0,187927431083802	243,75	0,0964435974858137																																	
703,125	0,603562042935604	246,875	0,153005075248725	703,125	0,559639061312101	246,875	0,150342807084448	246,875	0,145512149000763	703,125	0,542048340972183	703,125	0,477650069817513	246,875	0,128044783630724	246,875	0,128671826683992	703,125	0,421501812717008	703,125	0,349379768971734	246,875	0,1149517196562	246,875	0,115940990980903	703,125	0,260788517360349	703,125	0,185619416638682	246,875	0,113268896950807																																	
706,25	0,609393010857227	250	0,152113455130066	706,25	0,561234527309563	250	0,153896861967303	250	0,148900514075648	706,25	0,54343727412785	706,25	0,478854502398187	250	0,131149447061577	250	0,131641286073406	706,25	0,422263382762584	706,25	0,349698875913125	250	0,118321066375512	250	0,118361707138275	706,25	0,260039255534098	706,25	0,184654137312508	250	0,115305239736706																																	
709,375	0,609810009005575	253,125	0,154530568431563	709,375	0,565697796419599	253,125	0,145768511559708	253,125	0,140496326156142	709,375	0,54823484421041	709,375	0,484279677541704	253,125	0,122057844638729	253,125	0,122451631709936	709,375	0,427380617174015	709,375	0,35456273291902	253,125	0,108121226375226	253,125	0,108237257207458	709,375	0,264400856179662	709,375	0,189441435393007	253,125	0,104757821991266																																	
712,5	0,611300184712004	256,25	0,16507288965639	712,5	0,569509122689152	256,25	0,150934725010826	256,25	0,145467950322748	712,5	0,551801221477166	712,5	0,487497160656273	256,25	0,126755945911442	256,25	0,126684644994088	712,5	0,430765332735961	712,5	0,35713790086725	256,25	0,112601423892537	256,25	0,112145740557146	712,5	0,265548129568549	712,5	0,191325361015906	256,25	0,108369276061738																																	
715,625	0,616586672040393	259,375	0,16580269009191	715,625	0,569380578330415	259,375	0,162830889778174	259,375	0,15744179462758	715,625	0,551606055690882	715,625	0,486873846596839	259,375	0,138627927584233	259,375	0,138325796273801	715,625	0,429544621394038	715,625	0,354916359453725	259,375	0,123760610364808	259,375	0,123294645474185	715,625	0,261692511516238	715,625	0,187205024016209	259,375	0,11909839975761																																	
718,75	0,616203013004046	262,5	0,158245361657463	718,75	0,569963449193618	262,5	0,154946258953245	262,5	0,14920601336694	718,75	0,55214798628294	718,75	0,486825407432024	262,5	0,129713872920177	262,5	0,129383740534726	718,75	0,429313611961335	718,75	0,352968677318005	262,5	0,114323528444477	262,5	0,113454071776568	718,75	0,258347812477389	718,75	0,184806309030196	262,5	0,108899713145993																																	
721,875	0,615620770248816	265,625	0,186589016314506	721,875	0,574333130291199	265,625	0,149802912326088	265,625	0,143911457179708	721,875	0,556830585976028	721,875	0,491618383113706	265,625	0,123641155423951	265,625	0,123156948983655	721,875	0,434527560402436	721,875	0,357869998894586	265,625	0,107902182065959	265,625	0,106320393745431	721,875	0,262269285927849	721,875	0,190387524066721	265,625	0,101386969199685																																	
725	0,623121874059825	268,75	0,182453151286211	725	0,574400581975866	268,75	0,158119850719941	268,75	0,152184495359726	725	0,556624208627079	725	0,4909148159416	268,75	0,131692499486861	268,75	0,130873357004642	725	0,433390334448039	725	0,354963385741271	268,75	0,115330203605869	268,75	0,113693336958866	725	0,256331752592875	725	0,184967694106308	268,75	0,108501724717732																																	
728,125	0,624897247547757	271,875	0,182276918572791	728,125	0,579644797637537	271,875	0,163688031320546	271,875	0,15756552279664	728,125	0,561862379505943	728,125	0,496742811375142	271,875	0,136611606059342	271,875	0,135454685806338	728,125	0,439800708491845	728,125	0,360620564490064	271,875	0,119637624749073	271,875	0,117690787910458	728,125	0,261082153655635	728,125	0,192070343762933	271,875	0,11205813905942																																	
731,25	0,624150650921932	275	0,182341256169455	731,25	0,57998945126649	275	0,157603051527856	275	0,151349392698938	731,25	0,5623202893649	731,25	0,496650878064346	275	0,129738138467554	275	0,128403291472527	731,25	0,439228087907926	731,25	0,358416848076039	275	0,11206912155835	275	0,109678096411285	731,25	0,25669408109996	731,25	0,188736091273853	275	0,103648738889716																																	
734,375	0,629416305600598	278,125	0,199620633702938	734,375	0,582591466936561	278,125	0,168877166606649	278,125	0,162612940097611	734,375	0,565187350689165	734,375	0,499155726900396	278,125	0,140894072910186	278,125	0,139207063392817	734,375	0,441419102847375	734,375	0,359573037987807	278,125	0,122638124569582	278,125	0,119788195878575	734,375	0,255973899346883	734,375	0,189997139146519	278,125	0,113159366267717																																	
737,5	0,630913296887525	281,25	0,188699600560564	737,5	0,582802861642234	281,25	0,170366914557188	281,25	0,163984781821716	737,5	0,56553093618329	737,5	0,49863191492189	281,25	0,142010007414074	281,25	0,140030142818384	737,5	0,440468505541462	737,5	0,357239073332715	281,25	0,123115945384709	281,25	0,120019878462456	737,5	0,250875132090911	737,5	0,187114551321893	281,25	0,113097238351233																																	
740,625	0,635018725313983	284,375	0,194057098466956	740,625	0,588950895906192	284,375	0,171489901751215	284,375	0,165016123275331	740,625	0,572465238462832	740,625	0,506455458334907	284,375	0,142661501230104	284,375	0,140463455455351	740,625	0,4489696809203	740,625	0,3651487849526	284,375	0,123384247857487	284,375	0,119575888929778	740,625	0,257952107657109	740,625	0,195863518845406	284,375	0,112224683258312																																	
743,75	0,636034355119556	287,5	0,189567642527938	743,75	0,593538007466687	287,5	0,158274369361829	287,5	0,153062758167449	743,75	0,57730143279069	743,75	0,511926338505549	287,5	0,131300780157585	287,5	0,127189882926726	743,75	0,454261668085845	743,75	0,370044442012824	287,5	0,108739467010478	287,5	0,102526351594658	743,75	0,262882848636311	743,75	0,201113737535209	287,5	0,0922255999315175																																	
746,875	0,639854354860473	290,625	0,193128630320609	746,875	0,592205714954393	290,625	0,173687308624692	290,625	0,167276038463906	746,875	0,575744041655499	746,875	0,508217529369202	290,625	0,144958334691418	290,625	0,141911671502981	746,875	0,449628920705955	746,875	0,362141427012077	290,625	0,124787097812045	290,625	0,119361052157814	746,875	0,252815703689485	746,875	0,189939525069193	290,625	0,109393916736178																																	
750	0,646193971267213	293,75	0,202508627390211	750	0,594636820651159	293,75	0,171071531134448	293,75	0,164043636800157	750	0,578192649882046	750	0,509873107734522	293,75	0,14031458442874	293,75	0,138016512348534	750	0,451241887009249	750	0,361515515441221	293,75	0,119954185658373	293,75	0,115610736370778	750	0,253581374637966	750	0,189905824066695	293,75	0,106030934849677																																	
753,125	0,64451449075338	296,875	0,215245700226431	753,125	0,597404799903304	296,875	0,179461498407063	296,875	0,172011543471183	753,125	0,580984214817668	753,125	0,512145086448096	296,875	0,147424414378628	296,875	0,145100138777828	753,125	0,453553597604375	753,125	0,362692027588337	296,875	0,126425128719417	296,875	0,122251541669249	753,125	0,257448448677414	753,125	0,192678581859558	296,875	0,113840185531765																																	
756,25	0,644976009531717	300	0,20719022987356	756,25	0,60014103155074	300	0,185504136217016	300	0,177404173957179	756,25	0,583896352888002	756,25	0,515477253293225	300	0,151897220786545	300	0,150174183107803	756,25	0,456688347473984	756,25	0,364423200773903	300	0,131950791525392	300	0,128631664465063	756,25	0,261217989621309	756,25	0,195901032173477	300	0,123816488159792																																	
759,375	0,644215794739256	303,125	0,240004552925922	759,375	0,603883571173209	303,125	0,18832691867009	303,125	0,180606282121069	759,375	0,58732647609806	759,375	0,518184405175771	303,125	0,154909574410512	303,125	0,15216157541603	759,375	0,45991365303562	759,375	0,36419770057237	303,125	0,132688017364784	303,125	0,127799729085435	759,375	0,266788037136289	759,375	0,200253379571001	303,125	0,118856856425549																																	
762,5	0,649118116424529	306,25	0,238720885101627	762,5	0,603012722805748	306,25	0,197503057340094	306,25	0,190038629864259	762,5	0,586426401905654	762,5	0,516497229467785	306,25	0,164089712593168	306,25	0,161272770162378	762,5	0,457650951686363	762,5	0,35862303603257	306,25	0,140668808952435	306,25	0,1357137007013	762,5	0,262740452565814	762,5	0,193896886575788	306,25	0,125779275195375																																	
765,625	0,652207053185682	309,375	0,233637042076617	765,625	0,607262585288155	309,375	0,207786629369541	309,375	0,200325555379102	765,625	0,590846011824069	765,625	0,521047508053889	309,375	0,174080487371816	309,375	0,171858379808989	765,625	0,462065413549678	765,625	0,360580322445048	309,375	0,15020878524768	309,375	0,145511598880271	765,625	0,269236672330672	765,625	0,198914210567091	309,375	0,135126251050153																																	
768,75	0,651945148852803	312,5	0,241286147429012	768,75	0,609894579979368	312,5	0,223475396337269	312,5	0,21580718103431	768,75	0,593259536707773	768,75	0,522449142014184	312,5	0,189672917356436	312,5	0,187882771156291	768,75	0,462736972240968	768,75	0,355442944499028	312,5	0,165180520316176	312,5	0,160547232114247	768,75	0,270151918140435	768,75	0,196363730277009	312,5	0,149473342323924																																	
771,875	0,653806583124761	315,625	0,261189325029851	771,875	0,61473770397452	315,625	0,248849572784995	315,625	0,241323586644864	771,875	0,59909826642816	771,875	0,529409102636936	315,625	0,216096441145348	315,625	0,212943652311168	771,875	0,46950219208678	771,875	0,359695119616346	315,625	0,191184182303375	315,625	0,185889654227269	771,875	0,278911503297427	771,875	0,20288568902546	315,625	0,175232537516077																																	
775	0,657154459693309	318,75	0,26483193159327	775	0,61427251463681	318,75	0,252227868281769	318,75	0,244284210806748	775	0,598194231498567	775	0,52770191936822	318,75	0,21867671384477	318,75	0,213835344670133	775	0,46713360736959	775	0,352394696329904	318,75	0,193510217798032	318,75	0,186314133057939	775	0,275888855503425	775	0,198201588969147	318,75	0,175733331158478																																	
778,125	0,660289850772846	321,875	0,276858816757653	778,125	0,617489981926713	321,875	0,244001636111156	321,875	0,23531364233573	778,125	0,600786234951701	778,125	0,529539371173947	321,875	0,209607654030145	321,875	0,203065208277434	778,125	0,46996740986026	778,125	0,349017170037164	321,875	0,184032817516048	321,875	0,175702349290157	778,125	0,280022179412901	778,125	0,201563012788678	321,875	0,163281585240671																																	
781,25	0,659716256882492	325	0,272319782912521	781,25	0,619866136323752	325	0,243069658033922	325	0,234230604680856	781,25	0,603760122567883	781,25	0,531929866542887	325	0,208690474451728	325	0,200463870582496	781,25	0,471452523957749	781,25	0,345977815368709	325	0,182813628034021	325	0,173118275043496	781,25	0,281902485020288	781,25	0,201941777815226	325	0,160411084902844																																	
784,375	0,663517392912131	328,125	0,281771355360759	784,375	0,624022644195858	328,125	0,25022597892735	328,125	0,241810265144417	784,375	0,608173030218414	784,375	0,536432729273672	328,125	0,21554674060795	328,125	0,208040280308423	784,375	0,47567864785254	784,375	0,347452556380885	328,125	0,189186001790893	328,125	0,17964134917707	784,375	0,287988185879561	784,375	0,206707954682311	328,125	0,167442094845055																																	
787,5	0,666672684117265	331,25	0,262900831062063	787,5	0,627022330892382	331,25	0,228699083654671	331,25	0,219794892081385	787,5	0,611035882666341	787,5	0,539750741652724	331,25	0,191542871709149	331,25	0,184543337956112	787,5	0,478373272912567	787,5	0,347131434708112	331,25	0,163788113461369	331,25	0,154026367672151	787,5	0,290693541305064	787,5	0,207412711940013	331,25	0,141883789841623																																	
790,625	0,669146918551484	334,375	0,248417888149652	790,625	0,628005292990966	334,375	0,22725142938249	334,375	0,218311616008722	790,625	0,612084331439784	790,625	0,539708470914155	334,375	0,18963073596404	334,375	0,182256069193158	790,625	0,478399209186687	790,625	0,345147480450127	334,375	0,160861834314131	334,375	0,150543033232809	790,625	0,290903129351633	790,625	0,206401162400731	334,375	0,137421710302335																																	
793,75	0,671633771644584	337,5	0,250478388349778	793,75	0,62993411515807	337,5	0,234057475281039	337,5	0,225008634019351	793,75	0,614003024727832	793,75	0,540195063738207	337,5	0,196204475455421	337,5	0,188651621168829	793,75	0,479081785627402	793,75	0,348622701021783	337,5	0,166951678185383	337,5	0,15635327526742	793,75	0,291829886825834	793,75	0,206123833657011	337,5	0,142654180026783																																	
796,875	0,67137304747651	340,625	0,258633120173931	796,875	0,630093787417162	340,625	0,227721843491005	340,625	0,21842770155253	796,875	0,614140748567972	796,875	0,538381897591664	340,625	0,18859727263244	340,625	0,181118157043104	796,875	0,477755269351727	796,875	0,347533834250422	340,625	0,158282635598378	340,625	0,147587095741336	796,875	0,28859062361589	796,875	0,201313873032267	340,625	0,133261508886475																																	
800	0,678154844276365	343,75	0,260303051505942	800	0,633720481984414	343,75	0,233883800985513	343,75	0,224422068071907	800	0,617766991080774	800	0,541773225740733	343,75	0,194052433591783	343,75	0,186557001851975	800	0,48132519385205	800	0,354338324965318	343,75	0,162923406804152	343,75	0,152226059101661	800	0,292697285714299	800	0,202435881966702	343,75	0,137793383823554																																	
803,125	0,681078082099728	346,875	0,261087900214979	803,125	0,633571561107987	346,875	0,232663312353321	346,875	0,222735696435068	803,125	0,61753898470585	803,125	0,53927266378334	346,875	0,191787497032048	346,875	0,183850952941844	803,125	0,477389824434345	803,125	0,354952586168937	346,875	0,16025888986852	346,875	0,148871539541515	803,125	0,286874074519712	803,125	0,196319553860927	346,875	0,134178590779928																																	
806,25	0,678632186501015	350	0,269253364466782	806,25	0,636949508979228	350	0,23818807761951	350	0,228329964075037	806,25	0,621661498056086	806,25	0,543513372569976	350	0,19712757104325	350	0,188791791679539	806,25	0,482835222365383	806,25	0,36345587369921	350	0,164780288828522	350	0,152973953502463	806,25	0,295194271220441	806,25	0,204649246496971	350	0,13743587976643																																	
809,375	0,681686554579009	353,125	0,275981721391547	809,375	0,641871694618102	353,125	0,236231148022526	353,125	0,226364926723842	809,375	0,627089280146252	809,375	0,54819827817741	353,125	0,194792030944545	353,125	0,18587847834794	809,375	0,489510700053289	809,375	0,377929441021285	353,125	0,16136037053096	353,125	0,149138711254622	809,375	0,302893723900054	809,375	0,211020371028885	353,125	0,13287558801693																																	
812,5	0,685357833060654	356,25	0,266677861285713	812,5	0,642077541136136	356,25	0,22840808073159	356,25	0,217920419299176	812,5	0,626823896534883	812,5	0,546113047334742	356,25	0,185016212170944	356,25	0,175746465144355	812,5	0,487607445810962	812,5	0,377586140141197	356,25	0,15054989347748	356,25	0,13762163111993	812,5	0,300154601814556	812,5	0,208880046230383	356,25	0,121108926293607																																	
815,625	0,686228487017995	359,375	0,267486809686422	815,625	0,642935616362021	359,375	0,232929440899144	359,375	0,222708563447731	815,625	0,627938844432124	815,625	0,545359443107241	359,375	0,189172992089758	359,375	0,179392761089701	815,625	0,486073702892574	815,625	0,380111259720808	359,375	0,153205142225539	359,375	0,139673795868181	815,625	0,298346570134886	815,625	0,206719131737193	359,375	0,122491921423846																																	
818,75	0,688683310954925	362,5	0,266991196994165	818,75	0,648135108546622	362,5	0,240917672647405	362,5	0,230808235754725	818,75	0,633504276722239	818,75	0,549863067853134	362,5	0,197129656625333	362,5	0,187075781314914	818,75	0,491995751174707	818,75	0,391458486499982	362,5	0,160495534606786	362,5	0,14684447423726	818,75	0,30654099722376	818,75	0,213538401778835	362,5	0,12931645504172																																	
821,875	0,685685089301508	365,625	0,275162527576021	821,875	0,65095117114517	365,625	0,256522360224031	365,625	0,246365386224698	821,875	0,63627579651928	821,875	0,550205452030306	365,625	0,21278555124597	365,625	0,202740924537583	821,875	0,49348624078922	821,875	0,396786730922461	365,625	0,177234210008502	365,625	0,162912133997694	821,875	0,308873681811497	821,875	0,215299043343337	365,625	0,145546997174123																																	
825	0,690871249195655	368,75	0,269089499510472	825	0,649861868175702	368,75	0,24285116201413	368,75	0,232035751869345	825	0,634624241893451	825	0,545815528604754	368,75	0,19688771995404	368,75	0,186134213199469	825	0,489034787292638	825	0,394071947619612	368,75	0,158687733135811	368,75	0,144170992344254	825	0,302458355652509	825	0,207941655075651	368,75	0,12594046763909																																	
828,125	0,688873895698274	371,875	0,279753948029941	828,125	0,652888662871443	371,875	0,222632787656746	371,875	0,211474584853135	828,125	0,637125387887369	828,125	0,546214694617955	371,875	0,174481859047775	371,875	0,163096443587054	828,125	0,489311022398657	828,125	0,398947512064786	371,875	0,133853672476991	371,875	0,118579568745767	828,125	0,303987180929399	828,125	0,209208705101395	371,875	0,0992049890386215																																	
831,25	0,692855878674336	375	0,291788146270397	831,25	0,664170270159103	375	0,278261054074951	375	0,269139514038421	831,25	0,649674376124882	831,25	0,558011782573218	375	0,236189266217958	375	0,224182807986203	831,25	0,50421990613373	831,25	0,419747087022535	375	0,197120085991268	375	0,181395335993488	831,25	0,327622793098074	831,25	0,23803154604046	375	0,159680611889811																																	
834,375	0,697642321487381	378,125	0,284388960155593	834,375	0,662400829367724	378,125	0,269597849406607	378,125	0,259034852774068	834,375	0,648412663398361	834,375	0,553150963531521	378,125	0,224821801033656	378,125	0,21266578028593	834,375	0,49972960572068	834,375	0,41837428454772	378,125	0,18573537778631	378,125	0,168591735140007	834,375	0,32448730211319	834,375	0,231785436722162	378,125	0,148077884082928																																	
837,5	0,698912476796115	381,25	0,287798064102945	837,5	0,661312315481184	381,25	0,252539786754201	381,25	0,240703304729723	837,5	0,646341489604592	837,5	0,54620306253826	381,25	0,203816479460671	381,25	0,191865108578329	837,5	0,492632107114242	837,5	0,413451693677777	381,25	0,163865173818254	381,25	0,146813685285183	837,5	0,315101951727885	837,5	0,219047646759702	381,25	0,127539636881388																																	
840,625	0,697730471638417	384,375	0,297252491438795	840,625	0,662788593655107	384,375	0,281028655848602	384,375	0,270494946387776	840,625	0,647833995463148	840,625	0,542386242308364	384,375	0,235063595306742	384,375	0,222150850722768	840,625	0,490109132628871	840,625	0,414979517195871	384,375	0,195101840637981	384,375	0,177313874628303	840,625	0,31394815773843	840,625	0,216755054019445	384,375	0,15603021789638																																	
843,75	0,697943460307689	387,5	0,3108972103246	843,75	0,665934167969418	387,5	0,275563880576497	387,5	0,26487844050109	843,75	0,651670945471563	843,75	0,541544533088821	387,5	0,228874845234942	387,5	0,215308752737708	843,75	0,491149766678423	843,75	0,420681631189798	387,5	0,185957370577125	387,5	0,168268656565889	843,75	0,320243582247621	843,75	0,2236766781266	387,5	0,145659114604988																																	
