frequency f in Hz; re(r) ; im(r)
971.000000;0.415661;-0.410219
972.000000;0.412554;-0.411769
973.000000;0.408223;-0.412463
974.000000;0.403873;-0.420315
975.000000;0.401509;-0.419429
976.000000;0.398434;-0.420066
977.000000;0.392974;-0.422288
978.000000;0.387970;-0.425197
979.000000;0.384479;-0.424916
980.000000;0.379535;-0.425630
981.000000;0.377214;-0.425825
982.000000;0.375276;-0.426796
983.000000;0.367246;-0.429106
984.000000;0.359795;-0.430359
985.000000;0.355900;-0.430763
986.000000;0.351498;-0.428880
987.000000;0.347416;-0.427954
988.000000;0.340880;-0.430544
989.000000;0.334960;-0.430383
990.000000;0.331456;-0.432159
991.000000;0.326696;-0.430843
992.000000;0.322205;-0.428270
993.000000;0.314755;-0.427377
994.000000;0.308840;-0.426545
995.000000;0.304167;-0.423902
996.000000;0.300675;-0.423063
997.000000;0.296007;-0.423537
998.000000;0.288886;-0.420780
999.000000;0.283889;-0.421798
1000.000000;0.278737;-0.418263
1001.000000;0.270403;-0.413096
1002.000000;0.266924;-0.410142
1003.000000;0.262485;-0.407917
1004.000000;0.257401;-0.407292
1005.000000;0.253928;-0.404863
1006.000000;0.248466;-0.399271
1007.000000;0.244580;-0.394709
1008.000000;0.239849;-0.391882
1009.000000;0.236257;-0.388896
1010.000000;0.233256;-0.382141
1011.000000;0.228867;-0.379154
1012.000000;0.223186;-0.374449
1013.000000;0.220272;-0.370948
1014.000000;0.218076;-0.368104
1015.000000;0.216541;-0.364765
1016.000000;0.211157;-0.357798
1017.000000;0.207941;-0.352793
1018.000000;0.204027;-0.347961
1019.000000;0.200323;-0.343765
1020.000000;0.197103;-0.336272
1021.000000;0.194499;-0.331235
1022.000000;0.192287;-0.327283
1023.000000;0.190266;-0.321399
1024.000000;0.191968;-0.316608
1025.000000;0.191147;-0.311449
1026.000000;0.190493;-0.304796
1027.000000;0.189143;-0.300080
1028.000000;0.188512;-0.294772
1029.000000;0.186569;-0.289532
1030.000000;0.187862;-0.286188
1031.000000;0.186201;-0.281285
1032.000000;0.186122;-0.276906
1033.000000;0.185277;-0.271562
1034.000000;0.185399;-0.266285
1035.000000;0.187065;-0.262846
1036.000000;0.188122;-0.256196
1037.000000;0.187032;-0.252229
1038.000000;0.187946;-0.249268
1039.000000;0.189582;-0.243282
1040.000000;0.190184;-0.239268
1041.000000;0.190623;-0.237070
1042.000000;0.188819;-0.233918
1043.000000;0.190490;-0.229540
1044.000000;0.194377;-0.225655
1045.000000;0.194364;-0.222044
1046.000000;0.194768;-0.217508
1047.000000;0.196173;-0.214541
1048.000000;0.197907;-0.212084
1049.000000;0.197990;-0.208471
1050.000000;0.199329;-0.205065
1051.000000;0.201308;-0.202775
1052.000000;0.203127;-0.199397
1053.000000;0.205880;-0.196129
1054.000000;0.206365;-0.193204
1055.000000;0.207791;-0.190948
1056.000000;0.208568;-0.186995
1057.000000;0.209396;-0.184700
1058.000000;0.211043;-0.182837
1059.000000;0.215232;-0.180157
1060.000000;0.215247;-0.177245
1061.000000;0.216684;-0.175020
1062.000000;0.218713;-0.172869
1063.000000;0.220174;-0.171470
1064.000000;0.221868;-0.169059
1065.000000;0.224531;-0.166556
1066.000000;0.224597;-0.166624
1067.000000;0.226255;-0.164401
1068.000000;0.227865;-0.163040
1069.000000;0.230201;-0.159917
1070.000000;0.232674;-0.156599
1071.000000;0.233693;-0.155914
1072.000000;0.235104;-0.152564
1073.000000;0.236245;-0.152629
1074.000000;0.237175;-0.151811
1075.000000;0.238852;-0.151052
1076.000000;0.240651;-0.150945
1077.000000;0.241514;-0.148038
1078.000000;0.243213;-0.145433
1079.000000;0.246178;-0.145108
1080.000000;0.247902;-0.143318
1081.000000;0.249627;-0.140513
1082.000000;0.249562;-0.139643
1083.000000;0.250447;-0.139416
1084.000000;0.252352;-0.137793
1085.000000;0.253806;-0.138560
1086.000000;0.254956;-0.138422
1087.000000;0.258334;-0.135699
1088.000000;0.259499;-0.133641
1089.000000;0.258584;-0.133625
1090.000000;0.260376;-0.132082
1091.000000;0.262793;-0.131317
1092.000000;0.263853;-0.131024
1093.000000;0.266025;-0.130570
1094.000000;0.268126;-0.129821
1095.000000;0.268249;-0.127780
1096.000000;0.268465;-0.126217
1097.000000;0.270608;-0.125540
1098.000000;0.271212;-0.125939
1099.000000;0.271744;-0.126439
1100.000000;0.272909;-0.125243
1101.000000;0.275110;-0.124451
1102.000000;0.276652;-0.124332
1103.000000;0.277309;-0.122747
1104.000000;0.277959;-0.120699
1105.000000;0.280842;-0.119082
1106.000000;0.280988;-0.119165
1107.000000;0.281129;-0.121414
1108.000000;0.282953;-0.120761
1109.000000;0.283999;-0.118617
1110.000000;0.284663;-0.119994
1111.000000;0.286697;-0.119121
1112.000000;0.285874;-0.118485
1113.000000;0.287185;-0.118490
1114.000000;0.289470;-0.117183
1115.000000;0.288881;-0.114801
1116.000000;0.289439;-0.114379
1117.000000;0.290085;-0.114738
1118.000000;0.292202;-0.114549
1119.000000;0.293796;-0.114029
1120.000000;0.294387;-0.115341
1121.000000;0.294882;-0.114508
1122.000000;0.295717;-0.112798
1123.000000;0.296802;-0.112311
1124.000000;0.297837;-0.113464
1125.000000;0.297097;-0.111727
1126.000000;0.298521;-0.112440
1127.000000;0.301050;-0.108868
1128.000000;0.301222;-0.109329
1129.000000;0.300425;-0.109763
1130.000000;0.301486;-0.109938
1131.000000;0.303312;-0.109211
1132.000000;0.303584;-0.110151
1133.000000;0.304269;-0.108903
1134.000000;0.305347;-0.109625
1135.000000;0.305865;-0.109880
1136.000000;0.305007;-0.109488
1137.000000;0.305904;-0.109524
1138.000000;0.307698;-0.108959
1139.000000;0.310495;-0.108462
1140.000000;0.311247;-0.106748
1141.000000;0.310113;-0.107805
1142.000000;0.309734;-0.108360
1143.000000;0.311603;-0.108440
1144.000000;0.312877;-0.106556
1145.000000;0.312874;-0.107735
1146.000000;0.312606;-0.107378
1147.000000;0.311598;-0.106756
1148.000000;0.312617;-0.105797
1149.000000;0.313221;-0.106159
1150.000000;0.315180;-0.105583
1151.000000;0.316005;-0.106960
1152.000000;0.317544;-0.106028
1153.000000;0.317302;-0.104713
1154.000000;0.316883;-0.105930
1155.000000;0.316835;-0.104772
1156.000000;0.319107;-0.103373
1157.000000;0.319499;-0.104997
1158.000000;0.318939;-0.105460
1159.000000;0.317188;-0.104143
1160.000000;0.319048;-0.102820
1161.000000;0.321075;-0.103981
1162.000000;0.320077;-0.103437
1163.000000;0.321082;-0.104191
1164.000000;0.320789;-0.104778
1165.000000;0.320078;-0.105772
1166.000000;0.322075;-0.103061
1167.000000;0.322835;-0.101541
1168.000000;0.322584;-0.103627
1169.000000;0.324979;-0.101324
1170.000000;0.324717;-0.099326
1171.000000;0.324319;-0.100419
1172.000000;0.326296;-0.101371
1173.000000;0.323741;-0.102335
1174.000000;0.322015;-0.101046
1175.000000;0.320674;-0.098751
1176.000000;0.324845;-0.097912
1177.000000;0.325768;-0.097436
1178.000000;0.323559;-0.099707
1179.000000;0.325772;-0.099662
1180.000000;0.325259;-0.098246
1181.000000;0.326583;-0.098962
1182.000000;0.326566;-0.098841
1183.000000;0.326779;-0.097739
1184.000000;0.327163;-0.096534
1185.000000;0.327113;-0.097464
1186.000000;0.328515;-0.095927
1187.000000;0.327349;-0.097199
1188.000000;0.326643;-0.094401
1189.000000;0.324518;-0.093681
1190.000000;0.326264;-0.092800
1191.000000;0.329340;-0.095237
1192.000000;0.328637;-0.093217
1193.000000;0.327641;-0.093321
1194.000000;0.328171;-0.094609
1195.000000;0.331473;-0.092597
1196.000000;0.329854;-0.094240
1197.000000;0.327710;-0.094178
1198.000000;0.329053;-0.091329
1199.000000;0.328024;-0.088726
1200.000000;0.330371;-0.089335
1201.000000;0.331532;-0.088099
1202.000000;0.332651;-0.085645
1203.000000;0.332524;-0.087051
1204.000000;0.331379;-0.088048
1205.000000;0.332246;-0.087977
1206.000000;0.331923;-0.087317
1207.000000;0.333258;-0.087619
1208.000000;0.335468;-0.086823
1209.000000;0.334528;-0.083455
1210.000000;0.335530;-0.083468
1211.000000;0.337441;-0.083302
1212.000000;0.339043;-0.083813
1213.000000;0.338180;-0.083492
1214.000000;0.338213;-0.081657
1215.000000;0.339010;-0.081253
1216.000000;0.338108;-0.079449
1217.000000;0.339891;-0.080404
1218.000000;0.342051;-0.080940
1219.000000;0.344239;-0.080909
1220.000000;0.344860;-0.081255
1221.000000;0.344603;-0.082077
1222.000000;0.344163;-0.079548
1223.000000;0.344305;-0.074801
1224.000000;0.347048;-0.076509
1225.000000;0.349601;-0.077450
1226.000000;0.347232;-0.077714
1227.000000;0.347553;-0.079015
1228.000000;0.350058;-0.078588
1229.000000;0.351950;-0.076872
1230.000000;0.352159;-0.076707
1231.000000;0.353690;-0.078532
1232.000000;0.353732;-0.079068
1233.000000;0.355241;-0.079508
1234.000000;0.356257;-0.077016
1235.000000;0.355244;-0.076133
1236.000000;0.355383;-0.073479
1237.000000;0.356850;-0.076199
1238.000000;0.358904;-0.076209
1239.000000;0.360187;-0.077958
1240.000000;0.360641;-0.079110
1241.000000;0.360758;-0.077674
1242.000000;0.359907;-0.078195
1243.000000;0.361135;-0.077156
1244.000000;0.362666;-0.077389
1245.000000;0.363014;-0.076192
1246.000000;0.363811;-0.077537
1247.000000;0.364647;-0.077300
1248.000000;0.363758;-0.077837
1249.000000;0.365540;-0.079051
1250.000000;0.367185;-0.079192
1251.000000;0.366536;-0.080847
1252.000000;0.364644;-0.083110
1253.000000;0.364669;-0.083528
1254.000000;0.367545;-0.081862
1255.000000;0.368238;-0.081904
1256.000000;0.369468;-0.082281
1257.000000;0.370625;-0.081457
1258.000000;0.369106;-0.081968
1259.000000;0.368600;-0.086826
1260.000000;0.369666;-0.086425
1261.000000;0.368815;-0.084542
1262.000000;0.369971;-0.083693
1263.000000;0.370743;-0.084312
1264.000000;0.371585;-0.085875
1265.000000;0.371171;-0.085611
1266.000000;0.369857;-0.085637
1267.000000;0.370980;-0.084837
1268.000000;0.372514;-0.085529
1269.000000;0.374556;-0.086709
1270.000000;0.371773;-0.084373
1271.000000;0.370513;-0.086614
1272.000000;0.369724;-0.087019
1273.000000;0.369824;-0.088049
1274.000000;0.368079;-0.089915
1275.000000;0.370668;-0.089962
1276.000000;0.370498;-0.089548
1277.000000;0.370301;-0.090440
1278.000000;0.371864;-0.088937
1279.000000;0.371211;-0.086101
1280.000000;0.371131;-0.086853
1281.000000;0.371511;-0.088429
1282.000000;0.371515;-0.087119
1283.000000;0.370592;-0.088021
1284.000000;0.370858;-0.088472
1285.000000;0.371225;-0.090172
1286.000000;0.369359;-0.090595
1287.000000;0.371213;-0.088344
1288.000000;0.371454;-0.088309
1289.000000;0.372525;-0.090567
1290.000000;0.371255;-0.090929
1291.000000;0.371282;-0.089847
1292.000000;0.369861;-0.090269
1293.000000;0.370174;-0.088087
1294.000000;0.370811;-0.089052
1295.000000;0.371632;-0.089545
1296.000000;0.372748;-0.089326
1297.000000;0.371019;-0.089733
1298.000000;0.368602;-0.088745
1299.000000;0.368748;-0.088473
1300.000000;0.370547;-0.087605
1301.000000;0.372564;-0.088312
1302.000000;0.370700;-0.089540
1303.000000;0.369891;-0.088271
1304.000000;0.370300;-0.090067
1305.000000;0.370672;-0.089365
1306.000000;0.371806;-0.089413
1307.000000;0.372669;-0.088752
1308.000000;0.370854;-0.088216
1309.000000;0.368578;-0.087718
1310.000000;0.370103;-0.088313
1311.000000;0.370193;-0.088187
1312.000000;0.370421;-0.088418
1313.000000;0.370789;-0.088583
1314.000000;0.370974;-0.087528
1315.000000;0.372522;-0.087389
1316.000000;0.372592;-0.087340
1317.000000;0.372148;-0.086593
1318.000000;0.371706;-0.086414
1319.000000;0.371899;-0.085838
1320.000000;0.372881;-0.086791
1321.000000;0.372092;-0.087556
1322.000000;0.371890;-0.088119
1323.000000;0.373643;-0.087860
1324.000000;0.375171;-0.087002
1325.000000;0.374967;-0.088390
1326.000000;0.374871;-0.086599
1327.000000;0.376080;-0.086049
1328.000000;0.374842;-0.087659
1329.000000;0.373030;-0.088683
1330.000000;0.374188;-0.088405
1331.000000;0.373864;-0.085976
1332.000000;0.376005;-0.086951
1333.000000;0.374307;-0.087151
1334.000000;0.372933;-0.088118
1335.000000;0.374102;-0.087404
1336.000000;0.376900;-0.087226
1337.000000;0.375133;-0.086735
1338.000000;0.375465;-0.087665
1339.000000;0.375336;-0.085822
1340.000000;0.376056;-0.085965
1341.000000;0.375832;-0.087110
1342.000000;0.376902;-0.086147
1343.000000;0.377873;-0.085112
1344.000000;0.375842;-0.086243
1345.000000;0.374346;-0.084132
1346.000000;0.374343;-0.085552
1347.000000;0.375311;-0.085979
1348.000000;0.377546;-0.085830
1349.000000;0.376738;-0.083545
1350.000000;0.377000;-0.083945
1351.000000;0.376824;-0.085292
1352.000000;0.375589;-0.085920
1353.000000;0.377181;-0.083763
1354.000000;0.377732;-0.085274
1355.000000;0.377761;-0.084313
1356.000000;0.376060;-0.084927
1357.000000;0.374639;-0.085017
1358.000000;0.374844;-0.084616
1359.000000;0.376302;-0.085119
1360.000000;0.375654;-0.084606
1361.000000;0.376140;-0.085385
1362.000000;0.377975;-0.084818
1363.000000;0.378523;-0.085525
1364.000000;0.378392;-0.086697
1365.000000;0.378924;-0.086877
1366.000000;0.378252;-0.086880
1367.000000;0.378443;-0.085758
1368.000000;0.377561;-0.084511
1369.000000;0.378021;-0.083519
1370.000000;0.377378;-0.085474
1371.000000;0.378637;-0.085347
1372.000000;0.378695;-0.086137
1373.000000;0.377891;-0.084260
1374.000000;0.378457;-0.084759
1375.000000;0.379236;-0.086143
1376.000000;0.379405;-0.085278
1377.000000;0.378823;-0.085788
1378.000000;0.379984;-0.084985
1379.000000;0.379688;-0.085057
1380.000000;0.380503;-0.083812
1381.000000;0.379242;-0.085193
1382.000000;0.380355;-0.086750
1383.000000;0.381769;-0.086218
1384.000000;0.380804;-0.084981
1385.000000;0.380381;-0.084836
1386.000000;0.380017;-0.086404
1387.000000;0.380467;-0.085241
1388.000000;0.380903;-0.083518
1389.000000;0.381509;-0.084116
1390.000000;0.381142;-0.084917
1391.000000;0.380265;-0.085190
1392.000000;0.379758;-0.084996
1393.000000;0.380414;-0.084880
1394.000000;0.380978;-0.085984
1395.000000;0.381136;-0.085471
1396.000000;0.381061;-0.083881
1397.000000;0.381003;-0.084436
1398.000000;0.381310;-0.083970
1399.000000;0.381791;-0.085687
1400.000000;0.383207;-0.084979
1401.000000;0.380879;-0.084365
1402.000000;0.380940;-0.083228
1403.000000;0.382418;-0.084207
1404.000000;0.381432;-0.085557
1405.000000;0.381346;-0.084797
1406.000000;0.380139;-0.085862
1407.000000;0.380573;-0.085029
1408.000000;0.381942;-0.083935
1409.000000;0.381596;-0.084517
1410.000000;0.381738;-0.083939
1411.000000;0.382952;-0.084828
1412.000000;0.383161;-0.084215
1413.000000;0.382049;-0.084179
1414.000000;0.382336;-0.083915
1415.000000;0.382792;-0.085727
1416.000000;0.382526;-0.086209
1417.000000;0.382900;-0.085202
1418.000000;0.382850;-0.084628
1419.000000;0.382598;-0.083193
1420.000000;0.383373;-0.083731
1421.000000;0.384105;-0.085784
1422.000000;0.383894;-0.086071
1423.000000;0.383652;-0.084515
1424.000000;0.383801;-0.084242
1425.000000;0.383653;-0.084414
1426.000000;0.383353;-0.084685
1427.000000;0.383339;-0.084777
1428.000000;0.383983;-0.085000
1429.000000;0.385061;-0.084970
1430.000000;0.384452;-0.083979
1431.000000;0.385115;-0.084295
1432.000000;0.385130;-0.085033
1433.000000;0.383712;-0.085458
1434.000000;0.383723;-0.085808
1435.000000;0.384523;-0.086546
1436.000000;0.385846;-0.086822
1437.000000;0.385846;-0.085248
1438.000000;0.383628;-0.083851
1439.000000;0.385186;-0.085240
1440.000000;0.386279;-0.086044
1441.000000;0.385009;-0.085807
1442.000000;0.384875;-0.086843
1443.000000;0.384497;-0.086697
1444.000000;0.384284;-0.085665
1445.000000;0.384766;-0.085464
1446.000000;0.385480;-0.086144
1447.000000;0.385239;-0.086694
1448.000000;0.385366;-0.086283
1449.000000;0.384765;-0.086070
1450.000000;0.384876;-0.086902
1451.000000;0.385007;-0.086863
1452.000000;0.384508;-0.085500
1453.000000;0.384832;-0.085925
1454.000000;0.384315;-0.086247
1455.000000;0.385054;-0.086387
1456.000000;0.385021;-0.086589
1457.000000;0.384120;-0.087314
1458.000000;0.383889;-0.087232
1459.000000;0.383755;-0.086268
1460.000000;0.383709;-0.086694
1461.000000;0.384225;-0.087112
1462.000000;0.384744;-0.087026
1463.000000;0.384271;-0.087774
1464.000000;0.382947;-0.087564
1465.000000;0.383165;-0.087524
1466.000000;0.384428;-0.088046
1467.000000;0.384178;-0.087156
1468.000000;0.383252;-0.088416
1469.000000;0.382973;-0.088004
1470.000000;0.382965;-0.086645
1471.000000;0.383350;-0.086759
1472.000000;0.383504;-0.086730
1473.000000;0.382894;-0.087075
1474.000000;0.383349;-0.087645
1475.000000;0.382930;-0.087462
1476.000000;0.383216;-0.087546
1477.000000;0.383240;-0.087001
1478.000000;0.382641;-0.087440
1479.000000;0.382801;-0.087103
1480.000000;0.382835;-0.087133
1481.000000;0.382650;-0.087238
1482.000000;0.382913;-0.086890
1483.000000;0.381979;-0.086718
1484.000000;0.382342;-0.085912
1485.000000;0.382263;-0.086343
1486.000000;0.382375;-0.086076
1487.000000;0.381804;-0.086016
1488.000000;0.381292;-0.086596
1489.000000;0.381705;-0.086935
1490.000000;0.381145;-0.086011
1491.000000;0.381172;-0.086186
1492.000000;0.381362;-0.087162
1493.000000;0.381170;-0.086319
1494.000000;0.380929;-0.086361
1495.000000;0.381150;-0.085689
1496.000000;0.381191;-0.085787
1497.000000;0.381348;-0.086388
1498.000000;0.381793;-0.085606
1499.000000;0.381992;-0.084601
1500.000000;0.381428;-0.084947
1501.000000;0.381732;-0.084752
1502.000000;0.381163;-0.085040
1503.000000;0.380547;-0.085010
1504.000000;0.381368;-0.085607
1505.000000;0.381961;-0.085354
1506.000000;0.381272;-0.084735
1507.000000;0.381764;-0.085213
1508.000000;0.380907;-0.085114
1509.000000;0.381070;-0.085375
1510.000000;0.380393;-0.084886
1511.000000;0.380362;-0.083858
1512.000000;0.380460;-0.083672
1513.000000;0.380990;-0.084053
1514.000000;0.381077;-0.083992
1515.000000;0.380997;-0.083596
1516.000000;0.380807;-0.083376
1517.000000;0.380798;-0.083415
1518.000000;0.380384;-0.083700
1519.000000;0.379518;-0.083546
1520.000000;0.379805;-0.083515
1521.000000;0.379387;-0.083418
1522.000000;0.379601;-0.083416
1523.000000;0.380109;-0.082603
1524.000000;0.380354;-0.082439
1525.000000;0.380772;-0.083544
1526.000000;0.380585;-0.083335
1527.000000;0.379997;-0.082852
1528.000000;0.379561;-0.082781
1529.000000;0.379613;-0.082362
1530.000000;0.380363;-0.081490
1531.000000;0.380456;-0.081614
1532.000000;0.380025;-0.082235
1533.000000;0.380051;-0.081092
1534.000000;0.379854;-0.080845
1535.000000;0.379954;-0.081100
1536.000000;0.379681;-0.081106
1537.000000;0.380009;-0.081975
1538.000000;0.380236;-0.081718
1539.000000;0.379913;-0.081663
1540.000000;0.380504;-0.081782
1541.000000;0.380503;-0.081283
1542.000000;0.380821;-0.080821
1543.000000;0.380380;-0.081163
1544.000000;0.380647;-0.081007
1545.000000;0.379765;-0.080686
1546.000000;0.380595;-0.080666
1547.000000;0.381226;-0.081059
1548.000000;0.380489;-0.080871
1549.000000;0.379877;-0.080622
1550.000000;0.379577;-0.080862
1551.000000;0.380029;-0.081256
1552.000000;0.380216;-0.079838
1553.000000;0.380332;-0.079813
1554.000000;0.380648;-0.079649
1555.000000;0.380754;-0.080498
1556.000000;0.380308;-0.080188
1557.000000;0.379891;-0.079312
1558.000000;0.380147;-0.079878
1559.000000;0.379761;-0.080569
1560.000000;0.379726;-0.080246
1561.000000;0.379197;-0.079870
1562.000000;0.379422;-0.079296
1563.000000;0.379202;-0.079824
1564.000000;0.378806;-0.079458
1565.000000;0.379043;-0.078905
1566.000000;0.379657;-0.078787
1567.000000;0.379458;-0.079619
1568.000000;0.379968;-0.078537
1569.000000;0.379564;-0.079004
1570.000000;0.378820;-0.078937
1571.000000;0.378506;-0.078342
1572.000000;0.378367;-0.078584
1573.000000;0.378839;-0.078149
1574.000000;0.379314;-0.077282
1575.000000;0.378942;-0.077224
1576.000000;0.379027;-0.077230
1577.000000;0.379242;-0.076462
1578.000000;0.379185;-0.075808
1579.000000;0.379140;-0.076152
1580.000000;0.379646;-0.077464
1581.000000;0.380376;-0.077199
1582.000000;0.379592;-0.076533
1583.000000;0.379824;-0.077079
1584.000000;0.380267;-0.076636
1585.000000;0.381515;-0.075395
1586.000000;0.380481;-0.075958
1587.000000;0.378808;-0.076222
1588.000000;0.378145;-0.075590
1589.000000;0.378018;-0.075809
1590.000000;0.378336;-0.075453
1591.000000;0.379849;-0.074528
1592.000000;0.380732;-0.075264
1593.000000;0.379260;-0.074423
1594.000000;0.379220;-0.075273
1595.000000;0.380285;-0.074784
1596.000000;0.379446;-0.074179
1597.000000;0.378731;-0.073987
1598.000000;0.379931;-0.073578
1599.000000;0.380008;-0.073611
1600.000000;0.379948;-0.073004
1601.000000;0.379987;-0.073424
1602.000000;0.380645;-0.073859
1603.000000;0.380313;-0.073148
1604.000000;0.380863;-0.072242
1605.000000;0.381216;-0.071820
1606.000000;0.380089;-0.072625
1607.000000;0.380062;-0.073196
1608.000000;0.380079;-0.073258
1609.000000;0.380870;-0.072994
1610.000000;0.381044;-0.072465
1611.000000;0.380631;-0.072866
1612.000000;0.382239;-0.072080
1613.000000;0.381422;-0.073520
1614.000000;0.380977;-0.072629
1615.000000;0.380705;-0.070965
1616.000000;0.381020;-0.071929
1617.000000;0.382134;-0.072090
1618.000000;0.381930;-0.072079
1619.000000;0.380645;-0.072289
1620.000000;0.381485;-0.071460
1621.000000;0.382633;-0.071433
1622.000000;0.383192;-0.070272
1623.000000;0.383706;-0.070012
1624.000000;0.383630;-0.069609
1625.000000;0.382825;-0.070292
1626.000000;0.381903;-0.070506
1627.000000;0.382321;-0.070590
1628.000000;0.383341;-0.070096
1629.000000;0.382771;-0.071342
1630.000000;0.384005;-0.072430
1631.000000;0.383702;-0.071288
1632.000000;0.383010;-0.070552
1633.000000;0.383040;-0.070809
1634.000000;0.384711;-0.069775
1635.000000;0.384740;-0.071962
1636.000000;0.385034;-0.071633
1637.000000;0.386149;-0.070416
1638.000000;0.385838;-0.070310
1639.000000;0.386052;-0.069838
1640.000000;0.384743;-0.070471
1641.000000;0.384416;-0.070258
1642.000000;0.384614;-0.069855
1643.000000;0.384386;-0.069768
1644.000000;0.385106;-0.070678
1645.000000;0.384671;-0.071062
1646.000000;0.385846;-0.071126
1647.000000;0.385138;-0.071448
1648.000000;0.384785;-0.071247
1649.000000;0.385030;-0.070544
1650.000000;0.385342;-0.071153
1651.000000;0.384490;-0.070099
1652.000000;0.383279;-0.070715
1653.000000;0.383195;-0.073258
1654.000000;0.385495;-0.071268
1655.000000;0.389107;-0.070174
1656.000000;0.387964;-0.071100
1657.000000;0.387743;-0.072616
1658.000000;0.387868;-0.071634
1659.000000;0.386082;-0.071281
1660.000000;0.387410;-0.071307
1661.000000;0.387887;-0.071217
1662.000000;0.388372;-0.069345
1663.000000;0.385790;-0.070472
1664.000000;0.384422;-0.072295
1665.000000;0.383634;-0.070433
1666.000000;0.385879;-0.071555
1667.000000;0.385940;-0.072514
1668.000000;0.385867;-0.072351
1669.000000;0.383979;-0.073157
1670.000000;0.383760;-0.074150
1671.000000;0.386826;-0.071718
1672.000000;0.387012;-0.070644
1673.000000;0.387229;-0.070203
1674.000000;0.387519;-0.070838
1675.000000;0.389365;-0.071471
1676.000000;0.389962;-0.072680
1677.000000;0.386235;-0.072123
1678.000000;0.387070;-0.071232
1679.000000;0.387940;-0.072566
1680.000000;0.385841;-0.072227
1681.000000;0.386730;-0.070971
1682.000000;0.385731;-0.071250
1683.000000;0.385659;-0.072266
1684.000000;0.384854;-0.072165
1685.000000;0.385755;-0.072309
1686.000000;0.386976;-0.070622
1687.000000;0.387162;-0.070700
1688.000000;0.385898;-0.070083
1689.000000;0.386569;-0.073677
1690.000000;0.388603;-0.072647
1691.000000;0.388697;-0.069955
1692.000000;0.388484;-0.071280
1693.000000;0.385795;-0.072759
1694.000000;0.385398;-0.072309
1695.000000;0.387653;-0.071711
1696.000000;0.387707;-0.070405
1697.000000;0.389203;-0.068985
1698.000000;0.386523;-0.073093
1699.000000;0.385137;-0.073273
1700.000000;0.386444;-0.070708
1701.000000;0.385254;-0.073019
1702.000000;0.385236;-0.073966
1703.000000;0.387621;-0.075208
1704.000000;0.386705;-0.074033
1705.000000;0.385011;-0.072278
1706.000000;0.386886;-0.071173
1707.000000;0.385844;-0.070923
1708.000000;0.384259;-0.071160
1709.000000;0.386082;-0.071779
1710.000000;0.387827;-0.072621
1711.000000;0.386395;-0.072037
1712.000000;0.387196;-0.071140
1713.000000;0.386745;-0.071840
1714.000000;0.387457;-0.074764
1715.000000;0.389856;-0.072770
1716.000000;0.386685;-0.074707
1717.000000;0.383275;-0.074779
1718.000000;0.380584;-0.074363
1719.000000;0.384449;-0.071089
1720.000000;0.387175;-0.072316
1721.000000;0.385605;-0.072367
1722.000000;0.384657;-0.073689
1723.000000;0.385886;-0.073592
1724.000000;0.386528;-0.072475
1725.000000;0.385763;-0.074262
1726.000000;0.383342;-0.075228
1727.000000;0.384259;-0.075984
1728.000000;0.384871;-0.072859
1729.000000;0.386034;-0.072272
1730.000000;0.386583;-0.071989
1731.000000;0.386203;-0.074070
1732.000000;0.384487;-0.074173
1733.000000;0.381872;-0.074127
1734.000000;0.381976;-0.070661
1735.000000;0.384091;-0.071467
1736.000000;0.384632;-0.070647
1737.000000;0.383261;-0.071500
1738.000000;0.387239;-0.071249
1739.000000;0.385089;-0.070883
1740.000000;0.381469;-0.073931
1741.000000;0.382451;-0.074641
1742.000000;0.382705;-0.075971
1743.000000;0.385074;-0.074644
1744.000000;0.382047;-0.071848
1745.000000;0.379651;-0.072381
1746.000000;0.383124;-0.073449
1747.000000;0.385056;-0.071170
1748.000000;0.385427;-0.072465
1749.000000;0.380994;-0.072245
1750.000000;0.380447;-0.071774
1751.000000;0.379650;-0.072681
1752.000000;0.380019;-0.073692
1753.000000;0.379278;-0.072223
1754.000000;0.380093;-0.071633
1755.000000;0.381781;-0.070628
1756.000000;0.379765;-0.071300
1757.000000;0.378374;-0.073649
1758.000000;0.379869;-0.073184
1759.000000;0.379580;-0.072225
1760.000000;0.381039;-0.071519
1761.000000;0.380968;-0.070867
1762.000000;0.380350;-0.071191
1763.000000;0.382545;-0.070887
1764.000000;0.382219;-0.070877
1765.000000;0.379871;-0.071270
1766.000000;0.379240;-0.071289
1767.000000;0.380574;-0.070334
1768.000000;0.380210;-0.071072
1769.000000;0.379999;-0.071449
1770.000000;0.380458;-0.068305
1771.000000;0.382514;-0.070377
1772.000000;0.380332;-0.070753
1773.000000;0.379840;-0.069807
1774.000000;0.381173;-0.069172
1775.000000;0.379730;-0.069094
1776.000000;0.379404;-0.069899
1777.000000;0.379547;-0.070351
1778.000000;0.379979;-0.070075
1779.000000;0.381131;-0.068959
1780.000000;0.381408;-0.067307
1781.000000;0.380513;-0.069302
1782.000000;0.379115;-0.067793
1783.000000;0.377270;-0.069464
1784.000000;0.379037;-0.069014
1785.000000;0.378575;-0.069155
1786.000000;0.377781;-0.068743
1787.000000;0.379111;-0.069242
1788.000000;0.380366;-0.069650
1789.000000;0.380476;-0.067516
1790.000000;0.380752;-0.066979
1791.000000;0.381993;-0.065564
1792.000000;0.380176;-0.067840
1793.000000;0.380766;-0.068971
1794.000000;0.382136;-0.068792
