Frequency in Hz	Wool_99 Sound Reflection Factor continuous Re	Frequency in Hz	Wool_99 Sound Reflection Factor continuous Im	
362.5	0.862397313117981	362.5	-0.356306672096252	
365.625	0.853817880153656	365.625	-0.354186415672302	
368.75	0.863245487213135	368.75	-0.358980178833008	
371.875	0.874813914299011	371.875	-0.368097335100174	
375	0.84162962436676	375	-0.363289028406143	
378.125	0.844997227191925	378.125	-0.371351361274719	
381.25	0.8597412109375	381.25	-0.365110158920288	
384.375	0.84118527173996	384.375	-0.369292765855789	
387.5	0.840159595012665	387.5	-0.385321587324142	
390.625	0.844618201255798	390.625	-0.393206983804703	
393.75	0.855516374111176	393.75	-0.378420114517212	
396.875	0.854987859725952	396.875	-0.378357231616974	
400	0.853740453720093	400	-0.377184242010117	
403.125	0.853088140487671	403.125	-0.378589510917664	
406.25	0.841717123985291	406.25	-0.385189235210419	
409.375	0.827650487422943	409.375	-0.395336747169495	
412.5	0.823208570480347	412.5	-0.407174348831177	
415.625	0.840229451656342	415.625	-0.408594399690628	
418.75	0.826370358467102	418.75	-0.407936066389084	
421.875	0.827071189880371	421.875	-0.421704262495041	
425	0.827021181583405	425	-0.416337639093399	
428.125	0.831224262714386	428.125	-0.399975538253784	
431.25	0.827571034431458	431.25	-0.421366751194	
434.375	0.827544748783112	434.375	-0.416506588459015	
437.5	0.828153431415558	437.5	-0.416979253292084	
440.625	0.825117409229279	440.625	-0.41481825709343	
443.75	0.819376349449158	443.75	-0.424654453992844	
446.875	0.816720128059387	446.875	-0.422014743089676	
450	0.830279111862183	450	-0.423597931861877	
453.125	0.830001711845398	453.125	-0.42541778087616	
456.25	0.835295557975769	456.25	-0.430586069822311	
459.375	0.824007868766785	459.375	-0.437460243701935	
462.5	0.814151525497437	462.5	-0.447459667921066	
465.625	0.815501093864441	465.625	-0.450730353593826	
468.75	0.815198481082916	468.75	-0.44950258731842	
471.875	0.804778218269348	471.875	-0.462452113628387	
475	0.802322864532471	475	-0.460785567760468	
478.125	0.802152872085571	478.125	-0.450612753629684	
481.25	0.810725927352905	481.25	-0.452832609415054	
484.375	0.799847424030304	484.375	-0.460741400718689	
487.5	0.800777733325958	487.5	-0.456869035959244	
490.625	0.797577142715454	490.625	-0.461809128522873	
493.75	0.791698157787323	493.75	-0.463221549987793	
496.875	0.791529178619385	496.875	-0.465125560760498	
500	0.796074390411377	500	-0.475003629922867	
503.125	0.792149841785431	503.125	-0.47835174202919	
506.25	0.792410373687744	506.25	-0.478510230779648	
509.375	0.791094064712524	509.375	-0.485460698604584	
512.5	0.783227384090424	512.5	-0.486996561288834	
515.625	0.784305393695831	515.625	-0.482402950525284	
518.75	0.783677339553833	518.75	-0.481292068958282	
521.875	0.778685629367828	521.875	-0.493974775075912	
525	0.77515572309494	525	-0.493784725666046	
528.125	0.781035959720612	528.125	-0.49543508887291	
531.25	0.774080157279968	531.25	-0.499044507741928	
534.375	0.77217423915863	534.375	-0.500240504741669	
537.5	0.770234644412994	537.5	-0.502927184104919	
540.625	0.76924866437912	540.625	-0.506252527236938	
543.75	0.768188059329987	543.75	-0.502618193626404	
546.875	0.765199303627014	546.875	-0.515122413635254	
550	0.76321941614151	550	-0.513329744338989	
553.125	0.758160531520844	553.125	-0.515381813049316	
556.25	0.760469377040863	556.25	-0.515775978565216	
559.375	0.754279017448425	559.375	-0.51565819978714	
562.5	0.753765642642975	562.5	-0.517825961112976	
565.625	0.752290368080139	565.625	-0.522076845169067	
568.75	0.749326050281525	568.75	-0.52285099029541	
571.875	0.7475426197052	571.875	-0.523717880249023	
575	0.746916711330414	575	-0.528158128261566	
578.125	0.743838012218475	578.125	-0.526565968990326	
581.25	0.744396686553955	581.25	-0.531969308853149	
584.375	0.742165744304657	584.375	-0.53665554523468	
587.5	0.741273045539856	587.5	-0.537856876850128	
590.625	0.737568080425262	590.625	-0.538994133472443	
593.75	0.734798133373261	593.75	-0.541554629802704	
596.875	0.734677612781525	596.875	-0.542792677879334	
600	0.730599999427795	600	-0.547831833362579	
603.125	0.730218946933746	603.125	-0.547805726528168	
606.25	0.726299822330475	606.25	-0.550805032253265	
609.375	0.727284729480743	609.375	-0.552263021469116	
612.5	0.724853277206421	612.5	-0.554695963859558	
615.625	0.721505999565125	615.625	-0.558435320854187	
618.75	0.720543920993805	618.75	-0.559491455554962	
621.875	0.720668852329254	621.875	-0.560562133789063	
625	0.716723918914795	625	-0.561568021774292	
628.125	0.713497936725616	628.125	-0.566403329372406	
